NAME	Id	FPL	layer	theta	x_pos	y_pos	z_pos	toff	tcal	qped	qcal	adc_geo	adc_ch	tdc_geo	tdc_ch
NaI108	108	8	11	34.08	-10.74	-26.34	42.04	-378.4	0.0977	-443.188	3.28457	13	12	6	108
NaI109	109	8	11	34.12	-21.09	-19.15	42.05	-375.4	0.0977	-384.83	3.34039	13	13	6	109
NaI110	110	8	11	34.3	-27.46	-8.15	41.99	-374.4	0.0977	-308.225	3.21632	13	14	6	110
NaI111	111	8	11	34.14	-28.14	4.6	42.05	-375.6	0.0977	-266.72	3.37273	13	15	6	111
NaI112	112	8	11	34.18	-23.36	16.37	42.02	-375.6	0.0977	-296.38	3.15572	13	16	8	0
NaI113	113	8	11	34.12	-14.03	24.8	42.05	-379.3	0.0977	-282.044	3.18425	13	17	8	1
NaI114	114	8	11	34.04	-1.66	28.34	42.02	-376.9	0.0977	-384.322	3.18182	13	18	8	2
NaI115	115	8	11	34.26	10.72	26.55	42.03	-376.3	0.0977	-326.248	3.08261	13	19	8	3
NaI116	116	8	11	34.15	21.14	19.1	42	-377.1	0.0977	-237.217	3.12209	13	20	8	4
NaI117	117	8	11	34.2	27.36	7.87	41.9	-377.1	0.0977	-268.331	3.20455	13	21	8	5
NaI118	118	8	11	34.11	28.07	-4.59	42	-376.6	0.0977	-307.826	3.27179	13	22	8	6
NaI119	119	8	11	34.17	23.39	-16.35	42.03	-375.6	0.0977	-277.335	3.40248	13	23	8	7
NaI120	120	8	11	34.33	14.01	-24.99	41.94	-375.1	0.0977	-419.808	3.26354	13	24	8	8
NaI121	121	8	11	34.16	1.81	-28.47	42.03	-376.3	0.0977	-335.315	3.23522	13	25	8	9
NaI122	122	8	12	31.69	-18.73	-25.85	51.72	-393.3	0.0977	-492.766	3.48491	13	26	8	10
NaI123	123	8	12	32.44	-26.07	-19.13	50.87	-386	0.0977	-388.834	3.51261	13	27	8	11
NaI124	124	8	12	32.79	-26.24	19.21	50.48	-394.9	0.0977	-318.586	3.21713	13	28	8	12
NaI125	125	8	12	31.55	-19.04	25.48	51.81	-383.7	0.0977	-250.527	5.32639	13	29	8	13
NaI126	126	8	12	31.97	18.91	25.95	51.44	-390.4	0.0977	-310.166	3.40658	13	30	8	14
NaI127	127	8	12	32.47	26.1	18.95	50.69	-384.5	0.0977	-831.251	4.43678	13	31	8	15
NaI128	128	8	12	32.29	25.85	-19.05	50.81	-391.8	0.0977	-337.741	3.43842	14	0	8	16
NaI129	129	8	12	31.57	18.94	-25.6	51.82	-390.5	0.0977	-390.204	3.46261	14	1	8	17
NaI130	130	8	12	28.28	-4.55	-27.12	51.13	-373	0.0977	-348.929	3.27572	14	2	8	18
