NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
S1DC2_2_17,13,2,117,Y,17,-90.0,-5.0,0,61,20,57
S1DC2_2_18,13,2,117,Y,18,-102.0,-5.0,0,61,20,58
S1DC2_2_19,13,2,117,Y,19,-114.0,-5.0,0,61,20,59
S1DC2_3_0,13,3,118,Y,0,120.0,-15.0,0,61,20,104
S1DC2_3_1,13,3,118,Y,1,108.0,-15.0,0,61,20,105
S1DC2_3_2,13,3,118,Y,2,96.0,-15.0,0,61,20,106
S1DC2_3_3,13,3,118,Y,3,84.0,-15.0,0,61,20,107
S1DC2_3_4,13,3,118,Y,4,72.0,-15.0,0,61,20,108
S1DC2_3_5,13,3,118,Y,5,60.0,-15.0,0,61,20,109
S1DC2_3_6,13,3,118,Y,6,48.0,-15.0,0,61,20,110
S1DC2_3_7,13,3,118,Y,7,36.0,-15.0,0,61,20,111
S1DC2_3_8,13,3,118,Y,8,24.0,-15.0,0,61,20,112
S1DC2_3_9,13,3,118,Y,9,12.0,-15.0,0,61,20,113
S1DC2_3_10,13,3,118,Y,10,0.0,-15.0,0,61,20,114
S1DC2_3_11,13,3,118,Y,11,-12.0,-15.0,0,61,20,115
S1DC2_3_12,13,3,118,Y,12,-24.0,-15.0,0,61,20,116
S1DC2_3_13,13,3,118,Y,13,-36.0,-15.0,0,61,20,117
S1DC2_3_14,13,3,118,Y,14,-48.0,-15.0,0,61,20,118
S1DC2_3_15,13,3,118,Y,15,-60.0,-15.0,0,61,20,119
S1DC2_3_16,13,3,118,Y,16,-72.0,-15.0,0,61,20,120
S1DC2_3_17,13,3,118,Y,17,-84.0,-15.0,0,61,20,121
S1DC2_3_18,13,3,118,Y,18,-96.0,-15.0,0,61,20,122
S1DC2_3_19,13,3,118,Y,19,-108.0,-15.0,0,61,20,123
