NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
FDC1_0_0,13,0,41,X,0,-152.5,65,0,29,0,0
FDC1_0_1,13,0,41,X,1,-142.5,65,0,29,0,1
FDC1_0_2,13,0,41,X,2,-132.5,65,0,29,0,2
FDC1_0_3,13,0,41,X,3,-122.5,65,0,29,0,3
FDC1_0_4,13,0,41,X,4,-112.5,65,0,29,0,4
FDC1_0_5,13,0,41,X,5,-102.5,65,0,29,0,5
FDC1_0_6,13,0,41,X,6,-92.5,65,0,29,0,6
FDC1_0_7,13,0,41,X,7,-82.5,65,0,29,0,7
FDC1_0_8,13,0,41,X,8,-72.5,65,0,29,0,8
FDC1_0_9,13,0,41,X,9,-62.5,65,0,29,0,9
FDC1_0_10,13,0,41,X,10,-52.5,65,0,29,0,10
FDC1_0_11,13,0,41,X,11,-42.5,65,0,29,0,11
FDC1_0_12,13,0,41,X,12,-32.5,65,0,29,0,12
FDC1_0_13,13,0,41,X,13,-22.5,65,0,29,0,13
FDC1_0_14,13,0,41,X,14,-12.5,65,0,29,0,14
FDC1_0_15,13,0,41,X,15,-2.5,65,0,29,0,15
FDC1_0_16,13,0,41,X,16,7.5,65,0,29,0,16
FDC1_0_17,13,0,41,X,17,17.5,65,0,29,0,17
FDC1_0_18,13,0,41,X,18,27.5,65,0,29,0,18
FDC1_0_19,13,0,41,X,19,37.5,65,0,29,0,19
FDC1_0_20,13,0,41,X,20,47.5,65,0,29,0,20
FDC1_0_21,13,0,41,X,21,57.5,65,0,29,0,21
FDC1_0_22,13,0,41,X,22,67.5,65,0,29,0,22
FDC1_0_23,13,0,41,X,23,77.5,65,0,29,0,23
FDC1_0_24,13,0,41,X,24,87.5,65,0,29,0,24
FDC1_0_25,13,0,41,X,25,97.5,65,0,29,0,25
FDC1_0_26,13,0,41,X,26,107.5,65,0,29,0,26
FDC1_0_27,13,0,41,X,27,117.5,65,0,29,0,27
FDC1_0_28,13,0,41,X,28,127.5,65,0,29,0,28
FDC1_0_29,13,0,41,X,29,137.5,65,0,29,0,29
FDC1_0_30,13,0,41,X,30,147.5,65,0,29,0,30
FDC1_0_31,13,0,41,X,31,157.5,65,0,29,0,31
