NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
430,13,2,2,1647.8,0,14871.2,0.0680894,0,40.973,0.0471994,137.216,0.0676783,0,40,0.0456404,229.416,74.8358,-645.464,418.683,17,30,27,30,18,30,28,30,0
V101,13,1,0,-1832,0,13620.2,0.0685586,0,40,0.0474068,130.364,0.0688081,0,40,0.0455282,119.462,71.8244,647.268,316.334,19,0,29,0,19,16,29,16,0
V102,13,1,0,-1522,0,13635.2,0.0684852,0,40,0.0418347,146.03,0.0681464,0,40,0.0441969,151.928,72.3335,840.424,313.058,19,1,29,1,19,17,29,28,0
V103,13,1,0,-1212,0,13620.2,0.0683372,0,40,0.0450879,86.9687,0.0679221,0,40,0.0465142,124.603,71.0276,473.513,313.447,19,2,29,2,19,18,29,18,0
V104,13,1,0,-902,0,13635.2,0.0684962,0,40,0.0407053,254.353,0.0679467,0,40,0.0438757,92.4958,72.8386,634.526,312.356,19,3,29,3,19,19,29,19,0
V105,13,1,0,-592,0,13620.2,0.0678947,0,40,0.0429008,264.68,0.0688383,0,40,0.0451467,168.838,71.029,897.746,312.777,19,4,29,4,19,20,29,20,0
V106,13,1,0,-282,0,13635.2,0.0686658,0,40,0.0420606,224.478,0.067805,0,40,0.0410469,118.368,72.8066,735.559,312.19,19,5,29,5,19,21,29,15,0
V107,13,1,0,28,0,13620.2,0.0688506,0,40,0.0431009,91.9396,0.0667901,0,40,0.0477081,211.472,71.2805,664.013,310.61,19,6,29,6,19,22,29,30,0
V108,13,1,0,338,0,13635.2,0.0682811,0,40,0.0413531,148.253,0.0676473,0,40,0.0456213,168.25,72.6277,740.325,311.774,19,7,29,7,19,23,29,23,0
V109,13,1,0,648,0,13620.2,0.0694569,0,40,0.0423198,278.156,0.0669726,0,40,0.0415469,256.129,72.4834,1394.82,311.04,19,8,29,8,19,24,29,24,0
V110,13,1,0,958,0,13635.2,0.0679289,0,40,0.0436719,138.457,0.0684858,0,40,0.0429074,142.156,72.6687,1091.65,312.527,19,9,29,9,19,25,29,25,0
V111,13,1,0,1268,0,13620.2,0.0676141,0,40,0.0442259,119.945,0.0682989,0,40,0.0433907,332.551,71.8689,916.527,312.776,19,10,29,10,19,26,29,31,0
V112,13,1,0,1578,0,13635.2,0.068104,0,40,0.0424491,129.078,0.0676431,0,40,0.0434699,116.051,72.6157,966.986,317.467,19,11,29,11,19,27,29,27,0
V201,13,2,0,-1832,0,14466.2,0.0674799,0,40,0.0437132,277.941,0.0679937,0,40,0.0408337,232.053,70.5824,56.3907,336.344,20,0,30,0,20,16,30,16,0
V202,13,2,0,-1522,0,14481.2,0.0676695,0,40,0.0433215,296.073,0.068411,0,40,0.0435017,258.442,70.3951,343.189,334.577,20,1,30,1,20,17,30,17,0
V203,13,2,0,-1212,0,14466.2,0.0692117,0,40,0.0448366,249.529,0.0694532,0,40,0.0430085,252.024,69.7882,-14.2101,333.584,20,2,30,2,20,18,30,18,0
V204,13,2,0,-902,0,14481.2,0.0682021,0,40,0.0446445,145.757,0.0693365,0,40,0.0413585,199.821,69.9557,-144.68,333.41,20,3,30,3,20,19,30,19,0
V205,13,2,0,-592,0,14466.2,0.0668932,0,40,0.0422433,68.423,0.0673319,0,40,0.040825,301.61,70.1851,-53.887,333.415,20,4,30,4,20,20,30,20,0
V206,13,2,0,-282,0,14481.2,0.0679071,0,40,0.0471333,166.623,0.0681782,0,40,0.0457951,119.23,69.6046,97.4252,335.455,20,5,30,5,20,21,30,21,0
V207,13,2,0,28,0,14466.2,0.069356,0,40,0.0429767,203.917,0.0682195,0,40,0.0431287,235.225,70.026,103.744,331.22,20,6,30,6,20,22,30,22,0
V208,13,2,0,338,0,14481.2,0.0676573,0,40,0.0433629,198.588,0.07168,0,40,0.0437744,236.817,68.9764,161.834,334.43,20,7,30,7,20,23,30,23,0
V209,13,2,0,648,0,14466.2,0.0675906,0,40,0.045045,243.523,0.067684,0,40,0.0432818,236.029,69.4575,37.9676,333.839,20,8,30,8,20,31,30,24,0
V210,13,2,0,958,0,14481.2,0.0686263,0,40,0.0452161,196.39,0.067276,0,40,0.0435806,211.162,69.8669,196.456,335.04,20,9,30,9,20,25,30,25,0
