NAME,FPL,layer,id_plane,anodedir,wireid,wirepos,wirez,tzero_offset,det,geo,ch
S1DC2_0_33,13,0,115,X,33,-138.0,15.0,0,61,4,33
S1DC2_0_34,13,0,115,X,34,-150.0,15.0,0,61,4,34
S1DC2_0_35,13,0,115,X,35,-162.0,15.0,0,61,4,35
S1DC2_0_36,13,0,115,X,36,-174.0,15.0,0,61,4,36
S1DC2_0_37,13,0,115,X,37,-186.0,15.0,0,61,4,37
S1DC2_0_38,13,0,115,X,38,-198.0,15.0,0,61,4,38
S1DC2_0_39,13,0,115,X,39,-210.0,15.0,0,61,4,39
S1DC2_1_0,13,1,116,X,0,264.0,5.0,0,61,4,64
S1DC2_1_1,13,1,116,X,1,252.0,5.0,0,61,4,65
S1DC2_1_2,13,1,116,X,2,240.0,5.0,0,61,4,66
S1DC2_1_3,13,1,116,X,3,228.0,5.0,0,61,4,67
S1DC2_1_4,13,1,116,X,4,216.0,5.0,0,61,4,68
S1DC2_1_5,13,1,116,X,5,204.0,5.0,0,61,4,69
S1DC2_1_6,13,1,116,X,6,192.0,5.0,0,61,4,70
S1DC2_1_7,13,1,116,X,7,180.0,5.0,0,61,4,71
S1DC2_1_8,13,1,116,X,8,168.0,5.0,0,61,4,72
S1DC2_1_9,13,1,116,X,9,156.0,5.0,0,61,4,73
S1DC2_1_10,13,1,116,X,10,144.0,5.0,0,61,4,74
S1DC2_1_11,13,1,116,X,11,132.0,5.0,0,61,4,75
S1DC2_1_12,13,1,116,X,12,120.0,5.0,0,61,4,76
S1DC2_1_13,13,1,116,X,13,108.0,5.0,0,61,4,77
S1DC2_1_14,13,1,116,X,14,96.0,5.0,0,61,4,78
S1DC2_1_15,13,1,116,X,15,84.0,5.0,0,61,4,79
S1DC2_1_16,13,1,116,X,16,72.0,5.0,0,61,4,80
S1DC2_1_17,13,1,116,X,17,60.0,5.0,0,61,4,81
S1DC2_1_18,13,1,116,X,18,48.0,5.0,0,61,4,82
S1DC2_1_19,13,1,116,X,19,36.0,5.0,0,61,4,83
S1DC2_1_20,13,1,116,X,20,24.0,5.0,0,61,4,84
S1DC2_1_21,13,1,116,X,21,12.0,5.0,0,61,4,85
S1DC2_1_22,13,1,116,X,22,0.0,5.0,0,61,4,86
S1DC2_1_23,13,1,116,X,23,-12.0,5.0,0,61,4,87
S1DC2_1_24,13,1,116,X,24,-24.0,5.0,0,61,4,88
S1DC2_1_25,13,1,116,X,25,-36.0,5.0,0,61,4,89
S1DC2_1_26,13,1,116,X,26,-48.0,5.0,0,61,4,90
S1DC2_1_27,13,1,116,X,27,-60.0,5.0,0,61,4,91
S1DC2_1_28,13,1,116,X,28,-72.0,5.0,0,61,4,92
S1DC2_1_29,13,1,116,X,29,-84.0,5.0,0,61,4,93
S1DC2_1_30,13,1,116,X,30,-96.0,5.0,0,61,4,94
S1DC2_1_31,13,1,116,X,31,-108.0,5.0,0,61,4,95
S1DC2_1_32,13,1,116,X,32,-120.0,5.0,0,61,4,96
S1DC2_1_33,13,1,116,X,33,-132.0,5.0,0,61,4,97
S1DC2_1_34,13,1,116,X,34,-144.0,5.0,0,61,4,98
S1DC2_1_35,13,1,116,X,35,-156.0,5.0,0,61,4,99
S1DC2_1_36,13,1,116,X,36,-168.0,5.0,0,61,4,100
S1DC2_1_37,13,1,116,X,37,-180.0,5.0,0,61,4,101
S1DC2_1_38,13,1,116,X,38,-192.0,5.0,0,61,4,102
S1DC2_1_39,13,1,116,X,39,-204.0,5.0,0,61,4,103
S1DC2_2_0,13,2,117,Y,0,114.0,-5.0,0,61,4,40
S1DC2_2_1,13,2,117,Y,1,102.0,-5.0,0,61,4,41
S1DC2_2_2,13,2,117,Y,2,90.0,-5.0,0,61,4,42
S1DC2_2_3,13,2,117,Y,3,78.0,-5.0,0,61,4,43
S1DC2_2_4,13,2,117,Y,4,66.0,-5.0,0,61,4,44
S1DC2_2_5,13,2,117,Y,5,54.0,-5.0,0,61,4,45
S1DC2_2_6,13,2,117,Y,6,42.0,-5.0,0,61,4,46
S1DC2_2_7,13,2,117,Y,7,30.0,-5.0,0,61,4,47
S1DC2_2_8,13,2,117,Y,8,18.0,-5.0,0,61,4,48
S1DC2_2_9,13,2,117,Y,9,6.0,-5.0,0,61,4,49
S1DC2_2_10,13,2,117,Y,10,-6.0,-5.0,0,61,4,50
S1DC2_2_11,13,2,117,Y,11,-18.0,-5.0,0,61,4,51
S1DC2_2_12,13,2,117,Y,12,-30.0,-5.0,0,61,4,52
S1DC2_2_13,13,2,117,Y,13,-42.0,-5.0,0,61,4,53
S1DC2_2_14,13,2,117,Y,14,-54.0,-5.0,0,61,4,54
S1DC2_2_15,13,2,117,Y,15,-66.0,-5.0,0,61,4,55
S1DC2_2_16,13,2,117,Y,16,-78.0,-5.0,0,61,4,56
S1DC2_2_17,13,2,117,Y,17,-90.0,-5.0,0,61,4,57
S1DC2_2_18,13,2,117,Y,18,-102.0,-5.0,0,61,4,58
S1DC2_2_19,13,2,117,Y,19,-114.0,-5.0,0,61,4,59
S1DC2_3_0,13,3,118,Y,0,120.0,-15.0,0,61,4,104
S1DC2_3_1,13,3,118,Y,1,108.0,-15.0,0,61,4,105
S1DC2_3_2,13,3,118,Y,2,96.0,-15.0,0,61,4,106
S1DC2_3_3,13,3,118,Y,3,84.0,-15.0,0,61,4,107
S1DC2_3_4,13,3,118,Y,4,72.0,-15.0,0,61,4,108
S1DC2_3_5,13,3,118,Y,5,60.0,-15.0,0,61,4,109
S1DC2_3_6,13,3,118,Y,6,48.0,-15.0,0,61,4,110
S1DC2_3_7,13,3,118,Y,7,36.0,-15.0,0,61,4,111
S1DC2_3_8,13,3,118,Y,8,24.0,-15.0,0,61,4,112
S1DC2_3_9,13,3,118,Y,9,12.0,-15.0,0,61,4,113
S1DC2_3_10,13,3,118,Y,10,0.0,-15.0,0,61,4,114
S1DC2_3_11,13,3,118,Y,11,-12.0,-15.0,0,61,4,115
S1DC2_3_12,13,3,118,Y,12,-24.0,-15.0,0,61,4,116
S1DC2_3_13,13,3,118,Y,13,-36.0,-15.0,0,61,4,117
S1DC2_3_14,13,3,118,Y,14,-48.0,-15.0,0,61,4,118
S1DC2_3_15,13,3,118,Y,15,-60.0,-15.0,0,61,4,119
S1DC2_3_16,13,3,118,Y,16,-72.0,-15.0,0,61,4,120
S1DC2_3_17,13,3,118,Y,17,-84.0,-15.0,0,61,4,121
S1DC2_3_18,13,3,118,Y,18,-96.0,-15.0,0,61,4,122
S1DC2_3_19,13,3,118,Y,19,-108.0,-15.0,0,61,4,123
