ID,NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_det,tu_geo,tu_ch,td_det,td_geo,td_ch,qu_geo,qu_ch,qd_geo,qd_ch,is_tref,is_hpc,id_hpc,Ignore
25,125,13,3,1,1035.8,0,13895.2,0.0976602,0,49.4757,0.03222,124.362,0.0976596,0,49.4757,0.0400326,157.512,7.29649,7.82484,0,42,11,41,42,11,57,22,9,22,25,0,0,0,0
26,126,13,3,1,1158.2,0,13895.2,0.0976598,0,49.4757,0.0388882,122.78,0.0976596,0,49.4757,0.0409954,130.961,7.34755,5.66584,0,42,11,42,42,11,58,22,10,22,26,0,0,0,0
27,127,13,3,1,1280.6,0,13895.2,0.09766,0,49.4757,0.0396234,116.158,0.0976601,0,49.4757,0.0398268,120.269,7.42183,5.92273,0,42,11,43,42,11,59,22,11,22,27,0,0,0,0
28,128,13,3,1,1403,0,13895.2,0.0976598,0,49.4757,0.0401856,109.088,0.0976601,0,49.4757,0.047485,103.801,7.25657,-1.55994,0,42,11,47,42,11,63,22,15,22,31,0,0,0,0
29,129,13,3,1,1525.4,0,13895.2,0.0976601,0,49.4757,0.0511739,143.884,0.0976604,0,49.4757,0.0443515,107.929,7.21145,-3.19403,0,42,11,79,42,11,95,23,15,23,31,0,0,0,0
30,130,13,3,1,1647.8,0,13895.2,0.0976594,0,49.4757,0.0376244,101.041,0.0976602,0,49.4757,0.0389619,116.367,7.22013,0.340213,0,42,12,15,42,12,31,24,15,24,31,0,0,0,0
31,201,13,3,2,-1901.8,0,14025.2,0.0976594,0,49.4757,0.0427593,131.251,0.0976595,0,49.4757,0.0382647,98.9541,7.24226,-6.18528,0,42,11,64,42,11,80,23,0,23,16,0,0,0,0
32,202,13,3,2,-1779.4,0,14025.2,0.0976595,0,49.4757,0.0390235,145.577,0.0976598,0,49.4757,0.0415212,103.873,7.34686,-2.57579,0,42,11,65,42,11,81,23,1,23,17,0,0,0,0
33,203,13,3,2,-1657,0,14025.2,0.0976599,0,49.4757,0.0363535,137.652,0.0976599,0,49.4757,0.0393277,98.0919,7.25201,0.356371,0,42,11,66,42,11,82,23,2,23,18,0,0,0,0
34,204,13,3,2,-1534.6,0,14025.2,0.0976597,0,49.4757,0.0428039,125.762,0.0976593,0,49.4757,0.036419,92.7444,7.32059,-3.83231,0,42,11,67,42,11,83,23,3,23,19,0,0,0,0
35,205,13,3,2,-1412.2,0,14025.2,0.0976597,0,49.4757,0.0420416,133.836,0.0976595,0,49.4757,0.040741,119.673,7.34654,1.87197,0,42,11,68,42,11,84,23,4,23,20,0,0,0,0
36,206,13,3,2,-1289.8,0,14025.2,0.0976593,0,49.4757,0.043127,113.093,0.0976599,0,49.4757,0.0378985,122.929,7.27054,-5.39495,0,42,11,69,42,11,85,23,5,23,21,0,0,0,0
37,207,13,3,2,-1167.4,0,14025.2,0.0976599,0,49.4757,0.0361093,121.874,0.0976598,0,49.4757,0.0361503,123.864,7.35712,-2.11552,0,42,11,70,42,11,86,23,6,23,22,0,0,0,0
38,208,13,3,2,-1045,0,14025.2,0.0976599,0,49.4757,0.0356552,107.149,0.0976595,0,49.4757,0.0373826,120.601,7.2393,7.94444,0,42,11,71,42,11,87,23,7,23,23,0,0,0,0
39,209,13,3,2,-922.6,0,14025.2,0.0976598,0,49.4757,0.0385587,121.022,0.0976602,0,49.4757,0.0436443,120.246,7.23972,4.47544,0,42,11,72,42,11,88,23,8,23,24,0,0,0,0
40,210,13,3,2,-800.2,0,14025.2,0.0976597,0,49.4757,0.0455149,132.029,0.0976599,0,49.4757,0.041824,115.347,7.18724,0.0789034,0,42,11,73,42,11,89,23,9,23,25,0,0,0,0
41,211,13,3,2,-677.8,0,14025.2,0.0976601,0,49.4757,0.0489641,146.959,0.0976602,0,49.4757,0.0356279,124.882,7.13713,-14.6296,0,42,11,74,42,11,90,23,10,23,26,0,0,0,0
42,212,13,3,2,-555.4,0,14025.2,0.09766,0,49.4757,0.0468066,119.395,0.0976604,0,49.4757,0.046913,133.698,7.17732,-7.81009,0,42,11,75,42,11,91,23,11,23,27,0,0,0,0
43,213,13,3,2,-433,0,14025.2,0.0976602,0,49.4757,0.0386108,134.767,0.0976598,0,49.4757,0.046277,138.228,7.28733,0.0426377,0,42,11,76,42,11,92,23,12,23,28,0,0,0,0
44,214,13,3,2,-310.6,0,14025.2,0.0976599,0,49.4757,0.0403108,128.237,0.0976601,0,49.4757,0.0405323,121.863,7.19396,2.71669,0,42,11,77,42,11,93,23,13,23,29,0,0,0,0
45,215,13,3,2,-188.2,0,14025.2,0.0976599,0,49.4757,0.0428026,137.671,0.0976601,0,49.4757,0.0428844,110.085,7.23102,-1.56112,0,42,11,78,42,11,94,23,14,23,30,0,0,0,0
46,216,13,3,2,-65.8,0,14025.2,0.0976599,0,49.4757,0.0419732,136.761,0.0976598,0,49.4757,0.044098,118.389,7.22445,-0.240355,0,42,12,0,42,12,16,24,0,24,16,0,0,0,0
47,217,13,3,2,56.6,0,14025.2,0.0976599,0,49.4757,0.0365533,104.05,0.09766,0,49.4757,0.0433436,134.713,7.31651,0.29897,0,42,12,1,42,12,17,24,1,24,17,0,0,0,0
48,218,13,3,2,179,0,14025.2,0.0976599,0,49.4757,0.0420215,120.742,0.0976598,0,49.4757,0.0403199,114.831,7.26885,-0.791254,0,42,12,2,42,12,18,24,2,24,18,0,0,0,0
49,219,13,3,2,301.4,0,14025.2,0.0976594,0,49.4757,0.0461478,114.713,0.09766,0,49.4757,0.0384201,108.175,7.25115,3.95118,0,42,12,3,42,12,19,24,3,24,19,0,0,0,0
50,220,13,3,2,423.8,0,14025.2,0.0976595,0,49.4757,0.0488834,149.612,0.09766,0,49.4757,0.0434457,119.671,7.29012,5.29223,0,42,12,4,42,12,20,24,4,24,20,0,0,0,0
51,221,13,3,2,546.2,0,14025.2,0.0976599,0,49.4757,0.0422888,135.43,0.0976606,0,49.4757,0.0454207,119.071,7.28269,1.64135,0,42,12,5,42,12,21,24,5,24,21,0,0,0,0
52,222,13,3,2,668.6,0,14025.2,0.0976594,0,49.4757,0.0452189,140.096,0.09766,0,49.4757,0.0446821,118.44,7.28492,4.15604,0,42,12,6,42,12,22,24,6,24,22,0,0,0,0
53,223,13,3,2,791,0,14025.2,0.0976594,0,49.4757,0.04451,131.909,0.0976606,0,49.4757,0.0433854,126.242,7.26129,2.6588,0,42,12,7,42,12,23,24,7,24,23,0,0,0,0
54,224,13,3,2,913.4,0,14025.2,0.0976599,0,49.4757,0.0423685,131.121,0.0976604,0,49.4757,0.0419483,110.115,7.35019,0.392939,0,42,12,8,42,12,24,24,8,24,24,0,0,0,0
55,225,13,3,2,1035.8,0,14025.2,0.0976595,0,49.4757,0.0426343,118.448,0.0976595,0,49.4757,0.0422387,119.673,7.26683,-6.0172,0,42,12,9,42,12,25,24,9,24,25,0,0,0,0
56,226,13,3,2,1158.2,0,14025.2,0.0976596,0,49.4757,0.0445884,126.921,0.0976609,0,49.4757,0.0390483,132.637,7.26956,-4.23308,0,42,12,10,42,12,26,24,10,24,26,0,0,0,0
57,227,13,3,2,1280.6,0,14025.2,0.0976598,0,49.4757,0.0160246,115.59,0.09766,0,49.4757,0.0413457,115.514,7.34028,-11.0968,0,42,12,11,42,12,27,24,11,24,27,0,0,0,0
58,228,13,3,2,1403,0,14025.2,0.0976597,0,49.4757,0.0505642,121.59,0.0976597,0,49.4757,0.0501636,124.182,7.30537,-4.49529,0,42,12,12,42,12,28,24,12,24,28,0,0,0,0
59,229,13,3,2,1525.4,0,14025.2,0.0976599,0,49.4757,0.0421987,114.097,0.0976598,0,49.4757,0.0424816,103.538,7.30889,-1.64906,0,42,12,13,42,12,29,24,13,24,29,0,0,0,0
60,230,13,3,2,1647.8,0,14025.2,0.0976603,0,49.4757,0.0451593,130.14,0.09766,0,49.4757,0.0506389,148.115,7.23358,14.1066,0,42,12,14,42,12,30,24,14,24,30,0,0,0,0
61,301,13,4,1,-1901.8,0,14741.2,0.0976613,0,61.1011,0.0476554,108.441,0.0976616,0,61.1011,0.0443436,121.801,7.32743,10.4407,0,44,13,15,44,13,31,26,15,26,31,0,0,0,0
62,302,13,4,1,-1779.4,0,14741.2,0.0976622,0,61.1011,0.0443101,137.743,0.0976613,0,61.1011,0.0384504,117.343,7.49272,-2.17392,0,44,13,1,44,13,17,26,1,26,17,0,0,0,0
63,303,13,4,1,-1657,0,14741.2,0.097661,0,61.1011,0.0420991,138.491,0.0976617,0,61.1011,0.0410801,127.977,7.43165,-0.720949,0,44,13,2,44,13,18,26,2,26,18,0,0,0,0
64,304,13,4,1,-1534.6,0,14741.2,0.0976616,0,61.1011,0.0447092,115.534,0.0976615,0,61.1011,0.0406262,102.095,7.35307,5.31085,0,44,13,3,44,13,19,26,3,26,19,0,0,0,0
65,305,13,4,1,-1412.2,0,14741.2,0.0976619,0,61.1011,0.0470591,165.038,0.0976617,0,61.1011,0.0446471,160.117,7.49963,12.1095,0,44,13,4,44,13,20,26,4,26,20,0,0,0,0
66,306,13,4,1,-1289.8,0,14741.2,0.0976619,0,61.1011,0.0463801,138.504,0.0976615,0,61.1011,0.04333,129.058,7.51434,-1.82856,0,44,13,5,44,13,21,26,5,26,21,0,0,0,0
67,307,13,4,1,-1167.4,0,14741.2,0.0976618,0,61.1011,0.0473994,165.857,0.0976617,0,61.1011,0.0417759,138.977,7.41355,1.16982,0,44,13,6,44,13,22,26,6,26,22,0,0,0,0
68,308,13,4,1,-1045,0,14741.2,0.097662,0,61.1011,0.0491066,138.652,0.0976613,0,61.1011,0.0416711,106.087,7.38299,3.7111,0,44,13,7,44,13,23,26,7,26,23,0,0,0,0
69,309,13,4,1,-922.6,0,14741.2,0.0976613,0,61.1011,0.0452169,118.97,0.097661,0,61.1011,0.0454729,119.198,7.46834,2.82715,0,44,13,8,44,13,24,26,8,26,24,0,0,0,0
70,310,13,4,1,-800.2,0,14741.2,0.0976616,0,61.1011,0.043412,115.388,0.097661,0,61.1011,0.038829,118.921,7.37974,5.55396,0,44,13,9,44,13,25,26,9,26,25,0,0,0,0
71,311,13,4,1,-677.8,0,14741.2,0.0976619,0,61.1011,0.0434327,140.56,0.0976564,0,61.1011,0.0431875,128.513,7.41753,5.54683,0,44,13,10,44,13,26,26,10,26,26,0,0,0,0
72,312,13,4,1,-555.4,0,14741.2,0.0976612,0,61.1011,0.0420501,140.423,0.0976614,0,61.1011,0.0398642,135.285,7.41427,2.0102,0,44,13,11,44,13,27,26,11,26,27,0,0,0,0
73,313,13,4,1,-433,0,14741.2,0.0976614,0,61.1011,0.0431492,138.618,0.0976616,0,61.1011,0.0388553,92.1607,7.49757,5.85893,0,44,13,12,44,13,28,26,12,26,28,0,0,0,0
74,314,13,4,1,-310.6,0,14741.2,0.0976622,0,61.1011,0.0402083,126.952,0.0976615,0,61.1011,0.0415485,113.433,7.39342,6.78156,0,44,13,13,44,13,29,26,13,26,29,0,0,0,0
75,315,13,4,1,-188.2,0,14741.2,0.0976625,0,61.1011,0.0411716,125.52,0.0976615,0,61.1011,0.0422947,131.198,7.39704,2.65766,0,44,13,14,44,13,30,26,14,26,30,0,0,0,0
76,316,13,4,1,-65.8,0,14741.2,0.0976616,0,61.1011,0.0405777,80.1295,0.0976628,0,61.1011,0.0420456,112.369,7.41289,6.25867,0,44,13,32,44,13,48,27,0,27,16,0,0,0,0
77,317,13,4,1,56.6,0,14741.2,0.097662,0,61.1011,0.0366955,83.7344,0.0976618,0,61.1011,0.0412502,117.55,7.54129,5.68916,0,44,13,33,44,13,49,27,1,27,17,0,0,0,0
78,318,13,4,1,179,0,14741.2,0.0976619,0,61.1011,0.0399444,88.8476,0.097662,0,61.1011,0.0384351,119.162,7.51462,7.75431,0,44,13,34,44,13,50,27,2,27,18,0,0,0,0
79,319,13,4,1,301.4,0,14741.2,0.0976616,0,61.1011,0.0413958,88.8683,0.0976613,0,61.1011,0.039443,102.864,7.54689,8.68365,0,44,13,35,44,13,51,27,3,27,19,0,0,0,0
80,320,13,4,1,423.8,0,14741.2,0.0976615,0,61.1011,0.0470847,129.48,0.097662,0,61.1011,0.044085,135.965,7.465,-8.90742,0,44,13,36,44,13,52,27,4,27,20,0,0,0,0
81,321,13,4,1,546.2,0,14741.2,0.0976617,0,61.1011,0.0383522,105.781,0.0976619,0,61.1011,0.0380913,125.77,7.55395,1.3619,0,44,13,37,44,13,53,27,5,27,21,0,0,0,0
82,322,13,4,1,668.6,0,14741.2,0.0976615,0,61.1011,0.039269,120.128,0.0976616,0,61.1011,0.0432905,131.237,7.50619,6.20765,0,44,13,38,44,13,54,27,6,27,22,0,0,0,0
83,323,13,4,1,791,0,14741.2,0.0976626,0,61.1011,0.0445943,97.8646,0.0976616,0,61.1011,0.0424969,107.876,7.4963,3.49954,0,44,13,39,44,13,55,27,7,27,23,0,0,0,0
84,324,13,4,1,913.4,0,14741.2,0.0976621,0,61.1011,0.0402983,76.0994,0.0976613,0,61.1011,0.0420725,134.502,7.45552,-0.952748,0,44,13,40,44,13,56,27,8,27,24,0,0,0,0
85,325,13,4,1,1035.8,0,14741.2,0.0976618,0,61.1011,0.0401442,105.709,0.0976613,0,61.1011,0.0409279,139.237,7.50115,0.575874,0,44,13,41,44,13,57,27,9,27,25,0,0,0,0
86,326,13,4,1,1158.2,0,14741.2,0.0976613,0,61.1011,0.0396139,86.2307,0.0976616,0,61.1011,0.0398761,108.626,7.54189,5.64101,0,44,13,42,44,13,58,27,10,27,26,0,0,0,0
87,327,13,4,1,1280.6,0,14741.2,0.0976612,0,61.1011,0.0396827,109.703,0.0976616,0,61.1011,0.0404098,119.04,7.52365,0.65591,0,44,13,43,44,13,59,27,11,27,27,0,0,0,0
88,328,13,4,1,1403,0,14741.2,0.0976622,0,61.1011,0.0398519,93.351,0.0976614,0,61.1011,0.0475945,110.313,7.59931,5.30582,0,44,13,44,44,13,60,27,12,27,28,0,0,0,0
89,329,13,4,1,1525.4,0,14741.2,0.0976618,0,61.1011,0.0462401,99.8992,0.0976614,0,61.1011,0.0438894,110.978,7.41629,-0.698835,0,44,13,45,44,13,61,27,13,27,29,0,0,0,0
90,330,13,4,1,1647.8,0,14741.2,0.0976614,0,61.1011,0.0389273,76.7573,0.0976614,0,61.1011,0.0436933,106.226,7.49215,8.30592,0,44,13,46,44,13,62,27,14,27,30,0,0,0,0
91,401,13,4,2,-1901.8,0,14871.2,0.0976616,0,61.1011,0.0460705,119.051,0.0976617,0,61.1011,0.0438291,129.758,7.39629,7.97947,0,44,13,64,44,13,80,28,0,28,16,0,0,0,0
92,402,13,4,2,-1779.4,0,14871.2,0.0976618,0,61.1011,0.0431896,104.883,0.0976618,0,61.1011,0.0419124,153.098,7.38041,8.18495,0,44,13,65,44,13,81,28,1,28,17,0,0,0,0
93,403,13,4,2,-1657,0,14871.2,0.0976615,0,61.1011,0.0405674,122.96,0.0976615,0,61.1011,0.041851,130.3,7.41791,6.80883,0,44,13,66,44,13,82,28,2,28,18,0,0,0,0
94,404,13,4,2,-1534.6,0,14871.2,0.0976617,0,61.1011,0.0441434,96.4288,0.0976614,0,61.1011,0.0378087,142.661,7.53743,6.48343,0,44,13,67,44,13,83,28,3,28,19,0,0,0,0
95,405,13,4,2,-1412.2,0,14871.2,0.0976618,0,61.1011,0.0453005,127.615,0.0976616,0,61.1011,0.0475577,160.404,7.40986,10.3194,0,44,13,68,44,13,84,28,4,28,20,0,0,0,0
96,406,13,4,2,-1289.8,0,14871.2,0.0976617,0,61.1011,0.0475623,128.679,0.0976615,0,61.1011,0.0391396,146.901,7.29501,6.24682,0,44,13,69,44,13,85,28,5,28,21,0,0,0,0
97,407,13,4,2,-1167.4,0,14871.2,0.097662,0,61.1011,0.0433714,122.817,0.0976614,0,61.1011,0.0444755,152.138,7.36867,3.87375,0,44,13,70,44,13,86,28,6,28,22,0,0,0,0
98,408,13,4,2,-1045,0,14871.2,0.0976616,0,61.1011,0.040828,114.792,0.097661,0,61.1011,0.0435139,135.465,7.31539,5.50574,0,44,13,71,44,13,87,28,7,28,23,0,0,0,0
99,409,13,4,2,-922.6,0,14871.2,0.0976611,0,61.1011,0.0401898,102.693,0.0976611,0,61.1011,0.0420764,122.692,7.26959,-2.86834,0,44,13,72,44,13,88,28,8,28,24,0,0,0,0
100,410,13,4,2,-800.2,0,14871.2,0.097662,0,61.1011,0.0410353,109.305,0.0976614,0,61.1011,0.0439592,132.194,7.33459,3.83916,0,44,13,73,44,13,89,28,9,28,25,0,0,0,0
101,411,13,4,2,-677.8,0,14871.2,0.0976617,0,61.1011,0.041728,125.078,0.0976614,0,61.1011,0.0378574,152.408,7.45195,4.66575,0,44,13,74,44,13,90,28,10,28,26,0,0,0,0
102,412,13,4,2,-555.4,0,14871.2,0.0976616,0,61.1011,0.0400708,96.1851,0.0976614,0,61.1011,0.0403057,117.412,7.34425,5.45246,0,44,13,79,44,13,95,28,15,28,31,0,0,0,0
103,413,13,4,2,-433,0,14871.2,0.0976617,0,61.1011,0.0477004,128.924,0.0976611,0,61.1011,0.0405297,138.085,7.21377,5.14551,0,44,13,76,44,13,92,28,12,28,28,0,0,0,0
104,414,13,4,2,-310.6,0,14871.2,0.0976617,0,61.1011,0.0443692,111.543,0.0976607,0,61.1011,0.0342649,132.139,7.30963,2.56554,0,44,13,77,44,13,93,28,13,28,29,0,0,0,0
105,415,13,4,2,-188.2,0,14871.2,0.0976616,0,61.1011,0.0419826,109.252,0.0976615,0,61.1011,0.0423567,125.283,7.36027,5.93847,0,44,13,78,44,13,94,28,14,28,30,0,0,0,0
106,416,13,4,2,-65.8,0,14871.2,0.0976611,0,61.1011,0.042238,103.787,0.0976599,0,61.1011,0.0408709,124.35,7.2947,-6.76749,0,44,13,96,42,12,96,29,0,29,16,0,0,0,0
107,417,13,4,2,56.6,0,14871.2,0.097661,0,61.1011,0.0442167,98.6253,0.0976595,0,61.1011,0.0444318,122.116,7.33297,8.76321,0,44,13,97,42,12,97,29,1,29,17,0,0,0,0
108,418,13,4,2,179,0,14871.2,0.0976612,0,61.1011,0.0370726,99.6671,0.0976595,0,61.1011,0.0409977,119.071,7.36538,8.59344,0,44,13,98,42,12,98,29,2,29,18,0,0,0,0
109,419,13,4,2,301.4,0,14871.2,0.0976615,0,61.1011,0.0418631,103.312,0.097659,0,61.1011,0.0453109,117.971,7.37109,15.4475,0,44,13,99,42,12,99,29,3,29,19,0,0,0,0
110,420,13,4,2,423.8,0,14871.2,0.0976614,0,61.1011,0.0397191,132.555,0.0976601,0,61.1011,0.0417284,113.01,7.27822,12.0884,0,44,13,100,42,12,100,29,4,29,20,0,0,0,0
111,421,13,4,2,546.2,0,14871.2,0.0976606,0,61.1011,0.03744,120.998,0.0976602,0,61.1011,0.0425385,124.593,7.45544,18.1739,0,44,13,101,42,12,101,29,5,29,21,0,0,0,0
112,422,13,4,2,668.6,0,14871.2,0.0976614,0,61.1011,0.0341784,131.187,0.0976596,0,61.1011,0.0390737,122.763,7.50054,15.4501,0,44,13,102,42,12,102,29,6,29,22,0,0,0,0
113,423,13,4,2,791,0,14871.2,0.0976611,0,61.1011,0.0374889,121.018,0.0976599,0,61.1011,0.0413401,131.087,7.4938,7.66145,0,44,13,103,42,12,103,29,7,29,23,0,0,0,0
114,424,13,4,2,913.4,0,14871.2,0.0976613,0,61.1011,0.043295,82.3236,0.0976601,0,61.1011,0.0438652,130.481,7.39784,15.7308,0,44,13,104,42,12,104,29,8,29,24,0,0,0,0
115,425,13,4,2,1035.8,0,14871.2,0.0976609,0,61.1011,0.0414755,88.5865,0.0976598,0,61.1011,0.0420171,129.333,7.42349,9.54969,0,44,13,105,42,12,105,29,9,29,25,0,0,0,0
116,426,13,4,2,1158.2,0,14871.2,0.0976606,0,61.1011,0.0376491,92.5812,0.0976596,0,61.1011,0.0418288,119.335,7.41713,15.501,0,44,13,106,42,12,106,29,10,29,26,0,0,0,0
117,427,13,4,2,1280.6,0,14871.2,0.0976619,0,61.1011,0.041361,95.2241,0.0976604,0,61.1011,0.0426265,119.114,7.36072,22.5337,0,44,13,107,42,12,107,29,11,29,27,0,0,0,0
118,428,13,4,2,1403,0,14871.2,0.0976608,0,61.1011,0.0378166,83.0814,0.0976598,0,61.1011,0.0435373,110.221,7.48346,12.5293,0,44,13,108,42,12,108,29,12,29,28,0,0,0,0
119,429,13,4,2,1525.4,0,14871.2,0.0976612,0,61.1011,0.0444862,104.296,0.0976596,0,61.1011,0.0384913,119.407,7.3925,7.76836,0,44,13,109,42,12,109,29,13,29,29,0,0,0,0
120,430,13,4,2,1647.8,0,14871.2,0.0976609,0,61.1011,0.0413285,134.22,0.0976588,0,61.1011,0.0370954,103.931,7.37434,15.5136,0,44,13,110,42,12,110,29,14,29,30,0,0,0,0
121,V101,13,3,0,-1832,0,11493.72,0.0976592,0,0,0.031554,98.8491,0.0976597,0,0,0.031554,76.9436,1,0,0,42,12,32,42,12,48,25,0,25,16,0,0,0,0
122,V102,13,3,0,-1522,0,11508.72,0.0976593,0,0,0.0297869,116.353,0.0976596,0,0,0.0297869,91.5441,1,0,0,42,12,33,42,12,49,25,1,25,17,0,0,0,0
123,V103,13,3,0,-1212,0,11493.72,0.0976593,0,0,0.022743,107.237,0.0976592,0,0,0.022743,77.5849,1,0,0,42,12,34,42,12,50,25,2,25,18,0,0,0,0
124,V104,13,3,0,-902,0,11508.72,0.09766,0,0,0.0229848,106.914,0.097659,0,0,0.0229848,83.8414,1,0,0,42,12,35,42,12,51,25,3,25,19,0,0,0,0
125,V105,13,3,0,-592,0,11493.72,0.0976603,0,0,0.0397393,154.468,0.0976594,0,0,0.0397393,99.666,1,0,0,42,12,36,42,12,52,25,4,25,20,0,0,0,0
126,V106,13,3,0,-282,0,11508.72,0.0976595,0,0,0.0275765,143.31,0.0976594,0,0,0.0275765,98.5287,1,0,0,42,12,37,42,12,53,25,5,25,21,0,0,0,0
127,V107,13,3,0,28,0,11493.72,0.0976605,0,0,0.0275018,159.497,0.0976584,0,0,0.0275018,109.09,1,0,0,42,12,38,42,12,54,25,6,25,22,0,0,0,0
