ID,NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_det,tu_geo,tu_ch,td_det,td_geo,td_ch,qu_geo,qu_ch,qd_geo,qd_ch,is_tref,is_hpc,id_hpc,Ignore
18,118,13,3,1,179,0,13895.2,0.0976644,0,0,0.0465,125.708,0.097664,0,0,0.0431197,106.283,1,3.696790722,0,42,11,34,42,11,50,22,2,22,18,0,0,0,0
19,119,13,3,1,301.4,0,13895.2,0.097664,0,0,0.046446,108.21,0.0976646,0,0,0.0435836,100.878,1,-0.523735355,0,42,11,35,42,11,51,22,3,22,19,0,0,0,0
20,120,13,3,1,423.8,0,13895.2,0.0976636,0,0,0.0474795,134.366,0.097664,0,0,0.048347,129.846,1,0.894665671,0,42,11,36,42,11,52,22,4,22,20,0,0,0,0
21,121,13,3,1,546.2,0,13895.2,0.0976635,0,0,0.0432228,129.261,0.0976644,0,0,0.0422577,127.227,1,-5.824388933,0,42,11,37,42,11,53,22,5,22,21,0,0,0,0
22,122,13,3,1,668.6,0,13895.2,0.097664,0,0,0.0437424,122.585,0.0976643,0,0,0.0447638,126.474,1,2.10262298,0,42,11,38,42,11,54,22,6,22,22,0,0,0,0
23,123,13,3,1,791,0,13895.2,0.097664,0,0,0.0468077,117.298,0.0976636,0,0,0.0451278,114.671,1,-1.456824714,0,42,11,39,42,11,55,22,7,22,23,0,0,0,0
24,124,13,3,1,913.4,0,13895.2,0.0976642,0,0,0.0456588,114.478,0.0976643,0,0,0.0458446,141.485,1,-2.125046561,0,42,11,40,42,11,56,22,8,22,24,0,0,0,0
25,125,13,3,1,1035.8,0,13895.2,0.0976637,0,0,0.0385954,126.988,0.0976633,0,0,0.0467029,154.69,1,1.666574465,0,42,11,41,42,11,57,22,9,22,25,0,0,0,0
26,126,13,3,1,1158.2,0,13895.2,0.0976644,0,0,0.0447625,121.073,0.0976641,0,0,0.0472723,131.209,1,-0.784970477,0,42,11,42,42,11,58,22,10,22,26,0,0,0,0
27,127,13,3,1,1280.6,0,13895.2,0.0976643,0,0,0.0459519,114.19,0.0976638,0,0,0.0468294,121.1,1,-0.532224937,0,42,11,43,42,11,59,22,11,22,27,0,0,0,0
28,128,13,3,1,1403,0,13895.2,0.0976635,0,0,0.0461915,105.716,0.0976637,0,0,0.0511605,103.502,1,-6.88396383,0,42,11,47,42,11,63,22,15,22,31,0,0,0,0
29,129,13,3,1,1525.4,0,13895.2,0.0976634,0,0,0.0552445,140.175,0.0976633,0,0,0.0498005,110.387,1,-8.445321789,0,42,11,79,42,11,95,23,15,23,31,0,0,0,0
30,130,13,3,1,1647.8,0,13895.2,0.0976656,0,0,0.043856,100.641,0.0976659,0,0,0.0437719,113.256,1,-5.883667734,0,42,12,15,42,12,31,24,15,24,31,0,0,0,0
31,201,13,3,2,-1901.8,0,14025.2,0.0976642,0,0,0.0480424,128.738,0.0976637,0,0,0.0441621,100.017,1,-1.843896822,0,42,11,64,42,11,80,23,0,23,16,0,0,0,0
32,202,13,3,2,-1779.4,0,14025.2,0.097664,0,0,0.0461397,144.298,0.0976637,0,0,0.0463639,106.418,1,0.994628519,0,42,11,65,42,11,81,23,1,23,17,0,0,0,0
33,203,13,3,2,-1657,0,14025.2,0.0976643,0,0,0.0430418,137.825,0.0976632,0,0,0.0450141,94.5176,1,5.267723073,0,42,11,66,42,11,82,23,2,23,18,0,0,0,0
34,204,13,3,2,-1534.6,0,14025.2,0.0976636,0,0,0.0480419,123.239,0.0976637,0,0,0.0427116,87.595,1,2.225368758,0,42,11,67,42,11,83,23,3,23,19,0,0,0,0
35,205,13,3,2,-1412.2,0,14025.2,0.0976643,0,0,0.0478767,133.524,0.0976641,0,0,0.0460672,120.292,1,7.272669549,0,42,11,68,42,11,84,23,4,23,20,0,0,0,0
36,206,13,3,2,-1289.8,0,14025.2,0.0976639,0,0,0.0478567,111.679,0.0976638,0,0,0.0450795,120.296,1,-0.335879211,0,42,11,69,42,11,85,23,5,23,21,0,0,0,0
37,207,13,3,2,-1167.4,0,14025.2,0.0976639,0,0,0.0431453,121.09,0.0976636,0,0,0.0424581,124.17,1,1.988105851,0,42,11,70,42,11,86,23,6,23,22,0,0,0,0
38,208,13,3,2,-1045,0,14025.2,0.0976644,0,0,0.0425532,107.512,0.0976635,0,0,0.0443979,123.837,1,10.58169631,0,42,11,71,42,11,87,23,7,23,23,0,0,0,0
39,209,13,3,2,-922.6,0,14025.2,0.097664,0,0,0.0448335,124.818,0.0976633,0,0,0.0491453,121.208,1,8.895340165,0,42,11,72,42,11,88,23,8,23,24,0,0,0,0
40,210,13,3,2,-800.2,0,14025.2,0.0976638,0,0,0.0509175,130.554,0.097663,0,0,0.0472411,114.86,1,3.961640968,0,42,11,73,42,11,89,23,9,23,25,0,0,0,0
41,211,13,3,2,-677.8,0,14025.2,0.0976643,0,0,0.0544489,148.222,0.0976634,0,0,0.042662,125.918,1,-9.420454789,0,42,11,74,42,11,90,23,10,23,26,0,0,0,0
42,212,13,3,2,-555.4,0,14025.2,0.0976645,0,0,0.051487,119.901,0.0976631,0,0,0.0522332,131.547,1,-2.939073636,0,42,11,75,42,11,91,23,11,23,27,0,0,0,0
43,213,13,3,2,-433,0,14025.2,0.0976644,0,0,0.0450432,133.678,0.097663,0,0,0.0513932,143.484,1,4.777667762,0,42,11,76,42,11,92,23,12,23,28,0,0,0,0
44,214,13,3,2,-310.6,0,14025.2,0.0976638,0,0,0.0461361,125.964,0.0976634,0,0,0.0461912,120.948,1,6.730121589,0,42,11,77,42,11,93,23,13,23,29,0,0,0,0
45,215,13,3,2,-188.2,0,14025.2,0.0976631,0,0,0.0488563,136.943,0.0976634,0,0,0.0483403,112.307,1,3.309008746,0,42,11,78,42,11,94,23,14,23,30,0,0,0,0
46,216,13,3,2,-65.8,0,14025.2,0.0976659,0,0,0.0473249,123.502,0.0976658,0,0,0.0487026,116.119,1,8.422777861,0,42,11,45,42,11,61,22,13,22,29,0,0,0,0
47,217,13,3,2,56.6,0,14025.2,0.097666,0,0,0.0432632,105.898,0.0976655,0,0,0.0495131,134.912,1,4.312571666,0,42,12,1,42,12,17,24,1,24,17,0,0,0,0
48,218,13,3,2,179,0,14025.2,0.0976665,0,0,0.0477851,121.698,0.0976658,0,0,0.0467934,114.869,1,4.080505029,0,42,12,2,42,12,18,24,2,24,18,0,0,0,0
49,219,13,3,2,301.4,0,14025.2,0.0976662,0,0,0.0506924,113.687,0.097666,0,0,0.0451719,112.02,1,8.158479907,0,42,12,3,42,12,19,24,3,24,19,0,0,0,0
50,220,13,3,2,423.8,0,14025.2,0.0976659,0,0,0.0539873,148.291,0.0976656,0,0,0.0484389,117.07,1,9.289122456,0,42,12,4,42,12,20,24,4,24,20,0,0,0,0
51,221,13,3,2,546.2,0,14025.2,0.0976664,0,0,0.0480724,134.953,0.0976659,0,0,0.0506711,116.272,1,6.440591255,0,42,12,5,42,12,21,24,5,24,21,0,0,0,0
52,222,13,3,2,668.6,0,14025.2,0.0976659,0,0,0.0508177,137.61,0.0976658,0,0,0.0493364,117.614,1,8.260296223,0,42,12,6,42,12,22,24,6,24,22,0,0,0,0
53,223,13,3,2,791,0,14025.2,0.0976659,0,0,0.0503282,134.037,0.097666,0,0,0.0489771,122.268,1,6.677777435,0,42,12,7,42,12,23,24,7,24,23,0,0,0,0
54,224,13,3,2,913.4,0,14025.2,0.0976657,0,0,0.0484345,134.516,0.0976656,0,0,0.047801,112.715,1,4.782334917,0,42,12,8,42,12,24,24,8,24,24,0,0,0,0
55,225,13,3,2,1035.8,0,14025.2,0.0976659,0,0,0.0483762,116.157,0.0976656,0,0,0.0476064,119.397,1,-0.490018081,0,42,12,9,42,12,25,24,9,24,25,0,0,0,0
56,226,13,3,2,1158.2,0,14025.2,0.0976658,0,0,0.0498653,127.238,0.0976654,0,0,0.0447625,134.043,1,-0.007906644,0,42,12,10,42,12,26,24,10,24,26,0,0,0,0
57,227,13,3,2,1280.6,0,14025.2,0.0976661,0,0,0.0565878,116.882,0.0976656,0,0,0.047489,115.953,1,-6.520397218,0,42,12,11,42,12,27,24,11,24,27,0,0,0,0
58,228,13,3,2,1403,0,14025.2,0.0976662,0,0,0.0541265,122.303,0.0976652,0,0,0.0532258,119.081,1,0.257383417,0,42,12,12,42,12,28,24,12,24,28,0,0,0,0
59,229,13,3,2,1525.4,0,14025.2,0.097666,0,0,0.0469111,113.227,0.097665,0,0,0.0470063,104.453,1,2.933455584,0,42,12,13,42,12,29,24,13,24,29,0,0,0,0
60,230,13,3,2,1647.8,0,14025.2,0.097664,0,0,0.0507175,131.703,0.0976656,0,0,0.053565,131.857,1,18.4927346,0,42,12,14,42,12,30,24,14,24,30,0,0,0,0
61,301,13,4,1,-1901.8,0,14741.2,0.0976689,0,0,0.050915,110.367,0.097668,0,0,0.0493271,120.646,1,7.006140928,0,44,13,15,44,13,31,26,15,26,31,0,0,0,0
62,302,13,4,1,-1779.4,0,14741.2,0.0976678,0,0,0.0495232,136.377,0.0976685,0,0,0.0450144,118.554,1,-3.338884664,0,44,13,1,44,13,17,26,1,26,17,0,0,0,0
63,303,13,4,1,-1657,0,14741.2,0.0976685,0,0,0.0472652,138.126,0.0976681,0,0,0.0479601,131.844,1,-2.030880148,0,44,13,2,44,13,18,26,2,26,18,0,0,0,0
64,304,13,4,1,-1534.6,0,14741.2,0.0976682,0,0,0.0500385,114.113,0.0976689,0,0,0.0458834,104.819,1,3.613033166,0,44,13,3,44,13,19,26,3,26,19,0,0,0,0
65,305,13,4,1,-1412.2,0,14741.2,0.0976679,0,0,0.0524142,164.723,0.0976684,0,0,0.0506849,159.968,1,9.671804162,0,44,13,4,44,13,20,26,4,26,20,0,0,0,0
66,306,13,4,1,-1289.8,0,14741.2,0.0976683,0,0,0.0507213,134.916,0.0976683,0,0,0.0488458,127.549,1,-2.732903491,0,44,13,5,44,13,21,26,5,26,21,0,0,0,0
67,307,13,4,1,-1167.4,0,14741.2,0.097668,0,0,0.05329,163.992,0.0976683,0,0,0.0475416,136.656,1,-1.09744832,0,44,13,6,44,13,22,26,6,26,22,0,0,0,0
68,308,13,4,1,-1045,0,14741.2,0.0976682,0,0,0.0498354,137.494,0.097668,0,0,0.0465977,104.769,1,1.512072314,0,44,13,7,44,13,23,26,7,26,23,0,0,0,0
69,309,13,4,1,-922.6,0,14741.2,0.0976681,0,0,0.0497576,121.474,0.0976679,0,0,0.0500999,120.262,1,1.05393149,0,44,13,8,44,13,24,26,8,26,24,0,0,0,0
70,310,13,4,1,-800.2,0,14741.2,0.0976681,0,0,0.0479966,116.554,0.0976681,0,0,0.0454605,118.094,1,3.004464857,0,44,13,9,44,13,25,26,9,26,25,0,0,0,0
71,311,13,4,1,-677.8,0,14741.2,0.0976677,0,0,0.0489604,142.087,0.0976679,0,0,0.0493958,127.851,1,3.702494448,0,44,13,10,44,13,26,26,10,26,26,0,0,0,0
72,312,13,4,1,-555.4,0,14741.2,0.097668,0,0,0.0479132,140.913,0.0976689,0,0,0.0469785,133.456,1,-0.660927934,0,44,13,11,44,13,27,26,11,26,27,0,0,0,0
73,313,13,4,1,-433,0,14741.2,0.0976677,0,0,0.0491607,138.778,0.0976681,0,0,0.0433744,95.291,1,3.163221751,0,44,13,12,44,13,28,26,12,26,28,0,0,0,0
74,314,13,4,1,-310.6,0,14741.2,0.0976683,0,0,0.0464565,126.275,0.0976684,0,0,0.0469403,112.521,1,4.801208178,0,44,13,13,44,13,29,26,13,26,29,0,0,0,0
75,315,13,4,1,-188.2,0,14741.2,0.0976687,0,0,0.0480764,140.76,0.0976692,0,0,0.0480014,129.827,1,1.059163606,0,44,13,14,44,13,30,26,14,26,30,0,0,0,0
76,316,13,4,1,-65.8,0,14741.2,0.0976684,0,0,0.04743,108.82,0.0976676,0,0,0.0468591,104.934,1,4.362427146,0,44,13,47,44,13,63,27,15,27,31,0,0,0,0
77,317,13,4,1,56.6,0,14741.2,0.0976683,0,0,0.0427974,92.3247,0.0976681,0,0,0.0467165,118.954,1,3.278382647,0,44,13,33,44,13,49,27,1,27,17,0,0,0,0
78,318,13,4,1,179,0,14741.2,0.0976678,0,0,0.0474601,115.435,0.0976681,0,0,0.0451347,112.614,1,5.148515379,0,44,13,34,44,13,50,27,2,27,18,0,0,0,0
79,319,13,4,1,301.4,0,14741.2,0.0976678,0,0,0.0457019,86.1307,0.0976675,0,0,0.0464518,137.81,1,5.996314678,0,44,13,35,44,13,51,27,3,27,19,0,0,0,0
80,320,13,4,1,423.8,0,14741.2,0.0976683,0,0,0.050815,106.946,0.0976682,0,0,0.0497719,140.46,1,-9.869298054,0,44,13,36,44,13,52,27,4,27,20,0,0,0,0
81,321,13,4,1,546.2,0,14741.2,0.0976682,0,0,0.0441533,104.917,0.0976681,0,0,0.0451861,126.634,1,-1.153963034,0,44,13,37,44,13,53,27,5,27,21,0,0,0,0
82,322,13,4,1,668.6,0,14741.2,0.0976678,0,0,0.045019,96.3034,0.0976675,0,0,0.0486348,133.56,1,4.585834257,0,44,13,38,44,13,54,27,6,27,22,0,0,0,0
83,323,13,4,1,791,0,14741.2,0.0976677,0,0,0.048285,92.5961,0.0976681,0,0,0.0476373,117.12,1,1.019205898,0,44,13,39,44,13,55,27,7,27,23,0,0,0,0
84,324,13,4,1,913.4,0,14741.2,0.097668,0,0,0.0454826,76.1223,0.0976678,0,0,0.0480976,136.383,1,-2.613357153,0,44,13,40,44,13,56,27,8,27,24,0,0,0,0
85,325,13,4,1,1035.8,0,14741.2,0.0976677,0,0,0.0470493,104.07,0.0976684,0,0,0.0470441,141.68,1,-0.271012955,0,44,13,41,44,13,57,27,9,27,25,0,0,0,0
86,326,13,4,1,1158.2,0,14741.2,0.0976681,0,0,0.0455607,86.996,0.0976679,0,0,0.0462587,110.405,1,3.084700352,0,44,13,42,44,13,58,27,10,27,26,0,0,0,0
87,327,13,4,1,1280.6,0,14741.2,0.0976681,0,0,0.0458919,110.254,0.0976679,0,0,0.0460529,120.009,1,-1.632920148,0,44,13,43,44,13,59,27,11,27,27,0,0,0,0
88,328,13,4,1,1403,0,14741.2,0.0976675,0,0,0.0453501,92.0982,0.0976679,0,0,0.051553,111.693,1,2.807602202,0,44,13,44,44,13,60,27,12,27,28,0,0,0,0
89,329,13,4,1,1525.4,0,14741.2,0.097668,0,0,0.050378,100.53,0.0976681,0,0,0.048858,111.696,1,-1.83114562,0,44,13,45,44,13,61,27,13,27,29,0,0,0,0
90,330,13,4,1,1647.8,0,14741.2,0.0976676,0,0,0.0449815,76.2815,0.097668,0,0,0.0487195,107.346,1,6.218449896,0,44,13,46,44,13,62,27,14,27,30,0,0,0,0
91,401,13,4,2,-1901.8,0,14871.2,0.0976681,0,0,0.0501503,119.965,0.0976684,0,0,0.0489812,132.694,1,15.10720186,0,44,13,64,44,13,80,28,0,28,16,0,0,0,0
92,402,13,4,2,-1779.4,0,14871.2,0.0976683,0,0,0.0479035,104.645,0.0976684,0,0,0.0490493,153.474,1,13.58723663,0,44,13,65,44,13,81,28,1,28,17,0,0,0,0
93,403,13,4,2,-1657,0,14871.2,0.0976676,0,0,0.0466986,123.543,0.0976685,0,0,0.0477457,129.42,1,12.16717754,0,44,13,66,44,13,82,28,2,28,18,0,0,0,0
94,404,13,4,2,-1534.6,0,14871.2,0.0976678,0,0,0.0485279,92.9839,0.0976682,0,0,0.0441536,140.845,1,12.15913614,0,44,13,67,44,13,83,28,3,28,19,0,0,0,0
95,405,13,4,2,-1412.2,0,14871.2,0.0976684,0,0,0.0498063,129.5,0.0976679,0,0,0.0536884,163.313,1,16.02857992,0,44,13,68,44,13,84,28,4,28,20,0,0,0,0
96,406,13,4,2,-1289.8,0,14871.2,0.0976683,0,0,0.0521464,128.809,0.0976682,0,0,0.0468427,148.022,1,12.13071087,0,44,13,69,44,13,85,28,5,28,21,0,0,0,0
97,407,13,4,2,-1167.4,0,14871.2,0.0976685,0,0,0.0487725,122.539,0.0976686,0,0,0.0514569,157.839,1,8.947368772,0,44,13,70,44,13,86,28,6,28,22,0,0,0,0
98,408,13,4,2,-1045,0,14871.2,0.0976685,0,0,0.0464614,117.165,0.097668,0,0,0.049737,136.338,1,10.78886899,0,44,13,71,44,13,87,28,7,28,23,0,0,0,0
99,409,13,4,2,-922.6,0,14871.2,0.0976681,0,0,0.0470021,116.468,0.097668,0,0,0.0478235,124.359,1,1.444154887,0,44,13,72,44,13,88,28,8,28,24,0,0,0,0
100,410,13,4,2,-800.2,0,14871.2,0.0976681,0,0,0.0468156,109.9,0.0976686,0,0,0.0493096,132.642,1,9.332128498,0,44,13,73,44,13,89,28,9,28,25,0,0,0,0
101,411,13,4,2,-677.8,0,14871.2,0.0976684,0,0,0.0478049,127.712,0.0976682,0,0,0.0449612,147.606,1,10.42101607,0,44,13,74,44,13,90,28,10,28,26,0,0,0,0
102,412,13,4,2,-555.4,0,14871.2,0.0976678,0,0,0.0446574,98.3797,0.0976685,0,0,0.0453697,112.252,1,11.1073,0,44,13,79,44,13,95,28,15,28,31,0,0,0,0
103,413,13,4,2,-433,0,14871.2,0.097668,0,0,0.0525007,128.991,0.0976683,0,0,0.0470594,137.232,1,8.144797703,0,44,13,76,44,13,92,28,12,28,28,0,0,0,0
104,414,13,4,2,-310.6,0,14871.2,0.097668,0,0,0.0490542,108.958,0.0976685,0,0,0.040633,128.388,1,7.723524795,0,44,13,77,44,13,93,28,13,28,29,0,0,0,0
105,415,13,4,2,-188.2,0,14871.2,0.0976685,0,0,0.047782,112.516,0.0976677,0,0,0.0485448,121.883,1,11.13481217,0,44,13,78,44,13,94,28,14,28,30,0,0,0,0
106,416,13,4,2,-65.8,0,14871.2,0.09767,0,0,0.0468403,96.1852,0.0976667,0,0,0.0474264,123.605,1,-2.441786685,0,44,13,111,42,12,111,29,15,29,31,0,0,0,0
107,417,13,4,2,56.6,0,14871.2,0.0976693,0,0,0.0481251,97.7409,0.0976662,0,0,0.0496591,122.063,1,14.24995116,0,44,13,97,42,12,97,29,1,29,17,0,0,0,0
108,418,13,4,2,179,0,14871.2,0.0976695,0,0,0.0435387,101.335,0.097667,0,0,0.0472368,120.182,1,14.47366391,0,44,13,98,42,12,98,29,2,29,18,0,0,0,0
109,419,13,4,2,301.4,0,14871.2,0.0976697,0,0,0.0469963,104.562,0.0976665,0,0,0.0504864,116.304,1,23.30076066,0,44,13,99,42,12,99,29,3,29,19,0,0,0,0
110,420,13,4,2,423.8,0,14871.2,0.0976695,0,0,0.0474824,131.516,0.0976663,0,0,0.046978,112.055,1,20.36555583,0,44,13,100,42,12,100,29,4,29,20,0,0,0,0
111,421,13,4,2,546.2,0,14871.2,0.0976692,0,0,0.0438793,121.322,0.0976656,0,0,0.048033,126.091,1,25.1103152,0,44,13,101,42,12,101,29,5,29,21,0,0,0,0
112,422,13,4,2,668.6,0,14871.2,0.0976692,0,0,0.0409676,133.972,0.0976666,0,0,0.0443795,122.342,1,23.87117722,0,44,13,102,42,12,102,29,6,29,22,0,0,0,0
113,423,13,4,2,791,0,14871.2,0.0976692,0,0,0.0432685,125.209,0.0976662,0,0,0.0468732,129.61,1,11.81864411,0,44,13,103,42,12,103,29,7,29,23,0,0,0,0
114,424,13,4,2,913.4,0,14871.2,0.0976694,0,0,0.047776,81.89,0.0976663,0,0,0.0490968,133.64,1,22.23484386,0,44,13,104,42,12,104,29,8,29,24,0,0,0,0
115,425,13,4,2,1035.8,0,14871.2,0.0976697,0,0,0.0466877,88.4295,0.0976658,0,0,0.0482236,129.319,1,15.44676409,0,44,13,105,42,12,105,29,9,29,25,0,0,0,0
116,426,13,4,2,1158.2,0,14871.2,0.0976696,0,0,0.0443073,95.8723,0.0976669,0,0,0.0472465,119.261,1,24.0007985,0,44,13,106,42,12,106,29,10,29,26,0,0,0,0
117,427,13,4,2,1280.6,0,14871.2,0.0976694,0,0,0.0465118,96.7494,0.0976657,0,0,0.0487523,129.705,1,31.42922792,0,44,13,107,42,12,107,29,11,29,27,0,0,0,0
118,428,13,4,2,1403,0,14871.2,0.097669,0,0,0.0434585,84.6823,0.0976655,0,0,0.0478083,112.812,1,19.11656639,0,44,13,108,42,12,108,29,12,29,28,0,0,0,0
119,429,13,4,2,1525.4,0,14871.2,0.0976692,0,0,0.048286,107.219,0.0976655,0,0,0.0444514,117.456,1,15.14291504,0,44,13,109,42,12,109,29,13,29,29,0,0,0,0
120,430,13,4,2,1647.8,0,14871.2,0.0976697,0,0,0.0471113,134.687,0.0976664,0,0,0.0442114,105.474,1,24.1818759,0,44,13,110,42,12,110,29,14,29,30,0,0,0,0
121,V101,13,3,0,-1832,0,11493.72,0.0976655,0,0,1,102.331,0.0976664,0,0,1,82.2416,1,0,0,42,12,32,42,12,48,25,0,25,16,0,0,0,0
122,V102,13,3,0,-1522,0,11508.72,0.0976658,0,0,1,117.36,0.0976665,0,0,1,91.4157,1,0,0,42,12,33,42,12,49,25,1,25,17,0,0,0,0
123,V103,13,3,0,-1212,0,11493.72,0.0976658,0,0,1,108.724,0.0976667,0,0,1,79.2888,1,0,0,42,12,34,42,12,50,25,2,25,18,0,0,0,0
124,V104,13,3,0,-902,0,11508.72,0.0976667,0,0,1,103.584,0.0976662,0,0,1,82.2552,1,0,0,42,12,35,42,12,51,25,3,25,19,0,0,0,0
125,V105,13,3,0,-592,0,11493.72,0.0976664,0,0,1,141.414,0.0976659,0,0,1,99.2629,1,0,0,42,12,36,42,12,52,25,4,25,20,0,0,0,0
126,V106,13,3,0,-282,0,11508.72,0.097666,0,0,1,144.735,0.0976661,0,0,1,97.9655,1,0,0,42,12,37,42,12,53,25,5,25,21,0,0,0,0
127,V107,13,3,0,28,0,11493.72,0.0976656,0,0,1,144.396,0.0976664,0,0,1,106.333,1,0,0,42,12,38,42,12,54,25,6,25,22,0,0,0,0
128,V108,13,3,0,338,0,11508.72,0.0976668,0,0,1,143.971,0.0976663,0,0,1,102.993,1,0,0,42,12,39,42,12,55,25,7,25,23,0,0,0,0
129,V109,13,3,0,648,0,11493.72,0.0976667,0,0,1,125.304,0.0976662,0,0,1,96.0657,1,0,0,42,12,45,42,12,56,25,13,25,24,0,0,0,0
130,V110,13,3,0,958,0,11508.72,0.0976663,0,0,1,104.693,0.0976663,0,0,1,94.9581,1,0,0,42,12,47,42,12,57,25,15,25,25,0,0,0,0
131,V111,13,3,0,1268,0,11493.72,0.097666,0,0,1,109.071,0.0976664,0,0,1,112.897,1,0,0,42,12,46,42,12,58,25,14,25,26,0,0,0,0
132,V112,13,3,0,1578,0,11508.72,0.0976662,0,0,1,137.414,0.097666,0,0,1,110.567,1,0,0,42,12,44,42,12,59,25,12,25,27,0,0,0,0
133,V201,13,4,0,-1832,0,12339.72,0.0976659,0,0,1,105.86,0.0976659,0,0,1,108.523,1,0,0,42,12,64,42,12,80,30,0,30,16,0,0,0,0
134,V202,13,4,0,-1522,0,12354.72,0.0976659,0,0,1,132.534,0.0976662,0,0,1,116.484,1,0,0,42,12,65,42,12,81,30,1,30,17,0,0,0,0
135,V203,13,4,0,-1212,0,12339.72,0.0976657,0,0,1,117.953,0.0976658,0,0,1,116.965,1,0,0,42,12,66,42,12,82,30,2,30,18,0,0,0,0
136,V204,13,4,0,-902,0,12354.72,0.0976662,0,0,1,102.94,0.0976667,0,0,1,108.678,1,0,0,42,12,67,42,12,83,30,3,30,19,0,0,0,0
137,V205,13,4,0,-592,0,12339.72,0.097666,0,0,1,103.625,0.0976658,0,0,1,133.437,1,0,0,42,12,68,42,12,84,30,4,30,20,0,0,0,0
138,V206,13,4,0,-282,0,12354.72,0.0976656,0,0,1,102.952,0.0976657,0,0,1,127.117,1,0,0,42,12,69,42,12,85,30,5,30,21,0,0,0,0
139,V207,13,4,0,28,0,12339.72,0.0976665,0,0,1,110.142,0.0976658,0,0,1,141.37,1,0,0,42,12,70,42,12,86,30,6,30,22,0,0,0,0
