NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
129,13,1,1,1525.4,0,13895.2,0.0638877,0,41.09,0.0412301,196.944,0.0662816,0,41.09,0.0412497,295.251,76.7464,396.715,379.597,11,29,21,29,12,29,22,29,0
130,13,1,1,1647.8,0,13895.2,0.0643305,0,41,0.0383978,328.968,0.0647571,0,40,0.0382597,430.876,76.0879,784.427,382.075,11,30,21,30,12,30,22,30,0
201,13,1,2,-1901.8,0,14025.2,0.0646211,0,40.973,0.0391597,197.471,0.0662213,0,41,0.0381605,336.685,76.8909,-354.804,388.264,13,0,23,0,14,0,24,0,0
202,13,1,2,-1779.4,0,14025.2,0.0650706,0,40,0.0384157,189.632,0.0658604,0,41,0.0399432,205.909,76.3507,154.587,387.028,13,1,23,1,14,1,24,1,0
203,13,1,2,-1657,0,14025.2,0.0648411,0,41,0.0375375,239.495,0.0653668,0,41,0.0400768,316.999,75.8571,542.989,387.672,13,2,23,2,14,2,24,2,0
204,13,1,2,-1534.6,0,14025.2,0.0647099,0,40.973,0.040125,149.848,0.0659436,0,40,0.0392391,101.709,76.2366,-101.353,385.781,13,3,23,3,14,3,24,3,0
205,13,1,2,-1412.2,0,14025.2,0.0646312,0,40.673,0.0385125,292.016,0.0645273,0,40,0.0401136,254.193,76.2603,178.093,385.963,13,4,23,4,14,4,24,4,0
206,13,1,2,-1289.8,0,14025.2,0.065134,0,39.7,0.0404804,216.355,0.066297,0,39.1,0.0385106,125.097,76.6329,-173.012,386.669,13,5,23,5,14,5,24,5,0
207,13,1,2,-1167.4,0,14025.2,0.0652086,0,41.09,0.0374377,279.287,0.0656605,0,41.09,0.0373311,139.35,77.5206,-25.2331,386.539,13,6,23,6,14,6,24,6,0
208,13,1,2,-1045,0,14025.2,0.0657596,0,40.7,0.0381285,297.579,0.0655778,0,40.7,0.0364048,70.6412,77.2911,81.7811,385.281,13,7,23,7,14,7,24,7,0
209,13,1,2,-922.6,0,14025.2,0.0641342,0,39.973,0.038057,314.063,0.0649546,0,40.4,0.0398866,166.31,76.9548,282.991,385.578,13,8,23,8,14,8,24,8,0
210,13,1,2,-800.2,0,14025.2,0.0635628,0,39.673,0.0416565,229.49,0.0661421,0,40,0.04131,208.012,76.2718,-394.646,387.234,13,9,23,9,14,9,24,9,0
211,13,1,2,-677.8,0,14025.2,0.0656,0,40,0.0419506,334.638,0.065209,0,40,0.03622,412.393,77.2961,-41.2213,383.322,13,10,23,10,14,10,24,10,0
212,13,1,2,-555.4,0,14025.2,0.0650396,0,40,0.0426124,155.795,0.0652435,0,41,0.0406906,287.821,77.0462,-75.2254,388.133,13,11,23,11,14,11,24,11,0
213,13,1,2,-433,0,14025.2,0.0655097,0,39.673,0.0383092,139.449,0.0660831,0,41,0.0399573,328.738,77.0912,-29.5147,388.554,13,12,23,12,14,12,24,12,0
214,13,1,2,-310.6,0,14025.2,0.0651314,0,40.063,0.0390747,143.54,0.0650987,0,41.09,0.0391776,295.757,76.3689,-25.76,388.41,13,13,23,13,14,13,24,13,0
215,13,1,2,-188.2,0,14025.2,0.0650631,0,41.09,0.0404304,308.691,0.0657633,0,42,0.0407073,390.281,76.5096,-221.567,384.607,13,14,23,14,14,14,24,14,0
216,13,1,2,-65.8,0,14025.2,0.0645252,0,40.4,0.0392401,129.43,0.0666692,0,41,0.0409559,245.136,76.0053,-169.714,380.799,13,16,23,16,14,16,24,16,0
217,13,1,2,56.6,0,14025.2,0.0653919,0,40.973,0.0381521,77.0966,0.0659672,0,40,0.0403278,235.273,76.6697,-414.545,381.186,13,17,23,17,14,17,24,17,0
218,13,1,2,179,0,14025.2,0.0659192,0,39.973,0.0396475,89.2733,0.0661616,0,41,0.0390576,217.411,76.7255,-551.989,381.982,13,18,23,18,14,18,24,18,0
219,13,1,2,301.4,0,14025.2,0.0652656,0,40,0.041842,167.619,0.06611,0,40,0.0382578,302.189,76.5966,-481.703,383.285,13,19,23,19,14,19,24,19,0
220,13,1,2,423.8,0,14025.2,0.0650937,0,40,0.0404284,332.942,0.0658944,0,40,0.040024,177.1,77.3887,-437.298,384.397,13,20,23,20,14,20,24,20,0
221,13,1,2,546.2,0,14025.2,0.0650129,0,38.8,0.0397234,207.547,0.0663593,0,40,0.0411019,306.415,76.2585,-140.355,383.171,13,21,23,21,14,21,24,21,0
222,13,1,2,668.6,0,14025.2,0.0643258,0,41,0.0411902,452.245,0.0645824,0,41,0.0398599,426.773,76.3649,-49.3396,382.82,13,22,23,22,14,22,24,22,0
223,13,1,2,791,0,14025.2,0.0663639,0,41,0.0405591,259.515,0.0670594,0,40,0.040212,322.104,76.4884,-322.66,385.386,13,23,23,23,14,23,24,23,0
224,13,1,2,913.4,0,14025.2,0.0652203,0,39.973,0.0393833,233.763,0.0671608,0,39.4,0.0394545,139.678,76.396,-567.457,385.14,13,24,23,24,14,24,24,24,0
225,13,1,2,1035.8,0,14025.2,0.0648597,0,40.763,0.0399422,143.761,0.0655267,0,39.4,0.0383429,339.212,76.5166,-219.215,382.809,13,25,23,25,14,25,24,25,0
226,13,1,2,1158.2,0,14025.2,0.0650314,0,40,0.0410101,247.942,0.0648457,0,40,0.0377723,404.822,76.7221,-633.213,387.182,13,26,23,26,14,26,24,26,0
227,13,1,2,1280.6,0,14025.2,0.0637325,0,41,0.047338,198.036,0.0667966,0,40,0.0390964,344.462,76.2642,-435.756,387.221,13,27,23,27,14,27,24,27,0
228,13,1,2,1403,0,14025.2,0.0644262,0,40.973,0.041718,334.47,0.0664099,0,39.7,0.0418078,352.151,76.5087,-447.426,384.931,13,28,23,28,14,28,24,28,0
229,13,1,2,1525.4,0,14025.2,0.0667075,0,40,0.0392442,257.138,0.0657238,0,41,0.0352915,103.378,76.4754,-523.336,385.978,13,29,23,29,14,29,24,29,0
230,13,1,2,1647.8,0,14025.2,0.064416,0,40.09,0.0396316,440.227,0.0663265,0,41.1,0.0425111,317.482,76.4485,-440.595,386.212,13,30,23,30,14,30,24,30,0
301,13,2,1,-1901.8,0,14741.2,0.0645169,0,41,0.0414289,396.263,0.0650756,0,40,0.0403362,290.962,74.5339,466.003,412.965,15,0,25,0,16,0,26,0,0
302,13,2,1,-1779.4,0,14741.2,0.0653389,0,40.736,0.0399293,550.051,0.0656644,0,40,0.0377506,306.879,74.3449,-92.2778,414.568,15,1,25,1,16,1,26,1,0
303,13,2,1,-1657,0,14741.2,0.0641315,0,40.973,0.0400354,383.077,0.0671766,0,41,0.0394835,180.68,74.6466,-45.9183,411.495,15,2,25,2,16,2,26,2,0
304,13,2,1,-1534.6,0,14741.2,0.0646731,0,39.79,0.0412237,74.8705,0.0658601,0,40.09,0.0402675,212.774,74.2137,296.564,413.844,15,3,25,3,16,3,26,3,0
305,13,2,1,-1412.2,0,14741.2,0.0650421,0,40.09,0.0396478,273.927,0.0658324,0,41,0.039091,371.645,75.2543,312.241,413.078,15,4,25,4,16,4,26,4,0
306,13,2,1,-1289.8,0,14741.2,0.0653136,0,40.7,0.0409915,236.856,0.06616,0,41,0.0403002,344.489,74.7159,-192.974,414.367,15,5,25,5,16,5,26,5,0
307,13,2,1,-1167.4,0,14741.2,0.0647867,0,40.79,0.0410285,361.521,0.0651372,0,39.7,0.0396999,241.337,74.4316,227.935,410.084,15,6,25,6,16,6,26,6,0
308,13,2,1,-1045,0,14741.2,0.0643228,0,40.7,0.0406274,353.786,0.0656238,0,41,0.0400697,373.893,74.7478,74.8292,413.134,15,7,25,7,16,7,26,7,0
309,13,2,1,-922.6,0,14741.2,0.0639898,0,46.063,0.0406465,276.205,0.0659202,0,40,0.0412205,224.836,74.6372,57.6963,413.349,15,8,25,8,16,8,26,8,0
310,13,2,1,-800.2,0,14741.2,0.0645503,0,40.763,0.0401533,332.413,0.0655753,0,40.7,0.0385847,370.038,74.6454,-33.0839,413.852,15,9,25,9,16,9,26,9,0
311,13,2,1,-677.8,0,14741.2,0.0646539,0,40.973,0.0392962,429.605,0.0651115,0,40,0.0407184,337.787,74.5218,45.5329,410.542,15,10,25,10,16,10,26,10,0
312,13,2,1,-555.4,0,14741.2,0.0651407,0,41,0.0391709,466.128,0.0662715,0,40,0.0385898,394.528,73.8629,-20.3934,415.145,15,11,25,11,16,11,26,11,0
313,13,2,1,-433,0,14741.2,0.064898,0,41.063,0.0393097,419.568,0.0653657,0,41,0.0381106,221.056,74.9745,30.6285,413.161,15,12,25,12,16,12,26,12,0
314,13,2,1,-310.6,0,14741.2,0.0659793,0,41,0.0381342,509.209,0.0655871,0,40,0.0386555,469.853,74.7729,85.2988,412.109,15,13,25,13,16,13,26,13,0
315,13,2,1,-188.2,0,14741.2,0.0642936,0,42.09,0.0393143,528.787,0.0654644,0,40,0.0399692,311.763,74.3672,-33.3858,411.65,15,14,25,14,16,14,26,14,0
316,13,2,1,-65.8,0,14741.2,0.0654185,0,39.673,0.039095,303.272,0.0659249,0,40.7,0.0403083,63.3986,74.2689,93.6453,414.362,15,16,25,16,16,16,26,16,0
317,13,2,1,56.6,0,14741.2,0.0665613,0,41.063,0.0375375,273.449,0.0668458,0,41,0.0388355,83.9254,74.9641,-77.8557,415.32,15,17,25,17,16,17,26,17,0
318,13,2,1,179,0,14741.2,0.0646296,0,40.7,0.0393929,350.966,0.065269,0,40,0.0388774,70.7029,74.8752,-86.1301,415.789,15,18,25,18,16,18,26,18,0
319,13,2,1,301.4,0,14741.2,0.0653476,0,40.2,0.0393058,231.993,0.0656158,0,41,0.0380603,160.917,73.9574,254.738,415.907,15,19,25,19,16,19,26,19,0
320,13,2,1,423.8,0,14741.2,0.0658026,0,40.973,0.0408831,127.765,0.0659533,0,40,0.0402846,179.167,74.9091,32.63,416.105,15,20,25,20,16,20,26,20,0
321,13,2,1,546.2,0,14741.2,0.0662546,0,40,0.0384975,164.867,0.0656642,0,40.09,0.037928,394.538,75.4329,197.733,417.151,15,21,25,21,16,21,26,21,0
322,13,2,1,668.6,0,14741.2,0.0660597,0,40.763,0.0386511,376.154,0.0650458,0,40,0.0384565,318.453,74.892,-36.6268,415.215,15,22,25,22,16,22,26,22,0
323,13,2,1,791,0,14741.2,0.0657789,0,40,0.0406092,360.269,0.0650836,0,40,0.0396976,260.119,75.0275,220.77,416.81,15,23,25,23,16,23,26,23,0
324,13,2,1,913.4,0,14741.2,0.0660035,0,40,0.0394296,177.312,0.0657693,0,39.1,0.0391191,233.547,75.1441,-32.1236,416.01,15,24,25,24,16,24,26,24,0
325,13,2,1,1035.8,0,14741.2,0.0659283,0,40,0.0387561,262.064,0.0674862,0,41,0.038493,235.696,74.5654,-37.3169,418.969,15,25,25,25,16,25,26,25,0
326,13,2,1,1158.2,0,14741.2,0.0646098,0,39.8,0.0393997,303.947,0.065415,0,39.1,0.0389232,219.311,74.6481,-133.87,416.664,15,26,25,26,16,26,26,26,0
327,13,2,1,1280.6,0,14741.2,0.0651701,0,40.673,0.0384021,516.892,0.0649099,0,40,0.0389166,357.688,75.2234,-2.8439,419.005,15,27,25,27,16,27,26,27,0
328,13,2,1,1403,0,14741.2,0.065584,0,41.973,0.038108,416.288,0.0652237,0,40,0.0421145,449.144,75.8737,66.5151,418.612,15,28,25,28,16,28,26,28,0
329,13,2,1,1525.4,0,14741.2,0.0650795,0,41,0.0410831,221.303,0.0666628,0,40.18,0.0400612,214.66,75.143,50.1327,418.342,15,29,25,29,16,29,26,29,0
330,13,2,1,1647.8,0,14741.2,0.0663353,0,40,0.0392063,398.696,0.0649403,0,40,0.0403861,285.312,76.3945,368.916,418.42,15,30,25,30,16,30,26,30,0
401,13,2,2,-1901.8,0,14871.2,0.0690792,0,40.79,0.0400232,217.081,0.0685467,0,41.09,0.0408257,291.687,74.6604,-106.681,418.401,17,0,27,0,18,0,28,0,0
402,13,2,2,-1779.4,0,14871.2,0.0680019,0,41.09,0.0404288,180.31,0.0685863,0,41,0.0385163,254.019,74.219,135.782,418.929,17,1,27,1,18,1,28,1,0
403,13,2,2,-1657,0,14871.2,0.0685709,0,40,0.0388644,153.04,0.0679133,0,40,0.04098,442.762,74.6684,-169.207,416.686,17,2,27,2,18,2,28,2,0
404,13,2,2,-1534.6,0,14871.2,0.0684179,0,40.09,0.0399255,257.149,0.0679871,0,41,0.0372624,174.14,75.8597,-44.4188,422.929,17,3,27,3,18,3,28,3,0
405,13,2,2,-1412.2,0,14871.2,0.0682301,0,40.073,0.0399344,228.873,0.0676407,0,40,0.0404234,264.591,74.1416,-261.787,418.063,17,4,27,4,18,4,28,4,0
406,13,2,2,-1289.8,0,14871.2,0.0688291,0,44,0.0411576,252.557,0.0676913,0,40.1,0.0390083,126.08,74.8327,3.47335,417.375,17,5,27,5,18,5,28,5,0
407,13,2,2,-1167.4,0,14871.2,0.0676754,0,39.79,0.0394107,289.641,0.0682919,0,41.09,0.0412574,357.077,74.7114,-397.296,417.05,17,6,27,6,18,6,28,6,0
408,13,2,2,-1045,0,14871.2,0.0674915,0,41.09,0.0380236,239.555,0.0675508,0,41,0.041324,291.561,74.3222,242.31,416.138,17,7,27,7,18,7,28,7,0
409,13,2,2,-922.6,0,14871.2,0.067972,0,41,0.0390121,205.35,0.0679941,0,41,0.0408414,58.7624,74.8732,73.5426,419.22,17,8,27,8,18,8,28,8,0
410,13,2,2,-800.2,0,14871.2,0.0677245,0,43.383,0.0392189,163.758,0.0689381,0,35.7,0.0411041,189.894,74.2529,-16.9741,419.926,17,9,27,9,18,9,28,9,0
411,13,2,2,-677.8,0,14871.2,0.068804,0,41.7,0.0383322,134.76,0.0676948,0,39.79,0.0379734,284.57,74.8435,199.934,420.296,17,10,27,10,18,10,28,10,0
412,13,2,2,-555.4,0,14871.2,0.0693449,0,40.18,0.0377803,161.333,0.0689876,0,40,0.0387534,317.404,74.1737,198.773,419.076,17,11,27,11,18,11,28,11,0
413,13,2,2,-433,0,14871.2,0.0687505,0,39.4,0.0411462,435.246,0.0681998,0,40,0.0386405,416.63,74.5346,52.8689,416.783,17,12,27,12,18,12,28,12,0
414,13,2,2,-310.6,0,14871.2,0.0677645,0,41.09,0.0405087,201.34,0.0685557,0,41,0.0359406,276.433,74.6157,8.13813,420.411,17,13,27,13,18,13,28,13,0
415,13,2,2,-188.2,0,14871.2,0.0691702,0,40.763,0.0388815,235.541,0.0669512,0,41,0.0407294,288.237,74.6234,162.724,416.791,17,14,27,14,18,14,28,14,0
416,13,2,2,-65.8,0,14871.2,0.068665,0,39.973,0.0404342,209.642,0.0675688,0,41,0.0399201,433.155,74.3801,-695.237,411.563,17,31,27,31,18,31,28,16,0
417,13,2,2,56.6,0,14871.2,0.0682839,0,40.973,0.0414269,159.078,0.0668216,0,40.7,0.0406985,274.11,74.5927,-1037.89,416.335,17,17,27,17,18,17,28,17,0
418,13,2,2,179,0,14871.2,0.0687873,0,40.79,0.0381575,386.231,0.0681465,0,41,0.0396774,288.635,74.4092,-735.233,412.652,17,18,27,18,18,18,28,18,0
419,13,2,2,301.4,0,14871.2,0.067908,0,41.063,0.0399376,76.4557,0.0666164,0,40,0.0400125,175.338,74.4998,-590.703,414.724,17,19,27,19,18,19,28,19,0
420,13,2,2,423.8,0,14871.2,0.0680175,0,39.7,0.03902,90.9219,0.067683,0,40,0.0393881,114.175,74.9151,-755.314,415.571,17,20,27,20,18,20,28,20,0
421,13,2,2,546.2,0,14871.2,0.0674928,0,40.373,0.037335,102.64,0.0664726,0,41,0.0404865,286.815,74.7334,-577.481,416.268,17,21,27,21,18,21,28,21,0
422,13,2,2,668.6,0,14871.2,0.0673927,0,41.063,0.0363134,177.912,0.0689422,0,43.09,0.0382006,301.177,75.0141,-408.739,413.788,17,22,27,22,18,22,28,22,0
423,13,2,2,791,0,14871.2,0.0672475,0,40,0.0375325,166.608,0.0662046,0,41,0.0388708,267.462,74.8249,-942.721,415.79,17,23,27,23,18,23,28,23,0
424,13,2,2,913.4,0,14871.2,0.0693571,0,39.79,0.0395168,308.702,0.0675658,0,40,0.0401996,293.466,75.0403,-426.323,415.873,17,24,27,24,18,24,28,24,0
425,13,2,2,1035.8,0,14871.2,0.0680467,0,40.7,0.0400062,210.446,0.0682863,0,40,0.0402302,205.119,75.6336,-768.043,416.779,17,25,27,25,18,25,28,25,0
426,13,2,2,1158.2,0,14871.2,0.0685919,0,39.7,0.0378055,227.752,0.068375,0,39.1,0.0404172,170.682,74.9486,-780.552,416.799,17,26,27,26,18,26,28,26,0
427,13,2,2,1280.6,0,14871.2,0.0687202,0,40.973,0.040118,218.706,0.0687883,0,41,0.0401816,150.79,74.3684,-855.754,419.168,17,27,27,27,18,27,28,27,0
428,13,2,2,1403,0,14871.2,0.0697489,0,40.7,0.0376464,186.516,0.0682137,0,41,0.0401353,316.041,75.5782,-623.369,416.27,17,28,27,28,18,28,28,28,0
429,13,2,2,1525.4,0,14871.2,0.0687187,0,40.88,0.0410994,233.262,0.0680231,0,41,0.0376132,115.895,74.6018,-711.58,420.404,17,29,27,29,18,29,28,29,0
430,13,2,2,1647.8,0,14871.2,0.0680894,0,40.973,0.0392658,152.744,0.0676783,0,40,0.0375171,406.472,74.8358,-645.464,418.683,17,30,27,30,18,30,28,30,0
V101,13,1,0,-1832,0,13620.2,0.0685586,0,40,0.0338954,168.456,0.0688081,0,40,0.0358988,107.047,71.8244,647.268,316.334,19,0,29,0,19,16,29,16,0
V102,13,1,0,-1522,0,13635.2,0.0684852,0,40,0.0307551,185.965,0.0681464,0,40,0.0348636,202.377,72.3335,840.424,313.058,19,1,29,1,19,17,29,28,0
V103,13,1,0,-1212,0,13620.2,0.0683372,0,40,0.0319008,97.5097,0.0679221,0,40,0.0354874,148.302,71.0276,473.513,313.447,19,2,29,2,19,18,29,18,0
V104,13,1,0,-902,0,13635.2,0.0684962,0,40,0.0316753,405.042,0.0679467,0,40,0.0339257,67.2116,72.8386,634.526,312.356,19,3,29,3,19,19,29,19,0
V105,13,1,0,-592,0,13620.2,0.0678947,0,40,0.0337387,416.873,0.0688383,0,40,0.0352807,275.415,71.029,897.746,312.777,19,4,29,4,19,20,29,20,0
V106,13,1,0,-282,0,13635.2,0.0686658,0,40,0.0321352,371.986,0.067805,0,40,0.0307426,112.665,72.8066,735.559,312.19,19,5,29,5,19,21,29,15,0
V107,13,1,0,28,0,13620.2,0.0688506,0,40,0.0334534,94.755,0.0667901,0,40,0.0358692,320.864,71.2805,664.013,310.61,19,6,29,6,19,22,29,30,0
V108,13,1,0,338,0,13635.2,0.0682811,0,40,0.0322122,191.082,0.0676473,0,40,0.0339477,193.457,72.6277,740.325,311.774,19,7,29,7,19,23,29,23,0
V109,13,1,0,648,0,13620.2,0.0694569,0,40,0.033139,488.107,0.0669726,0,40,0.0335302,438.369,72.4834,1394.82,311.04,19,8,29,8,19,24,29,24,0
V110,13,1,0,958,0,13635.2,0.0679289,0,40,0.0310389,183.906,0.0684858,0,40,0.0329241,163.306,72.6687,1091.65,312.527,19,9,29,9,19,25,29,25,0
V111,13,1,0,1268,0,13620.2,0.0676141,0,40,0.0334903,159.976,0.0682989,0,40,0.0331725,540.172,71.8689,916.527,312.776,19,10,29,10,19,26,29,31,0
V112,13,1,0,1578,0,13635.2,0.068104,0,40,0.0301636,147.582,0.0676431,0,40,0.0333041,114.989,72.6157,966.986,317.467,19,11,29,11,19,27,29,27,0
V201,13,2,0,-1832,0,14466.2,0.0674799,0,40,0.0365115,560.634,0.0679937,0,40,0.0332936,425.775,70.5824,56.3907,336.344,20,0,30,0,20,16,30,16,0
V202,13,2,0,-1522,0,14481.2,0.0676695,0,40,0.0352055,602.674,0.068411,0,40,0.0359792,493.226,70.3951,343.189,334.577,20,1,30,1,20,17,30,17,0
V203,13,2,0,-1212,0,14466.2,0.0692117,0,40,0.0347677,453.36,0.0694532,0,40,0.033037,473.988,69.7882,-14.2101,333.584,20,2,30,2,20,18,30,18,0
V204,13,2,0,-902,0,14481.2,0.0682021,0,40,0.0355321,266.415,0.0693365,0,40,0.0329268,390.298,69.9557,-144.68,333.41,20,3,30,3,20,19,30,19,0
V205,13,2,0,-592,0,14466.2,0.0668932,0,40,0.0335165,71.8415,0.0673319,0,40,0.033109,584.337,70.1851,-53.887,333.415,20,4,30,4,20,20,30,20,0
V206,13,2,0,-282,0,14481.2,0.0679071,0,40,0.0371907,272.978,0.0681782,0,40,0.0366063,211.562,69.6046,97.4252,335.455,20,5,30,5,20,21,30,21,0
V207,13,2,0,28,0,14466.2,0.069356,0,40,0.035247,375.669,0.0682195,0,40,0.0338468,450.141,70.026,103.744,331.22,20,6,30,6,20,22,30,22,0
V208,13,2,0,338,0,14481.2,0.0676573,0,40,0.0352159,338.015,0.07168,0,40,0.0363935,446.046,68.9764,161.834,334.43,20,7,30,7,20,23,30,23,0
V209,13,2,0,648,0,14466.2,0.0675906,0,40,0.0380031,462.36,0.067684,0,40,0.0353121,467.257,69.4575,37.9676,333.839,20,8,30,8,20,31,30,24,0
V210,13,2,0,958,0,14481.2,0.0686263,0,40,0.0382964,340.075,0.067276,0,40,0.0340481,415.598,69.8669,196.456,335.04,20,9,30,9,20,25,30,25,0
V211,13,2,0,1268,0,14466.2,0.0689264,0,40,0.032465,481.882,0.0685714,0,40,0.0345738,490.402,70.558,393.879,335.853,20,10,30,10,20,26,30,26,0
V212,13,2,0,1578,0,14481.2,0.0673654,0,40,0.03724,451.134,0.0671701,0,40,0.0346024,630.028,70.1143,187.257,338.08,20,11,30,11,20,27,30,27,0
Interrupt,13,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,30,31,-1,-1,-1,-1,0
NoUse1,13,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,15,21,15,12,15,22,15,0
NoUse2,13,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,31,21,31,12,31,22,31,0
NoUse3,13,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,15,23,15,14,15,24,15,0
NoUse4,13,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,31,23,31,14,31,24,31,0
