NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
401,13,2,2,-1901.8,0,15404.8,0.0690807,0,40.79,0.0288709,143.335,0.0685442,0,41.09,0.0288709,217.758,74.6604,-106.681,-15.215126,17,0,27,0,18,0,28,0,0
402,13,2,2,-1779.4,0,15404.8,0.0680163,0,41.09,0.0282558,140.577,0.0685925,0,41,0.0282558,193.564,74.219,135.782,-14.249536,17,1,27,1,18,1,28,1,0
403,13,2,2,-1657,0,15404.8,0.0685655,0,40,0.0260652,123.344,0.0679118,0,40,0.0260652,273.601,74.6684,-169.207,-16.159059,17,2,27,2,18,2,28,2,0
404,13,2,2,-1534.6,0,15404.8,0.0684254,0,40.09,0.0293559,177.656,0.0679886,0,41,0.0293559,153.068,75.8597,-44.4188,-9.147705,17,3,27,3,18,3,28,3,0
405,13,2,2,-1412.2,0,15404.8,0.0682207,0,40.073,0.0292686,176.775,0.067642,0,40,0.0292686,191.328,74.1416,-261.787,-14.171177,17,4,27,4,18,4,28,4,0
406,13,2,2,-1289.8,0,15404.8,0.0688326,0,44,0.0316182,182.578,0.067695,0,40.1,0.0316182,120.246,74.8327,3.47335,-14.475744,17,5,27,5,18,5,28,5,0
407,13,2,2,-1167.4,0,15404.8,0.0676901,0,39.79,0.0276228,192.796,0.0683006,0,41.09,0.0276228,230.227,74.7114,-397.296,-14.26361,17,6,27,6,18,6,28,6,0
408,13,2,2,-1045,0,15404.8,0.0674998,0,41.09,0.0290204,165.215,0.0675411,0,41,0.0290204,202.554,74.3222,242.31,-14.87711,17,7,27,7,18,7,28,7,0
409,13,2,2,-922.6,0,15404.8,0.0679835,0,41,0.0345072,168.595,0.0679941,0,41,0.0345072,92.8999,74.8732,73.5426,-12.04801,17,8,27,8,18,8,28,8,0
410,13,2,2,-800.2,0,15404.8,0.067742,0,43.383,0.0311701,133.397,0.0689345,0,35.7,0.0311701,155.397,74.2529,-16.9741,-11.00453,17,9,27,9,18,9,28,9,0
411,13,2,2,-677.8,0,15404.8,0.0688113,0,41.7,0.0273794,114.564,0.0676989,0,39.79,0.0273794,192.478,74.8435,199.934,-10.25754,17,10,27,10,18,10,28,10,0
412,13,2,2,-555.4,0,15404.8,0.0693414,0,40.18,0.0271887,135.716,0.0689947,0,40,0.0271887,215.73,74.1737,198.773,-11.15427,17,11,27,11,18,11,28,11,0
413,13,2,2,-433,0,15404.8,0.0687614,0,39.4,0.0254298,275.58,0.0681861,0,40,0.0254298,263.207,74.5346,52.8689,-13.66542,17,12,27,12,18,12,28,12,0
414,13,2,2,-310.6,0,15404.8,0.0677736,0,41.09,0.0262482,157.358,0.0685629,0,41,0.0262482,199.059,74.6157,8.13813,-9.614,17,13,27,13,18,13,28,13,0
415,13,2,2,-188.2,0,15404.8,0.0691568,0,40.763,0.0288523,182.244,0.0669555,0,41,0.0288523,214.476,74.6234,162.724,-13.58437,17,14,27,14,18,14,28,14,0
416,13,2,2,-65.8,0,15404.8,0.068671,0,39.973,0.025807,165.764,0.0675798,0,41,0.025807,262.025,74.3801,-695.237,-18.27229,17,31,27,31,18,31,28,16,0
417,13,2,2,56.6,0,15404.8,0.0682919,0,40.973,0.0291462,131.043,0.0668367,0,40.7,0.0291462,204.315,74.5927,-1037.89,-14.44,17,17,27,17,18,17,28,17,0
418,13,2,2,179,0,15404.8,0.0687916,0,40.79,0.0283043,248.688,0.0681578,0,41,0.0283043,213.288,74.4092,-735.233,-17.17666,17,18,27,18,18,18,28,18,0
419,13,2,2,301.4,0,15404.8,0.0679187,0,41.063,0.0310974,94.696,0.06664,0,40,0.0310974,147.245,74.4998,-590.703,-15.82974,17,19,27,19,18,19,28,19,0
420,13,2,2,423.8,0,15404.8,0.0680249,0,39.7,0.0325994,108.149,0.0676979,0,40,0.0325994,120.881,74.9151,-755.314,-15.12208,17,20,27,20,18,20,28,20,0
421,13,2,2,546.2,0,15404.8,0.0675042,0,40.373,0.0287777,99.8192,0.0664889,0,41,0.0287777,204.193,74.7334,-577.481,-14.69662,17,21,27,21,18,21,28,21,0
422,13,2,2,668.6,0,15404.8,0.0674152,0,41.063,0.0271924,132.739,0.0689482,0,43.09,0.0271924,204.005,75.0141,-408.739,-16.88391,17,22,27,22,18,22,28,22,0
423,13,2,2,791,0,15404.8,0.067262,0,40,0.0282287,137.507,0.066209,0,41,0.0282287,197.672,74.8249,-942.721,-14.95678,17,23,27,23,18,23,28,23,0
424,13,2,2,913.4,0,15404.8,0.0693447,0,39.79,0.0285137,208.742,0.0675755,0,40,0.0285137,204.477,75.0403,-426.323,-14.46266,17,24,27,24,18,24,28,24,0
425,13,2,2,1035.8,0,15404.8,0.0680569,0,40.7,0.0305756,156.059,0.0682918,0,40,0.0305756,174.054,75.6336,-768.043,-13.91386,17,25,27,25,18,25,28,25,0
426,13,2,2,1158.2,0,15404.8,0.0685979,0,39.7,0.0317574,165.244,0.0683782,0,39.1,0.0317574,152.696,74.9486,-780.552,-15.084321,17,26,27,26,18,26,28,26,0
427,13,2,2,1280.6,0,15404.8,0.0687331,0,40.973,0.0319028,139.66,0.0688076,0,41,0.0319028,155.333,74.3684,-855.754,-12.595404,17,27,27,27,18,27,28,27,0
428,13,2,2,1403,0,15404.8,0.0697325,0,40.7,0.0279068,141.253,0.0682225,0,41,0.0279068,208.917,75.5782,-623.369,-15.255,17,28,27,28,18,28,28,28,0
429,13,2,2,1525.4,0,15404.8,0.0687271,0,40.88,0.030952,158.655,0.0680298,0,41,0.030952,107.699,74.6018,-711.58,-13.37654,17,29,27,29,18,29,28,29,0
430,13,2,2,1647.8,0,15404.8,0.0680918,0,40.973,0.0249705,142.579,0.0676901,0,40,0.0249705,242.451,74.8358,-645.464,-14.804545,17,30,27,30,18,30,28,30,0
V101,13,1,0,-1832,0,14151.3,0.0685601,0,40,0.0142336,141.586,0.0688097,0,40,0.0142336,130.156,71.8244,647.268,-7.9573,19,0,29,0,19,16,29,16,0
V102,13,1,0,-1522,0,14171.3,0.0684875,0,40,0.009148,154.865,0.0681488,0,40,0.009148,161.627,72.3335,840.424,-11.33263,19,1,29,1,19,17,29,28,0
V103,13,1,0,-1212,0,14151.3,0.068341,0,40,0.0115305,98.665,0.0679286,0,40,0.0115305,134.862,71.0276,473.513,-9.45925,19,2,29,2,19,18,29,18,0
V104,13,1,0,-902,0,14171.3,0.0685035,0,40,0.0180067,264.095,0.0679504,0,40,0.0180067,100.664,72.8386,634.526,-10.23917,19,3,29,3,19,19,29,19,0
V105,13,1,0,-592,0,14151.3,0.0679003,0,40,0.00725862,275.792,0.068849,0,40,0.00725862,179.071,71.029,897.746,-9.069431,19,4,29,4,19,20,29,20,0
V106,13,1,0,-282,0,14171.3,0.0686665,0,40,0.0130253,234.28,0.0678086,0,40,0.0130253,126.534,72.8066,735.559,-9.348827,19,5,29,5,19,21,29,15,0
V107,13,1,0,28,0,14151.3,0.0688554,0,40,0.00643996,105.234,0.0667952,0,40,0.00643996,221.476,71.2805,664.013,-10.250689,19,6,29,6,19,22,29,30,0
V108,13,1,0,338,0,14171.3,0.0682867,0,40,0.00941767,157.972,0.0676528,0,40,0.00941767,174.87,72.6277,740.325,-9.655171,19,7,29,7,19,23,29,23,0
V109,13,1,0,648,0,14151.3,0.0694652,0,40,0.00487459,288.658,0.0669792,0,40,0.00487459,265.831,72.4834,1394.82,-10.477769,19,8,29,8,19,24,29,24,0
V110,13,1,0,958,0,14171.3,0.0679294,0,40,0.0105378,147.154,0.0684891,0,40,0.0105378,147.901,72.6687,1091.65,-10.4016,19,9,29,9,19,25,29,25,0
V111,13,1,0,1268,0,14151.3,0.0676197,0,40,0.00404345,131.345,0.0683057,0,40,0.00404345,336.611,71.8689,916.527,-10.45968,19,10,29,10,19,26,29,31,0
V112,13,1,0,1578,0,14171.3,0.0681061,0,40,0.0134469,137.88,0.0676503,0,40,0.0134469,121.422,72.6157,966.986,-5.4314,19,11,29,11,19,27,29,27,0
V201,13,2,0,-1832,0,15004.8,0.0674757,0,40,0.00499674,291.771,0.0679721,0,40,0.00499674,248.368,70.5824,56.3907,-14.571265,20,0,30,0,20,16,30,16,0
V202,13,2,0,-1522,0,15004.8,0.0676171,0,40,0.0044365,308.944,0.0684109,0,40,0.0044365,275.345,70.3951,343.189,-14.650832,20,1,30,1,20,17,30,17,0
V203,13,2,0,-1212,0,15004.8,0.0692203,0,40,0.00455005,262.117,0.0694544,0,40,0.00455005,269.026,69.7882,-14.2101,-15.041,20,2,30,2,20,18,30,18,0
V204,13,2,0,-902,0,15004.8,0.0681994,0,40,0.00536505,158.699,0.069339,0,40,0.00536505,216.217,69.9557,-144.68,-14.92816,20,3,30,3,20,19,30,19,0
V205,13,2,0,-592,0,15004.8,0.0668871,0,40,0.00378309,79.5254,0.0673386,0,40,0.00378309,320.433,70.1851,-53.887,-14.55603,20,4,30,4,20,20,30,20,0
V206,13,2,0,-282,0,15004.8,0.067912,0,40,0.00913976,178.315,0.0681802,0,40,0.00913976,134.79,69.6046,97.4252,-11.83299,20,5,30,5,20,21,30,21,0
V207,13,2,0,28,0,15004.8,0.069342,0,40,0.00479531,214.913,0.0682225,0,40,0.00479531,255.03,70.026,103.744,-15.92991,20,6,30,6,20,22,30,22,0
V208,13,2,0,338,0,15004.8,0.0676653,0,40,0.00486464,209.969,0.0717233,0,40,0.00486464,251.261,68.9764,161.834,-12.57644,20,7,30,7,20,23,30,23,0
V209,13,2,0,648,0,15004.8,0.0675936,0,40,0.0046587,257.698,0.0676942,0,40,0.0046587,257.263,69.4575,37.9676,-14.5726,20,8,30,8,20,31,30,24,0
