NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
219,13,1,2,301.4,0,14551.3,0.0652656,0,40,0.041842,181.892,0.06611,0,40,0.0382578,199.88,76.5966,-481.703,383.285,13,19,23,19,14,19,24,19,0
220,13,1,2,423.8,0,14551.3,0.0650937,0,40,0.0404284,258.234,0.0658944,0,40,0.040024,156.276,77.3887,-437.298,384.397,13,20,23,20,14,20,24,20,0
221,13,1,2,546.2,0,14551.3,0.0650129,0,38.8,0.0397234,201.327,0.0663593,0,40,0.0411019,207.128,76.2585,-140.355,383.171,13,21,23,21,14,21,24,21,0
222,13,1,2,668.6,0,14551.3,0.0643258,0,41,0.0411902,309.474,0.0645824,0,41,0.0398599,263.555,76.3649,-49.3396,382.82,13,22,23,22,14,22,24,22,0
223,13,1,2,791,0,14551.3,0.0663639,0,41,0.0405591,220.694,0.0670594,0,40,0.040212,222.051,76.4884,-322.66,385.386,13,23,23,23,14,23,24,23,0
224,13,1,2,913.4,0,14551.3,0.0652203,0,39.973,0.0393833,211.518,0.0671608,0,39.4,0.0394545,126.715,76.396,-567.457,385.14,13,24,23,24,14,24,24,24,0
225,13,1,2,1035.8,0,14551.3,0.0648597,0,40.763,0.0399422,149.793,0.0655267,0,39.4,0.0383429,220.842,76.5166,-219.215,382.809,13,25,23,25,14,25,24,25,0
226,13,1,2,1158.2,0,14551.3,0.0650314,0,40,0.0410101,203.574,0.0648457,0,40,0.0377723,240.337,76.7221,-633.213,387.182,13,26,23,26,14,26,24,26,0
227,13,1,2,1280.6,0,14551.3,0.0637325,0,41,0.047338,187.325,0.0667966,0,40,0.0390964,210.941,76.2642,-435.756,387.221,13,27,23,27,14,27,24,27,0
228,13,1,2,1403,0,14551.3,0.0644262,0,40.973,0.041718,248.313,0.0664099,0,39.7,0.0418078,222.366,76.5087,-447.426,384.931,13,28,23,28,14,28,24,28,0
229,13,1,2,1525.4,0,14551.3,0.0667075,0,40,0.0392442,224.403,0.0657238,0,41,0.0352915,102.103,76.4754,-523.336,385.978,13,29,23,29,14,29,24,29,0
230,13,1,2,1647.8,0,14551.3,0.064416,0,40.09,0.0396316,322.737,0.0663265,0,41.1,0.0425111,195.283,76.4485,-440.595,386.212,13,30,23,30,14,30,24,30,0
301,13,2,1,-1901.8,0,15284.8,0.0645169,0,41,0.0414289,240.364,0.0650756,0,40,0.0403362,187.866,74.5339,466.003,412.965,15,0,25,0,16,0,26,0,0
302,13,2,1,-1779.4,0,15284.8,0.0653389,0,40.736,0.0399293,320.785,0.0656644,0,40,0.0377506,182.66,74.3449,-92.2778,414.568,15,1,25,1,16,1,26,1,0
303,13,2,1,-1657,0,15284.8,0.0641315,0,40.973,0.0400354,239.848,0.0671766,0,41,0.0394835,113.419,74.6466,-45.9183,411.495,15,2,25,2,16,2,26,2,0
304,13,2,1,-1534.6,0,15284.8,0.0646731,0,39.79,0.0412237,114.951,0.0658601,0,40.09,0.0402675,144.88,74.2137,296.564,413.844,15,3,25,3,16,3,26,3,0
305,13,2,1,-1412.2,0,15284.8,0.0650421,0,40.09,0.0396478,205.351,0.0658324,0,41,0.039091,200.182,75.2543,312.241,413.078,15,4,25,4,16,4,26,4,0
306,13,2,1,-1289.8,0,15284.8,0.0653136,0,40.7,0.0409915,172.901,0.06616,0,41,0.0403002,202.298,74.7159,-192.974,414.367,15,5,25,5,16,5,26,5,0
307,13,2,1,-1167.4,0,15284.8,0.0647867,0,40.79,0.0410285,233.269,0.0651372,0,39.7,0.0396999,144.941,74.4316,227.935,410.084,15,6,25,6,16,6,26,6,0
308,13,2,1,-1045,0,15284.8,0.0643228,0,40.7,0.0406274,249.261,0.0656238,0,41,0.0400697,201.477,74.7478,74.8292,413.134,15,7,25,7,16,7,26,7,0
309,13,2,1,-922.6,0,15284.8,0.0639898,0,46.063,0.0406465,203.238,0.0659202,0,40,0.0412205,131.474,74.6372,57.6963,413.349,15,8,25,8,16,8,26,8,0
310,13,2,1,-800.2,0,15284.8,0.0645503,0,40.763,0.0401533,235.812,0.0655753,0,40.7,0.0385847,197.356,74.6454,-33.0839,413.852,15,9,25,9,16,9,26,9,0
311,13,2,1,-677.8,0,15284.8,0.0646539,0,40.973,0.0392962,276.151,0.0651115,0,40,0.0407184,169.493,74.5218,45.5329,410.542,15,10,25,10,16,10,26,10,0
312,13,2,1,-555.4,0,15284.8,0.0651407,0,41,0.0391709,283.78,0.0662715,0,40,0.0385898,218.63,73.8629,-20.3934,415.145,15,11,25,11,16,11,26,11,0
313,13,2,1,-433,0,15284.8,0.064898,0,41.063,0.0393097,272.071,0.0653657,0,41,0.0381106,136.056,74.9745,30.6285,413.161,15,12,25,12,16,12,26,12,0
314,13,2,1,-310.6,0,15284.8,0.0659793,0,41,0.0381342,312.337,0.0655871,0,40,0.0386555,257.783,74.7729,85.2988,412.109,15,13,25,13,16,13,26,13,0
315,13,2,1,-188.2,0,15284.8,0.0642936,0,42.09,0.0393143,333.109,0.0654644,0,40,0.0399692,177.101,74.3672,-33.3858,411.65,15,14,25,14,16,14,26,14,0
316,13,2,1,-65.8,0,15284.8,0.0654185,0,39.673,0.039095,207.247,0.0659249,0,40.7,0.0403083,50.023,74.2689,93.6453,414.362,15,16,25,16,16,16,26,16,0
317,13,2,1,56.6,0,15284.8,0.0665613,0,41.063,0.0375375,203.519,0.0668458,0,41,0.0388355,45.6915,74.9641,-77.8557,415.32,15,17,25,17,16,17,26,17,0
318,13,2,1,179,0,15284.8,0.0646296,0,40.7,0.0393929,232.103,0.065269,0,40,0.0388774,61.2126,74.8752,-86.1301,415.789,15,18,25,18,16,18,26,18,0
319,13,2,1,301.4,0,15284.8,0.0653476,0,40.2,0.0393058,180.758,0.0656158,0,41,0.0380603,97.3977,73.9574,254.738,415.907,15,19,25,19,16,19,26,19,0
320,13,2,1,423.8,0,15284.8,0.0658026,0,40.973,0.0408831,136.117,0.0659533,0,40,0.0402846,138.95,74.9091,32.63,416.105,15,20,25,20,16,20,26,20,0
321,13,2,1,546.2,0,15284.8,0.0662546,0,40,0.0384975,155.583,0.0656642,0,40.09,0.037928,205.092,75.4329,197.733,417.151,15,21,25,21,16,21,26,21,0
322,13,2,1,668.6,0,15284.8,0.0660597,0,40.763,0.0386511,245.464,0.0650458,0,40,0.0384565,166.058,74.892,-36.6268,415.215,15,22,25,22,16,22,26,22,0
323,13,2,1,791,0,15284.8,0.0657789,0,40,0.0406092,250.876,0.0650836,0,40,0.0396976,152.924,75.0275,220.77,416.81,15,23,25,23,16,23,26,23,0
324,13,2,1,913.4,0,15284.8,0.0660035,0,40,0.0394296,155.139,0.0657693,0,39.1,0.0391191,135.709,75.1441,-32.1236,416.01,15,24,25,24,16,24,26,24,0
325,13,2,1,1035.8,0,15284.8,0.0659283,0,40,0.0387561,179.191,0.0674862,0,41,0.038493,132.224,74.5654,-37.3169,418.969,15,25,25,25,16,25,26,25,0
326,13,2,1,1158.2,0,15284.8,0.0646098,0,39.8,0.0393997,212.249,0.065415,0,39.1,0.0389232,134.705,74.6481,-133.87,416.664,15,26,25,26,16,26,26,26,0
327,13,2,1,1280.6,0,15284.8,0.0651701,0,40.673,0.0384021,309.809,0.0649099,0,40,0.0389166,182.725,75.2234,-2.8439,419.005,15,27,25,27,16,27,26,27,0
328,13,2,1,1403,0,15284.8,0.065584,0,41.973,0.038108,282.254,0.0652237,0,40,0.0421145,251.497,75.8737,66.5151,418.612,15,28,25,28,16,28,26,28,0
329,13,2,1,1525.4,0,15284.8,0.0650795,0,41,0.0410831,185.958,0.0666628,0,40.18,0.0400612,131.737,75.143,50.1327,418.342,15,29,25,29,16,29,26,29,0
330,13,2,1,1647.8,0,15284.8,0.0663353,0,40,0.0392063,267.397,0.0649403,0,40,0.0403861,152.975,76.3945,368.916,418.42,15,30,25,30,16,30,26,30,0
401,13,2,2,-1901.8,0,15404.8,0.0690792,0,40.79,0.0400232,143.335,0.0685467,0,41.09,0.0408257,217.758,74.6604,-106.681,418.401,17,0,27,0,18,0,28,0,0
402,13,2,2,-1779.4,0,15404.8,0.0680019,0,41.09,0.0404288,140.577,0.0685863,0,41,0.0385163,193.564,74.219,135.782,418.929,17,1,27,1,18,1,28,1,0
403,13,2,2,-1657,0,15404.8,0.0685709,0,40,0.0388644,123.344,0.0679133,0,40,0.04098,273.601,74.6684,-169.207,416.686,17,2,27,2,18,2,28,2,0
404,13,2,2,-1534.6,0,15404.8,0.0684179,0,40.09,0.0399255,177.656,0.0679871,0,41,0.0372624,153.068,75.8597,-44.4188,422.929,17,3,27,3,18,3,28,3,0
405,13,2,2,-1412.2,0,15404.8,0.0682301,0,40.073,0.0399344,176.775,0.0676407,0,40,0.0404234,191.328,74.1416,-261.787,418.063,17,4,27,4,18,4,28,4,0
406,13,2,2,-1289.8,0,15404.8,0.0688291,0,44,0.0411576,182.578,0.0676913,0,40.1,0.0390083,120.246,74.8327,3.47335,417.375,17,5,27,5,18,5,28,5,0
407,13,2,2,-1167.4,0,15404.8,0.0676754,0,39.79,0.0394107,192.796,0.0682919,0,41.09,0.0412574,230.227,74.7114,-397.296,417.05,17,6,27,6,18,6,28,6,0
408,13,2,2,-1045,0,15404.8,0.0674915,0,41.09,0.0380236,165.215,0.0675508,0,41,0.041324,202.554,74.3222,242.31,416.138,17,7,27,7,18,7,28,7,0
409,13,2,2,-922.6,0,15404.8,0.067972,0,41,0.0390121,168.595,0.0679941,0,41,0.0408414,92.8999,74.8732,73.5426,419.22,17,8,27,8,18,8,28,8,0
410,13,2,2,-800.2,0,15404.8,0.0677245,0,43.383,0.0392189,133.397,0.0689381,0,35.7,0.0411041,155.397,74.2529,-16.9741,419.926,17,9,27,9,18,9,28,9,0
411,13,2,2,-677.8,0,15404.8,0.068804,0,41.7,0.0383322,114.564,0.0676948,0,39.79,0.0379734,192.478,74.8435,199.934,420.296,17,10,27,10,18,10,28,10,0
412,13,2,2,-555.4,0,15404.8,0.0693449,0,40.18,0.0377803,135.716,0.0689876,0,40,0.0387534,215.73,74.1737,198.773,419.076,17,11,27,11,18,11,28,11,0
413,13,2,2,-433,0,15404.8,0.0687505,0,39.4,0.0411462,275.58,0.0681998,0,40,0.0386405,263.207,74.5346,52.8689,416.783,17,12,27,12,18,12,28,12,0
414,13,2,2,-310.6,0,15404.8,0.0677645,0,41.09,0.0405087,157.358,0.0685557,0,41,0.0359406,199.059,74.6157,8.13813,420.411,17,13,27,13,18,13,28,13,0
415,13,2,2,-188.2,0,15404.8,0.0691702,0,40.763,0.0388815,182.244,0.0669512,0,41,0.0407294,214.476,74.6234,162.724,416.791,17,14,27,14,18,14,28,14,0
416,13,2,2,-65.8,0,15404.8,0.068665,0,39.973,0.0404342,165.764,0.0675688,0,41,0.0399201,262.025,74.3801,-695.237,411.563,17,31,27,31,18,31,28,16,0
417,13,2,2,56.6,0,15404.8,0.0682839,0,40.973,0.0414269,131.043,0.0668216,0,40.7,0.0406985,204.315,74.5927,-1037.89,416.335,17,17,27,17,18,17,28,17,0
418,13,2,2,179,0,15404.8,0.0687873,0,40.79,0.0381575,248.688,0.0681465,0,41,0.0396774,213.288,74.4092,-735.233,412.652,17,18,27,18,18,18,28,18,0
419,13,2,2,301.4,0,15404.8,0.067908,0,41.063,0.0399376,94.696,0.0666164,0,40,0.0400125,147.245,74.4998,-590.703,414.724,17,19,27,19,18,19,28,19,0
420,13,2,2,423.8,0,15404.8,0.0680175,0,39.7,0.03902,108.149,0.067683,0,40,0.0393881,120.881,74.9151,-755.314,415.571,17,20,27,20,18,20,28,20,0
421,13,2,2,546.2,0,15404.8,0.0674928,0,40.373,0.037335,99.8192,0.0664726,0,41,0.0404865,204.193,74.7334,-577.481,416.268,17,21,27,21,18,21,28,21,0
422,13,2,2,668.6,0,15404.8,0.0673927,0,41.063,0.0363134,132.739,0.0689422,0,43.09,0.0382006,204.005,75.0141,-408.739,413.788,17,22,27,22,18,22,28,22,0
423,13,2,2,791,0,15404.8,0.0672475,0,40,0.0375325,137.507,0.0662046,0,41,0.0388708,197.672,74.8249,-942.721,415.79,17,23,27,23,18,23,28,23,0
424,13,2,2,913.4,0,15404.8,0.0693571,0,39.79,0.0395168,208.742,0.0675658,0,40,0.0401996,204.477,75.0403,-426.323,415.873,17,24,27,24,18,24,28,24,0
425,13,2,2,1035.8,0,15404.8,0.0680467,0,40.7,0.0400062,156.059,0.0682863,0,40,0.0402302,174.054,75.6336,-768.043,416.779,17,25,27,25,18,25,28,25,0
426,13,2,2,1158.2,0,15404.8,0.0685919,0,39.7,0.0378055,165.244,0.068375,0,39.1,0.0404172,152.696,74.9486,-780.552,416.799,17,26,27,26,18,26,28,26,0
427,13,2,2,1280.6,0,15404.8,0.0687202,0,40.973,0.040118,139.66,0.0687883,0,41,0.0401816,155.333,74.3684,-855.754,419.168,17,27,27,27,18,27,28,27,0
428,13,2,2,1403,0,15404.8,0.0697489,0,40.7,0.0376464,141.253,0.0682137,0,41,0.0401353,208.917,75.5782,-623.369,416.27,17,28,27,28,18,28,28,28,0
429,13,2,2,1525.4,0,15404.8,0.0687187,0,40.88,0.0410994,158.655,0.0680231,0,41,0.0376132,107.699,74.6018,-711.58,420.404,17,29,27,29,18,29,28,29,0
430,13,2,2,1647.8,0,15404.8,0.0680894,0,40.973,0.0392658,142.579,0.0676783,0,40,0.0375171,242.451,74.8358,-645.464,418.683,17,30,27,30,18,30,28,30,0
V101,13,1,0,-1832,0,14151.3,0.0685586,0,40,0.0338954,141.586,0.0688081,0,40,0.0358988,130.156,71.8244,647.268,316.334,19,0,29,0,19,16,29,16,0
V102,13,1,0,-1522,0,14171.3,0.0684852,0,40,0.0307551,154.865,0.0681464,0,40,0.0348636,161.627,72.3335,840.424,313.058,19,1,29,1,19,17,29,28,0
V103,13,1,0,-1212,0,14151.3,0.0683372,0,40,0.0319008,98.665,0.0679221,0,40,0.0354874,134.862,71.0276,473.513,313.447,19,2,29,2,19,18,29,18,0
V104,13,1,0,-902,0,14171.3,0.0684962,0,40,0.0316753,264.095,0.0679467,0,40,0.0339257,100.664,72.8386,634.526,312.356,19,3,29,3,19,19,29,19,0
V105,13,1,0,-592,0,14151.3,0.0678947,0,40,0.0337387,275.792,0.0688383,0,40,0.0352807,179.071,71.029,897.746,312.777,19,4,29,4,19,20,29,20,0
V106,13,1,0,-282,0,14171.3,0.0686658,0,40,0.0321352,234.28,0.067805,0,40,0.0307426,126.534,72.8066,735.559,312.19,19,5,29,5,19,21,29,15,0
V107,13,1,0,28,0,14151.3,0.0688506,0,40,0.0334534,105.234,0.0667901,0,40,0.0358692,221.476,71.2805,664.013,310.61,19,6,29,6,19,22,29,30,0
V108,13,1,0,338,0,14171.3,0.0682811,0,40,0.0322122,157.972,0.0676473,0,40,0.0339477,174.87,72.6277,740.325,311.774,19,7,29,7,19,23,29,23,0
V109,13,1,0,648,0,14151.3,0.0694569,0,40,0.033139,288.658,0.0669726,0,40,0.0335302,265.831,72.4834,1394.82,311.04,19,8,29,8,19,24,29,24,0
V110,13,1,0,958,0,14171.3,0.0679289,0,40,0.0310389,147.154,0.0684858,0,40,0.0329241,147.901,72.6687,1091.65,312.527,19,9,29,9,19,25,29,25,0
V111,13,1,0,1268,0,14151.3,0.0676141,0,40,0.0334903,131.345,0.0682989,0,40,0.0331725,336.611,71.8689,916.527,312.776,19,10,29,10,19,26,29,31,0
V112,13,1,0,1578,0,14171.3,0.068104,0,40,0.0301636,137.88,0.0676431,0,40,0.0333041,121.422,72.6157,966.986,317.467,19,11,29,11,19,27,29,27,0
V201,13,2,0,-1832,0,15004.8,0.0674799,0,40,0.0365115,291.771,0.0679937,0,40,0.0332936,248.368,70.5824,56.3907,336.344,20,0,30,0,20,16,30,16,0
V202,13,2,0,-1522,0,15004.8,0.0676695,0,40,0.0352055,308.944,0.068411,0,40,0.0359792,275.345,70.3951,343.189,334.577,20,1,30,1,20,17,30,17,0
V203,13,2,0,-1212,0,15004.8,0.0692117,0,40,0.0347677,262.117,0.0694532,0,40,0.033037,269.026,69.7882,-14.2101,333.584,20,2,30,2,20,18,30,18,0
V204,13,2,0,-902,0,15004.8,0.0682021,0,40,0.0355321,158.699,0.0693365,0,40,0.0329268,216.217,69.9557,-144.68,333.41,20,3,30,3,20,19,30,19,0
V205,13,2,0,-592,0,15004.8,0.0668932,0,40,0.0335165,79.5254,0.0673319,0,40,0.033109,320.433,70.1851,-53.887,333.415,20,4,30,4,20,20,30,20,0
V206,13,2,0,-282,0,15004.8,0.0679071,0,40,0.0371907,178.315,0.0681782,0,40,0.0366063,134.79,69.6046,97.4252,335.455,20,5,30,5,20,21,30,21,0
V207,13,2,0,28,0,15004.8,0.069356,0,40,0.035247,214.913,0.0682195,0,40,0.0338468,255.03,70.026,103.744,331.22,20,6,30,6,20,22,30,22,0
V208,13,2,0,338,0,15004.8,0.0676573,0,40,0.0352159,209.969,0.07168,0,40,0.0363935,251.261,68.9764,161.834,334.43,20,7,30,7,20,23,30,23,0
V209,13,2,0,648,0,15004.8,0.0675906,0,40,0.0380031,257.698,0.067684,0,40,0.0353121,257.263,69.4575,37.9676,333.839,20,8,30,8,20,31,30,24,0
V210,13,2,0,958,0,15004.8,0.0686263,0,40,0.0382964,210.164,0.067276,0,40,0.0340481,224.617,69.8669,196.456,335.04,20,9,30,9,20,25,30,25,0
V211,13,2,0,1268,0,15004.8,0.0689264,0,40,0.032465,281.985,0.0685714,0,40,0.0345738,272.266,70.558,393.879,335.853,20,10,30,10,20,26,30,26,0
V212,13,2,0,1578,0,15004.8,0.0673654,0,40,0.03724,247.421,0.0671701,0,40,0.0346024,326.049,70.1143,187.257,338.08,20,11,30,11,20,27,30,27,0
NoUse1,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-2,-2,21,15,-2,-2,-2,-2,0
NoUse2,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-3,-3,21,31,-3,-3,-3,-3,0
NoUse3,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-4,-4,22,15,-4,-4,-4,-4,0
NoUse4,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-5,-5,22,31,-5,-5,-5,-5,0
NoUse5,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-6,-6,23,15,-6,-6,-6,-6,0
