NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI17,17,8,2,117.29,-25.34,3.45,-13.19,1208.73,0.0977,-410.55,3.481,10,17,6,17
NaI18,18,8,2,117.16,-22.67,-12.23,-13.21,1213.11,0.0977,-323.008,3.32,10,18,6,18
NaI19,19,8,2,117.17,-11.17,-23.15,-13.2,1210.8,0.0977,-515.978,3.45,10,19,6,19
NaI20,20,8,3,105.17,-0.63,-30.53,-8.28,1211.58,0.0977,-334.416,3.452,10,20,6,20
NaI21,21,8,3,105.19,14.54,-26.76,-8.27,1207.3,0.0977,-372.456,3.084,10,21,6,21
NaI22,22,8,3,105.26,25.93,-15.9,-8.3,1211.36,0.0977,-350.508,3.499,10,22,6,22
NaI23,23,8,3,105.19,30.46,-0.76,-8.27,1211.32,0.0977,-387.838,3.259,10,23,6,23
NaI24,24,8,3,105.3,26.72,14.5,-8.31,1210.51,0.0977,-377.834,3.176,10,24,6,24
NaI25,25,8,3,105.25,15.88,25.93,-8.29,1211.87,0.0977,-336.68,3.145,10,25,6,25
NaI26,26,8,3,105.18,0.7,30.51,-8.28,1212.16,0.0977,-314.57,3.17,10,26,6,26
NaI27,27,8,3,105.2,-14.53,26.81,-8.28,1213.64,0.0977,-342.048,3.231,10,27,6,27
NaI28,28,8,3,105.15,-25.99,15.96,-8.26,1212.99,0.0977,-310.072,2.97,10,28,6,28
NaI29,29,8,3,105.24,-30.42,0.67,-8.29,1209.89,0.0977,-418.059,3.448,10,29,8,118
NaI30,30,8,3,105.25,-26.72,-14.53,-8.29,1213.02,0.0977,-467.878,3.15,10,30,6,30
NaI31,31,8,3,105.26,-15.99,-25.86,-8.3,1212.85,0.0977,-337.247,3.107,10,31,6,31
NaI32,32,8,4,95.73,-0.73,-33.72,-3.39,1207.17,0.0977,-210.798,3.046,11,0,6,32
NaI33,33,8,4,95.72,13.75,-30.72,-3.37,1204.37,0.0977,-220.12,3.358,11,1,6,33
NaI34,34,8,4,95.7,25.81,-21.63,-3.36,1205.53,0.0977,-180.968,3.369,11,2,6,34
NaI35,35,8,4,95.76,32.56,-8.33,-3.39,1207.4,0.0977,-177.227,3.17,11,3,6,35
NaI36,36,8,4,95.71,33,6.74,-3.36,1207.01,0.0977,-152.209,3.203,11,4,6,36
NaI37,37,8,4,95.75,26.83,20.26,-3.38,1206.52,0.0977,-360.826,3.348,11,5,6,37
NaI38,38,8,4,95.76,15.35,29.96,-3.39,1205.68,0.0977,-279.784,2.955,11,6,6,38
NaI39,39,8,4,95.74,0.8,33.68,-3.39,1205.77,0.0977,-307.268,3.449,11,7,6,39
NaI40,40,8,4,95.72,-13.79,30.68,-3.37,1208.12,0.0977,-219.82,3.477,11,8,6,40
NaI41,41,8,4,95.75,-25.75,21.69,-3.39,1209.51,0.0977,-187.397,2.504,11,9,6,41
NaI42,42,8,4,95.74,-32.69,8.26,-3.39,1213.96,0.0977,-281.415,2.849,11,10,6,42
NaI43,43,8,4,95.67,-33.02,-6.66,-3.34,1211.74,0.0977,-259.734,3.256,11,11,6,43
NaI44,44,8,4,95.79,-26.83,-20.1,-3.4,1209.53,0.0977,-324.194,3.203,11,12,6,44
NaI45,45,8,4,95.7,-15.36,-29.9,-3.35,1211.14,0.0977,-248.399,3.096,11,13,6,45
NaI46,46,8,5,87.36,7.77,-39.07,1.84,1206.02,0.0977,-224.444,3.064,11,14,6,46
NaI47,47,8,5,87.16,22.38,-30.21,1.87,1206.76,0.0977,-166.346,2.806,11,15,6,47
NaI48,48,8,5,87.13,31.03,-21.63,1.9,1205.98,0.0977,-332.647,3.124,11,16,6,48
NaI49,49,8,5,87.13,35.34,-12.93,1.89,1203.09,0.0977,-275.682,3.168,11,17,6,49
NaI50,50,8,5,87.21,36.96,-4.43,1.81,1210.3,0.0977,-385.262,3.44,11,18,6,50
NaI51,51,8,5,87.14,36.79,4.38,1.85,1209.69,0.0977,-250.707,3.093,11,19,6,51
NaI52,52,8,5,87.13,35.36,12.98,1.89,1205.42,0.0977,-424.219,3.547,11,20,6,52
NaI53,53,8,5,87.13,30.91,21.6,1.89,1204.52,0.0977,-253.564,3.026,11,21,6,53
NaI54,54,8,5,87.16,22.34,30.19,1.86,1206.09,0.0977,-439.683,3.457,11,22,6,54
NaI55,55,8,5,87.34,7.92,39.04,1.85,1208.32,0.0977,-273.342,3.209,11,23,6,55
NaI56,56,8,5,87.35,-7.9,39.01,1.84,1205.39,0.0977,-273.529,3.218,11,24,6,56
NaI57,57,8,5,87.18,-22.22,30.15,1.84,1205.58,0.0977,-272.557,3.214,11,25,6,57
NaI58,58,8,5,87.19,-30.95,21.56,1.85,1205.66,0.0977,-394.309,3.561,11,26,6,58
NaI59,59,8,5,87.21,-35.32,12.98,1.83,1205.09,0.0977,-255.141,2.99,11,27,6,59
NaI60,60,8,5,87.16,-36.89,4.35,1.85,1212.09,0.0977,-326.969,3.283,11,28,6,60
NaI61,61,8,5,87.17,-36.88,-4.36,1.83,1211.64,0.0977,-289.107,3.483,11,29,6,61
NaI62,62,8,5,87.15,-35.25,-12.95,1.87,1206.08,0.0977,-345.611,3.347,11,30,6,62
NaI63,63,8,5,87.23,-31.07,-21.54,1.83,1208.49,0.0977,-252.713,3.031,11,31,6,113
NaI64,64,8,5,87.16,-22.38,-30.24,1.86,1203.89,0.0977,-470.251,3.652,12,0,6,64
NaI65,65,8,5,87.34,-7.89,-39.08,1.85,1206.67,0.0977,-290.307,3.199,12,1,6,65
NaI66,66,8,6,78.89,7.97,-38.95,7.81,1206.56,0.0977,-265.51,2.987,12,2,6,66
NaI67,67,8,6,78.19,22.14,-30.13,7.82,1204.02,0.0977,-382.574,3.295,12,3,6,67
NaI68,68,8,6,78.25,30.84,-21.52,7.82,1205.8,0.0977,-363.522,3.175,12,4,6,68
NaI69,69,8,6,78.36,35.35,-12.96,7.76,1205.64,0.0977,-277.359,3.111,12,5,6,69
NaI70,70,8,6,78.3,37.26,-4.35,7.77,1206.06,0.0977,-403.522,3.508,12,6,6,70
NaI71,71,8,6,78.31,37.19,4.36,7.75,1202.91,0.0977,-244.196,3.192,12,7,6,71
NaI72,72,8,6,78.28,35.29,12.92,7.79,1120.11,0.0977,-342.794,3.205,12,8,6,72
NaI73,73,8,6,78.35,30.92,21.53,7.77,1208.17,0.0977,-256.161,3.292,12,9,6,73
NaI74,74,8,6,78.19,22.14,30.19,7.83,1207.91,0.0977,-360.15,3.337,12,10,6,74
NaI75,75,8,6,78.89,7.84,39.04,7.82,1205.69,0.0977,-215.139,3.122,12,11,6,75
NaI76,76,8,6,78.86,-7.84,39,7.83,1207.84,0.0977,-431.202,3.111,12,12,6,76
NaI77,77,8,6,78.19,-22.18,30.19,7.83,1207.14,0.0977,-378.629,3.358,12,13,6,77
NaI78,78,8,6,78.2,-30.76,21.57,7.85,1206.22,0.0977,-325.087,3.413,12,14,6,114
NaI79,79,8,6,78.29,-35.21,13.01,7.78,1207.13,0.0977,-269.443,3.428,12,15,6,79
NaI80,80,8,6,78.29,-37.24,4.35,7.77,1202.71,0.0977,-303.63,3.175,12,16,6,80
NaI81,81,8,6,78.24,-37.26,-4.37,7.81,1198.76,0.0977,-294.553,3.363,12,17,6,115
NaI82,82,8,6,78.27,-35.23,-12.97,7.8,1202.78,0.0977,-403.225,3.264,12,18,6,82
NaI83,83,8,6,78.3,-30.89,-21.51,7.8,1206.71,0.0977,-338.86,3.149,12,19,6,83
NaI84,84,8,6,78.21,-22.12,-30.17,7.81,1202.72,0.0977,-298.304,3.478,12,20,6,84
NaI85,85,8,6,78.86,-7.84,-38.98,7.83,1206.76,0.0977,-238.178,3.091,12,21,6,85
NaI86,86,8,7,70.93,7.74,-38.99,13.75,1204.69,0.0977,-305.689,3.148,12,22,6,86
NaI87,87,8,7,69.78,21.96,-30.15,13.74,1205.58,0.0977,-268.023,3.31,12,23,6,87
NaI88,88,8,7,69.84,30.64,-21.51,13.74,1206.81,0.0977,-413.478,3.195,12,24,6,88
NaI89,89,8,7,69.93,35.14,-12.99,13.69,1205.36,0.0977,-341.867,3.386,12,25,6,89
NaI90,90,8,7,69.84,37.11,-4.37,13.72,1206.27,0.0977,-456.969,3.358,12,26,6,90
NaI91,91,8,7,69.84,37.12,4.3,13.72,1206.36,0.0977,-327.979,3.204,12,27,6,91
NaI92,92,8,7,69.88,35.04,12.92,13.68,1205.5,0.0977,-281.994,3.04,12,28,6,92
NaI93,93,8,7,69.88,30.64,21.55,13.72,1209.21,0.0977,-207.865,3.023,12,29,6,93
NaI94,94,8,7,69.81,21.93,30.21,13.73,1207.18,0.0977,-291.149,3.124,12,30,6,94
NaI95,95,8,7,70.9,7.85,38.97,13.76,1209.35,0.0977,-413.456,3.322,12,31,6,95
NaI96,96,8,7,70.9,-7.8,38.97,13.76,1204.97,0.0977,-356.44,3.205,13,0,6,96
NaI97,97,8,7,69.79,-22,30.18,13.75,1204.28,0.0977,-327.432,3.208,13,1,6,97
NaI98,98,8,7,69.89,-30.68,21.55,13.73,1203.81,0.0977,-272.817,3.096,13,2,6,98
NaI99,99,8,7,69.85,-35.14,12.95,13.74,1203.84,0.0977,-319.97,3.353,13,3,6,99
NaI100,100,8,7,69.83,-37.16,4.34,13.74,1202.65,0.0977,-289.763,3.417,13,4,6,100
NaI101,101,8,7,69.88,-37.18,-4.33,13.71,1206.58,0.0977,-278.671,3.125,13,5,6,101
NaI102,102,8,7,69.92,-35.21,-12.96,13.72,1203.01,0.0977,-273.297,3.243,13,6,6,102
NaI103,103,8,7,69.91,-30.67,-21.57,13.71,1205.75,0.0977,-342.218,3.272,13,7,6,103
NaI104,104,8,7,69.78,-22.03,-30.12,13.74,1204.43,0.0977,-206.923,3.113,13,8,6,104
NaI105,105,8,7,70.89,-7.88,-38.98,13.78,1207.84,0.0977,-334.377,3.296,13,9,6,105
NaI106,106,8,8,59.89,3.42,-35.14,20.47,1202.88,0.0977,-302.459,3.052,13,10,6,106
NaI107,107,8,8,59.96,10.23,-33.98,20.52,1202.76,0.0977,-316.521,3,13,11,6,107
NaI108,108,8,8,59.86,17.05,-31.04,20.56,1203.99,0.0977,-294.138,3.188,13,12,6,108
NaI109,109,8,8,59.78,23.89,-25.98,20.56,1188.56,0.0977,-422.074,3.534,13,13,6,109
NaI110,110,8,8,59.83,30.97,-17.07,20.56,1189.93,0.0977,0,0,13,14,6,110
NaI111,111,8,8,59.76,33.78,-10.24,20.58,1182.96,0.0977,0,0,13,15,6,111
NaI112,112,8,8,59.68,34.96,-3.42,20.54,1191.09,0.0977,-392.224,3.361,13,16,8,0
NaI113,113,8,8,59.78,35.03,3.46,20.5,1187.69,0.0977,-427.29,3.537,13,17,8,1
NaI114,114,8,8,59.84,33.86,10.2,20.55,1196.39,0.0977,-375.296,3.308,13,18,8,2
NaI115,115,8,8,59.82,30.97,17.11,20.58,1192.61,0.0977,-517.559,3.477,13,19,8,3
NaI116,116,8,8,59.7,23.9,25.99,20.63,1187.34,0.0977,-402.064,3.522,13,20,8,4
NaI117,117,8,8,59.88,17.08,31.01,20.54,1193.52,0.0977,-344.923,3.12,13,21,8,5
NaI118,118,8,8,59.97,10.26,33.96,20.51,1199.98,0.0977,-303.623,3.234,13,22,8,6
NaI119,119,8,8,59.83,3.4,35.09,20.5,1204.28,0.0977,-398.805,3.413,13,23,8,7
NaI120,120,8,8,59.9,-3.46,35.16,20.48,1205.88,0.0977,-371.377,3.103,13,24,8,8
NaI121,121,8,8,59.97,-10.26,33.98,20.52,1198.56,0.0977,-325.596,3.19,13,25,8,9
NaI122,122,8,8,59.92,-17.02,31.06,20.52,1202.58,0.0977,-332.534,3.203,13,26,8,10
NaI123,123,8,8,59.71,-23.89,25.91,20.59,1188.96,0.0977,-427.738,3.543,13,27,8,11
NaI124,124,8,8,59.79,-30.98,17.06,20.59,1191.5,0.0977,-429.333,3.316,13,28,8,12
NaI125,125,8,8,59.75,-33.78,10.18,20.58,1193.49,0.0977,-332.65,3.287,13,29,8,13
NaI126,126,8,8,59.77,-35.02,3.44,20.51,1197.84,0.0977,-272.91,3.384,17,6,6,118
NaI127,127,8,8,59.79,-35.02,-3.46,20.48,1197.33,0.0977,-410.785,3.587,13,31,8,15
NaI128,128,8,8,59.8,-33.79,-10.25,20.55,1194.3,0.0977,0,0,14,0,8,16
NaI129,129,8,8,59.83,-31.02,-17.04,20.57,1192.59,0.0977,0,0,14,1,8,17
NaI130,130,8,8,59.73,-23.89,-25.94,20.58,1189.45,0.0977,-251.438,3.303,14,2,8,18
NaI131,131,8,8,59.84,-17.05,-30.99,20.55,1199.72,0.0977,-280.513,3.099,14,3,8,19
NaI132,132,8,8,59.88,-10.24,-33.91,20.55,1203.01,0.0977,-287.353,3.037,14,4,8,20
NaI133,133,8,8,59.82,-3.47,-35.06,20.49,1200.81,0.0977,-252.979,3.276,14,5,8,21
NaI134,134,8,9,47.84,3.41,-30.67,27.94,1198.88,0.0977,-309.951,3.097,14,6,8,22
NaI135,135,8,9,47.83,10.21,-29.13,27.96,1199.25,0.0977,-296.349,3.021,14,7,8,23
NaI136,136,8,9,47.66,17.02,-25.58,28,1194.62,0.0977,-290.465,2.952,14,8,8,24
NaI137,137,8,9,51.59,25.96,-23.92,27.99,1193.43,0.0977,-200.119,3.179,14,9,8,25
NaI138,138,8,9,47.76,25.67,-17.04,27.97,1200.72,0.0977,-266.731,2.901,14,10,8,26
NaI139,139,8,9,47.81,29.1,-10.21,27.96,1199.95,0.0977,-315.728,3.394,14,11,8,27
NaI140,140,8,9,47.86,30.7,-3.42,27.96,1193.99,0.0977,-254.881,2.845,14,12,8,28
NaI141,141,8,9,47.87,30.67,3.44,27.92,1193.49,0.0977,-320.465,2.929,14,13,8,29
NaI142,142,8,9,47.89,29.16,10.25,27.94,1203.25,0.0977,-387.61,3.291,14,14,8,30
NaI143,143,8,9,47.72,25.63,17.01,27.97,1195.54,0.0977,-308.829,3.34,14,15,8,31
NaI144,144,8,9,51.64,25.92,23.95,27.93,1195.09,0.0977,-304.463,3.842,14,16,8,32
NaI145,145,8,9,47.75,17.02,25.65,27.96,1194.54,0.0977,-206.586,2.828,14,17,8,33
NaI146,146,8,9,47.79,10.2,29.11,27.98,1199.42,0.0977,-230.536,3.083,14,18,8,34
NaI147,147,8,9,47.86,3.42,30.69,27.94,1198.11,0.0977,-278.879,2.96,14,19,8,35
NaI148,148,8,9,47.9,-3.39,30.71,27.92,1194.04,0.0977,-222.197,2.965,14,20,8,36
NaI149,149,8,9,47.91,-10.21,29.21,27.95,1200.48,0.0977,-273.508,2.966,14,21,8,37
NaI150,150,8,9,47.76,-17.02,25.66,27.96,1200.98,0.0977,-321.457,2.892,14,22,8,38
NaI151,151,8,9,51.61,-25.9,23.92,27.93,1193.71,0.0977,-217.747,2.971,14,23,8,39
NaI152,152,8,9,47.77,-25.65,17.05,27.96,1196.15,0.0977,-271.835,2.939,14,24,8,40
NaI153,153,8,9,47.85,-29.13,10.24,27.94,1197.69,0.0977,-272.108,2.707,14,25,8,41
NaI154,154,8,9,47.88,-30.68,3.43,27.92,1198.37,0.0977,-335.383,3.161,17,7,6,119
NaI155,155,8,9,47.95,-30.75,-3.47,27.92,1202.72,0.0977,-246.195,3.209,14,27,8,43
NaI156,156,8,9,47.87,-29.16,-10.23,27.96,1200.33,0.0977,-236.405,2.728,14,28,8,44
NaI157,157,8,9,47.82,-25.75,-17.03,27.97,1202.02,0.0977,-284.924,3.108,14,29,8,45
NaI158,158,8,9,51.63,-25.99,-23.91,27.97,1193.39,0.0977,-255.829,3.714,17,8,8,112
NaI159,159,8,9,47.82,-17.03,-25.72,27.95,1204.43,0.0977,-271.14,2.975,14,31,8,47
NaI160,160,8,9,47.85,-10.24,-29.14,27.96,1191.71,0.0977,-244.838,2.719,15,0,8,48
NaI161,161,8,9,47.86,-3.41,-30.66,27.91,1195.4,0.0977,-287.085,2.93,15,1,8,49
NaI162,162,8,10,39.57,18.93,-25.76,38.69,1112.94,0.0977,-414.21,3.153,15,2,8,50
NaI163,163,8,10,39.61,25.75,-18.94,38.63,1190.7,0.0977,-376.75,3.304,15,3,8,51
NaI164,164,8,10,39.6,25.72,18.94,38.61,1194.43,0.0977,-399.207,3.397,15,4,8,52
NaI165,165,8,10,39.62,18.93,25.76,38.61,1189.3,0.0977,-391.989,3.14,15,5,8,53
NaI166,166,8,10,39.59,-18.93,25.76,38.65,1112.27,0.0977,-416.558,3.275,15,6,8,54
NaI167,167,8,10,39.54,-25.76,18.94,38.73,1190.69,0.0977,-430.914,3.294,15,7,8,55
NaI168,168,8,10,39.57,-25.74,-18.91,38.65,1195.9,0.0977,-475.978,3.542,15,8,8,56
NaI169,169,8,10,39.61,-18.9,-25.79,38.63,1190,0.0977,-297.066,3.45,15,9,8,57
NaI170,170,8,10,34.69,4.28,-26.97,39.45,1205.22,0.0977,-299.054,3.212,15,10,8,58
NaI171,171,8,10,36.76,12.07,-25.79,38.11,1193.45,0.0977,-320.017,2.901,15,11,8,59
NaI172,172,8,10,35.05,18.91,-18.91,38.12,1197.74,0.0977,-354.886,2.797,15,12,8,60
NaI173,173,8,10,36.76,25.79,-12.04,38.1,1198.3,0.0977,-382.96,3.273,15,13,8,61
NaI174,174,8,10,34.84,26.99,-4.35,39.27,1206.63,0.0977,-406.741,3.123,15,14,8,62
NaI175,175,8,10,34.8,26.98,4.33,39.32,1206,0.0977,-303.034,3.126,15,15,8,63
NaI176,176,8,10,36.72,25.8,12.04,38.17,1196.2,0.0977,-386.536,3.163,15,16,8,64
NaI177,177,8,10,35,18.89,18.93,38.18,1179.91,0.0977,-346.198,3.311,15,17,8,65
NaI178,178,8,10,36.78,12.07,25.81,38.11,1188.57,0.0977,-270.237,3.13,15,18,8,66
NaI179,179,8,10,34.86,4.3,26.99,39.23,1208.84,0.0977,-356.011,3.094,15,19,8,67
NaI180,180,8,10,34.92,-4.35,27,39.18,1210.48,0.0977,-345.107,3.157,15,20,8,68
NaI181,181,8,10,36.76,-12.08,25.79,38.12,1200.82,0.0977,-537.901,5.033,15,21,8,69
NaI182,182,8,10,34.99,-18.9,18.87,38.15,1193.32,0.0977,-334.591,3.256,15,22,8,70
NaI183,183,8,10,36.73,-25.8,12.05,38.15,1194.13,0.0977,-328.553,3.021,15,23,8,71
NaI184,184,8,10,34.91,-27,4.35,39.19,1209.11,0.0977,-314.637,3.238,15,24,8,72
NaI185,185,8,10,34.83,-26.98,-4.32,39.27,1211.14,0.0977,-363.488,3.105,15,25,8,73
NaI186,186,8,10,36.67,-25.8,-12.07,38.25,1199.24,0.0977,-358.894,3.143,15,26,8,74
NaI187,187,8,10,35.04,-18.91,-18.89,38.11,1193.59,0.0977,-375.352,2.95,15,27,8,75
NaI188,188,8,10,36.67,-12.06,-25.78,38.21,1194.59,0.0977,-275.469,2.886,15,28,8,76
NaI189,189,8,10,34.79,-4.37,-26.98,39.33,1209.96,0.0977,-371.939,3.013,15,29,8,77
NaI190,190,8,10,29.59,4.3,-21.68,38.93,1192.25,0.0977,-262.388,3.121,17,9,8,113
NaI191,191,8,10,30.42,12.03,-18.78,37.99,1179.14,0.0977,-556.672,3.589,17,10,8,114
NaI192,192,8,10,30.43,18.79,-12,37.96,1186.55,0.0977,-277.152,3.275,16,0,8,80
NaI193,193,8,10,29.62,21.71,-4.26,38.92,1198.91,0.0977,-251.717,3.221,16,1,8,81
NaI194,194,8,10,29.59,21.7,4.29,38.95,1198.27,0.0977,-288.732,3.213,16,2,8,82
NaI195,195,8,10,30.44,18.81,12.01,37.98,1185.56,0.0977,-271.07,3.258,16,3,8,83
NaI196,196,8,10,30.46,12,18.8,37.94,1184.67,0.0977,-330.79,3.254,16,4,8,84
NaI197,197,8,10,29.62,4.27,21.7,38.89,1199.94,0.0977,-237.331,3.14,16,5,8,85
NaI198,198,8,10,29.6,-4.23,21.71,38.94,1200.03,0.0977,-254.42,3.025,16,6,8,86
NaI199,199,8,10,30.49,-12.02,18.82,37.93,1181.69,0.0977,-355.933,3.221,16,7,8,117
NaI200,200,8,10,30.47,-18.82,12.03,37.97,1185.72,0.0977,-461.792,3.424,16,8,8,88
NaI201,201,8,10,29.6,-21.71,4.26,38.94,1200.03,0.0977,-290.32,3.237,16,9,8,89
NaI202,202,8,10,29.61,-21.72,-4.3,38.96,1199.64,0.0977,-301.625,3.054,16,10,8,90
NaI203,203,8,10,30.47,-18.81,-12.02,37.94,1189.61,0.0977,-491.789,3.641,16,11,8,91
NaI204,204,8,10,30.45,-12,-18.84,37.99,1192.72,0.0977,-460.062,3.594,16,12,8,92
NaI205,205,8,10,29.6,-4.32,-21.69,38.93,1201.26,0.0977,-260.201,3.06,16,13,8,93
NaI206,206,8,10,23.6,4.22,-16.39,38.74,1198.31,0.0977,-395.283,3.191,16,14,8,94
NaI207,207,8,10,24.09,11.91,-11.93,37.7,1198.78,0.0977,-407.18,3.538,16,15,8,95
NaI208,208,8,10,23.68,16.41,-4.25,38.65,1189.39,0.0977,-348.255,3.192,16,16,8,96
NaI209,209,8,10,23.72,16.4,4.23,38.54,1190.96,0.0977,-248.515,3.126,16,17,8,97
NaI210,210,8,10,24.09,11.93,11.92,37.72,1175.54,0.0977,-313.99,2.865,16,18,8,98
NaI211,211,8,10,23.72,4.22,16.43,38.61,1187.97,0.0977,-360.567,3.375,17,12,8,116
NaI212,212,8,10,23.7,-4.27,16.41,38.64,1189.44,0.0977,-345.407,3.225,16,20,8,100
NaI213,213,8,10,24.08,-11.91,11.91,37.68,1178.73,0.0977,-402.302,3.143,16,21,8,101
NaI214,214,8,10,23.74,-16.43,4.25,38.58,1193.68,0.0977,-276.329,3.058,16,22,8,102
NaI215,215,8,10,23.72,-16.41,-4.28,38.61,1194.73,0.0977,-328.158,3.109,16,23,8,103
NaI216,216,8,10,24.08,-11.94,-11.9,37.73,1178.04,0.0977,-269.883,3.693,17,11,8,115
NaI217,217,8,10,23.72,-4.25,-16.41,38.59,1193.52,0.0977,-370.199,2.987,16,25,8,105
NaI218,218,8,10,16.91,4.2,-11.03,38.85,1193.59,0.0977,-314.699,3.057,16,26,8,106
NaI219,219,8,10,16.85,11.02,-4.24,38.99,1189.13,0.0977,-365.316,3.327,16,27,8,107
NaI220,220,8,10,16.87,11.02,4.24,38.92,1190.72,0.0977,-399.316,3.352,16,28,8,108
NaI221,221,8,10,16.89,4.24,11.04,38.93,1196.5,0.0977,-306.659,3.067,16,29,8,109
NaI222,222,8,10,16.89,-4.25,11.02,38.92,1195.33,0.0977,-398.438,3.109,16,30,8,110
NaI223,223,8,10,16.94,-11.05,4.25,38.85,1195.21,0.0977,-331.643,3.176,16,31,8,111
NaI224,224,8,10,16.89,-11.01,-4.25,38.88,1193.61,0.0977,-308.086,3.068,17,4,6,116
NaI225,225,8,10,16.89,-4.22,-11.04,38.93,1194.61,0.0977,-179.428,3.252,17,5,6,117
NaI226,226,8,10,0,0,0,0,0,0.0977,0,1,0,0,4,127
NaI227,227,8,10,0,0,0,0,0,0.0977,0,1,0,0,6,127
NaI228,228,8,10,0,0,0,0,0,0.0977,0,1,0,0,8,127
H1,300,8,8,60.87,28.64,-18.75,19.08,1189.93,0.0977,-397.815,3.559,17,16,4,0
H2,301,8,8,57.11,28.02,-18.75,21.8,1189.93,0.0977,-323.356,3.089,17,17,4,1
H3,302,8,8,59.82,28.68,-15.97,19.09,1189.93,0.0977,-331.075,3.085,17,18,4,2
H4,303,8,8,56.2,28.49,-15.93,21.85,1189.93,0.0977,-343.275,3.514,17,19,4,3
H5,304,8,8,59.88,31.58,-9.05,19.06,1189.93,0.0977,-469.267,4.441,17,20,4,4
H6,305,8,8,60.36,31.38,-11.78,19.07,1189.93,0.0977,-411.252,4.077,17,21,4,5
H7,306,8,8,56.64,30.97,-11.76,21.81,1189.93,0.0977,-447.261,4.344,17,22,4,6
H8,307,8,8,56.01,31.17,-9.02,21.87,1189.93,0.0977,-444.969,3.303,17,23,4,7
H9,308,8,8,57.25,-32.22,-11.92,22.1,1189.93,0.0977,-265.835,2.925,17,24,4,8
H10,309,8,8,56.76,-32.44,-8.81,22.03,1189.93,0.0977,-276.077,3.09,17,25,4,9
H11,310,8,8,60.78,-32.71,-8.9,18.96,1189.93,0.0977,-288.242,3.069,17,26,4,10
H12,311,8,8,61.41,-32.65,-11.93,18.95,1189.93,0.0977,-235.55,2.959,17,27,4,11
H13,312,8,8,60.17,-31.32,-17.08,20.46,1189.93,0.0977,-573.762,4.956,17,28,4,12
H14,313,8,8,61.33,-31.38,-20.2,20.4,1189.93,0.0977,0,1,17,29,4,13
H15,314,8,8,0,0,0,0,1189.93,0.0977,0,1,17,30,4,14
H16,315,8,8,0,0,0,0,1189.93,0.0977,0,1,17,31,4,15
