NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI172,172,8,10,34.61,19.25,-19.27,39.46,1197.74,0.0977,0,1,15,12,8,60
NaI173,173,8,10,35.99,26.11,-12.2,39.68,1198.3,0.0977,0,1,15,13,8,61
NaI174,174,8,10,34.57,27.25,-4.33,40.04,1206.63,0.0977,0,1,15,14,8,62
NaI175,175,8,10,34.52,27.21,4.41,40.08,1206,0.0977,0,1,15,15,8,63
NaI176,176,8,10,36.17,26.13,12.25,39.47,1196.2,0.0977,0,1,15,16,8,64
NaI177,177,8,10,34.42,19.13,19.27,39.62,1179.91,0.0977,0,1,15,17,8,65
NaI178,178,8,10,36.08,12.24,26.13,39.6,1188.57,0.0977,0,1,15,18,8,66
NaI179,179,8,10,34.6,4.43,27.23,39.99,1208.84,0.0977,0,1,15,19,8,67
NaI180,180,8,10,34.61,-4.47,27.22,39.96,1210.48,0.0977,0,1,15,20,8,68
NaI181,181,8,10,36.12,-12.29,26.11,39.54,1200.82,0.0977,0,1,15,21,8,69
NaI182,182,8,10,34.55,-19.23,19.2,39.46,1193.32,0.0977,0,1,15,22,8,70
NaI183,183,8,10,36.07,-26.12,12.26,39.6,1194.13,0.0977,0,1,15,23,8,71
NaI184,184,8,10,34.44,-27.21,4.5,40.21,1209.11,0.0977,0,1,15,24,8,72
NaI185,185,8,10,34.51,-27.2,-4.38,40.07,1211.14,0.0977,0,1,15,25,8,73
NaI186,186,8,10,36.07,-26.11,-12.2,39.57,1199.24,0.0977,0,1,15,26,8,74
NaI187,187,8,10,34.59,-19.25,-19.16,39.38,1193.59,0.0977,0,1,15,27,8,75
NaI188,188,8,10,36.04,-12.31,-26.12,39.69,1194.59,0.0977,0,1,15,28,8,76
NaI189,189,8,10,34.43,-4.4,-27.2,40.19,1209.96,0.0977,0,1,15,29,8,77
NaI190,190,8,10,29.21,4.43,-21.91,39.97,1192.25,0.0977,0,1,17,9,8,113
NaI191,191,8,10,29.91,12.23,-19.23,39.62,1179.14,0.0977,0,1,17,10,8,114
NaI192,192,8,10,30.09,19.27,-12.26,39.42,1186.55,0.0977,0,1,16,0,8,80
NaI193,193,8,10,29.14,21.92,-4.51,40.14,1198.91,0.0977,0,1,16,1,8,81
NaI194,194,8,10,29.12,21.92,4.47,40.17,1198.27,0.0977,0,1,16,2,8,82
NaI195,195,8,10,30.09,19.25,12.25,39.37,1185.56,0.0977,0,1,16,3,8,83
NaI196,196,8,10,29.98,12.28,19.17,39.46,1184.67,0.0977,0,1,16,4,8,84
NaI197,197,8,10,29.25,4.48,21.94,39.99,1199.94,0.0977,0,1,16,5,8,85
NaI198,198,8,10,29.22,-4.55,21.96,40.1,1200.03,0.0977,0,1,16,6,8,86
NaI199,199,8,10,30.01,-12.28,19.23,39.51,1181.69,0.0977,0,1,16,7,8,117
NaI200,200,8,10,30.05,-19.16,12.3,39.35,1185.72,0.0977,0,1,16,8,8,88
NaI201,201,8,10,29.27,-21.99,4.37,40.01,1200.03,0.0977,0,1,16,9,8,89
NaI202,202,8,10,29.06,-21.96,-4.45,40.32,1199.64,0.0977,0,1,16,10,8,90
NaI203,203,8,10,29.95,-19.22,-12.23,39.53,1189.61,0.0977,0,1,16,11,8,91
NaI204,204,8,10,30.13,-12.29,-19.24,39.33,1192.72,0.0977,0,1,16,12,8,92
NaI205,205,8,10,29.22,-4.43,-21.99,40.11,1201.26,0.0977,0,1,16,13,8,93
NaI206,206,8,10,23.35,4.41,-16.67,39.96,1198.31,0.0977,0,1,16,14,8,94
NaI207,207,8,10,23.68,12.27,-12.25,39.53,1198.78,0.0977,0,1,16,15,8,95
NaI208,208,8,10,23.34,16.68,-4.47,40.03,1189.39,0.0977,0,1,16,16,8,96
NaI209,209,8,10,23.39,16.65,4.48,39.88,1190.96,0.0977,0,1,16,17,8,97
NaI210,210,8,10,23.68,12.24,12.31,39.57,1175.54,0.0977,0,1,16,18,8,98
NaI211,211,8,10,23.25,4.43,16.65,40.09,1187.97,0.0977,0,1,17,12,8,116
NaI212,212,8,10,23.33,-4.45,16.62,39.89,1189.44,0.0977,0,1,16,20,8,100
NaI213,213,8,10,23.74,-12.25,12.25,39.4,1178.73,0.0977,0,1,16,21,8,101
NaI214,214,8,10,23.34,-16.6,4.46,39.84,1193.68,0.0977,0,1,16,22,8,102
NaI215,215,8,10,23.38,-16.65,-4.47,39.89,1194.73,0.0977,0,1,16,23,8,103
NaI216,216,8,10,23.73,-12.3,-12.21,39.43,1178.04,0.0977,0,1,17,11,8,115
NaI217,217,8,10,23.32,-4.43,-16.66,39.99,1193.52,0.0977,0,1,16,25,8,105
NaI218,218,8,10,16.63,4.44,-11.26,40.52,1193.59,0.0977,0,1,16,26,8,106
NaI219,219,8,10,16.56,11.21,-4.51,40.62,1189.13,0.0977,0,1,16,27,8,107
NaI220,220,8,10,16.67,11.28,4.52,40.59,1190.72,0.0977,0,1,16,28,8,108
NaI221,221,8,10,16.58,4.49,11.27,40.74,1196.5,0.0977,0,1,16,29,8,109
NaI222,222,8,10,16.61,-4.45,11.29,40.66,1195.33,0.0977,0,1,16,30,8,110
NaI223,223,8,10,16.57,-11.26,4.43,40.67,1195.21,0.0977,0,1,16,31,8,111
NaI224,224,8,10,16.54,-11.23,-4.53,40.79,1193.61,0.0977,0,1,17,4,6,116
NaI225,225,8,10,16.62,-4.48,-11.26,40.59,1194.61,0.0977,0,1,17,5,6,117
NaI226,226,8,10,0,0,0,0,0,0.0977,0,1,0,0,4,127
NaI227,227,8,10,0,0,0,0,0,0.0977,0,1,0,0,6,127
NaI228,228,8,10,0,0,0,0,0,0.0977,0,1,0,0,8,127
