NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI173,173,8,10,35.07,26.08,-12.17,40.99,1019.71,0.0977,-422.632788,3.789093,10,13,21,61
NaI174,174,8,10,33.1,27.16,-4.26,42.18,1027.34,0.0977,-295.428816,3.029103,10,14,21,62
NaI175,175,8,10,32.89,27.04,4.53,42.39,1027.05,0.0977,-360.228325,3.232305,10,15,21,63
NaI176,176,8,10,34.67,26.08,12.23,41.65,1020.21,0.0977,-390.35704,3.62893,10,16,21,64
NaI177,177,8,10,33.14,18.97,18.95,41.07,1010.77,0.0977,-355.464828,3.519872,10,17,21,65
NaI178,178,8,10,34.8,12.29,26.1,41.51,1013.91,0.0977,-313.246986,3.375494,10,18,21,66
NaI179,179,8,10,32.99,4.34,26.96,42.07,1024.6,0.0977,-427.272222,3.182352,10,19,21,67
NaI180,180,8,10,32.96,-4.38,27.14,42.4,1027.05,0.0977,-331.139608,3.200967,10,20,21,68
NaI181,181,8,10,34.81,-12.2,25.95,41.24,1022,0.0977,-571.963248,5.530936,10,21,21,69
NaI182,182,8,10,33.17,-18.97,19.09,41.18,1017.16,0.0977,-319.728428,3.548787,10,22,21,70
NaI183,183,8,10,34.73,-25.94,12.1,41.29,1014.8,0.0977,-325.528629,2.732495,10,23,21,71
NaI184,184,8,10,33.05,-27.16,4.31,42.27,1025.65,0.0977,-408.32104,3.303324,10,24,21,72
NaI185,185,8,10,33,-27.12,-4.37,42.3,1024.6,0.0977,-294.692892,3.123232,10,25,21,73
NaI186,186,8,10,34.77,-25.95,-12.32,41.38,1022.25,0.0977,-335.30995,3.42837,10,26,21,74
NaI187,187,8,10,33.31,-19.01,-19.2,41.12,1016.99,0.0977,-321.170005,3.252821,10,27,21,75
NaI188,188,8,10,34.63,-12.17,-26.05,41.64,1016.56,0.0977,-371.957168,3.273984,10,28,21,76
NaI189,189,8,10,32.83,-4.37,-27.03,42.44,1025.78,0.0977,-290.046207,3.122196,10,29,21,77
NaI190,190,8,10,28.04,4.39,-21.92,41.97,1003.81,0.0977,-220.887938,3.405444,12,9,20,9
NaI191,191,8,10,28.56,12.11,-18.91,41.26,988.818,0.0977,-259.253398,3.381795,12,10,20,10
NaI192,192,8,10,28.62,18.99,-12.17,41.33,1009.64,0.0977,-509.385488,5.78764,11,0,21,80
NaI193,193,8,10,27.85,21.83,-4.45,42.16,1020.03,0.0977,-268.590396,3.420354,11,1,21,81
NaI194,194,8,10,28.07,21.83,4.47,41.78,1019.61,0.0977,-220.714888,3.321318,11,2,21,82
NaI195,195,8,10,28.73,19.05,12.14,41.21,1002.69,0.0977,-278.756397,3.609555,11,3,21,83
NaI196,196,8,10,28.65,12.2,18.96,41.26,1006.73,0.0977,-317.801354,3.448614,11,4,21,84
NaI197,197,8,10,27.9,4.34,21.76,41.91,1016.78,0.0977,-199.85931,2.730166,11,5,21,85
NaI198,198,8,10,27.91,-4.33,21.82,42,1015.02,0.0977,-294.73992,3.115252,11,6,21,86
NaI199,199,8,10,28.79,-12.22,18.97,41.07,986.111,0.0977,-318.32663,3.65706,11,7,20,0
NaI200,200,8,10,28.82,-19.16,12.09,41.18,999.829,0.0977,-358.034933,3.640305,11,8,21,88
NaI201,201,8,10,27.89,-21.84,4.42,42.1,1014.49,0.0977,-197.4944,3.229528,11,9,21,89
NaI202,202,8,10,27.89,-21.9,-4.32,42.18,1015.6,0.0977,-305.560656,3.102624,11,10,21,90
NaI203,203,8,10,28.68,-19.02,-12.18,41.28,1000.55,0.0977,-266.598,3.541,11,11,21,91
