NAME,Id,FPL,layer,theta,x_pos,y_pos,z_pos,toff,tcal,qped,qcal,adc_geo,adc_ch,tdc_geo,tdc_ch
NaI31,31,8,3,105.26,-15.99,-25.86,-8.3,1212.85,0.0977,-148.165,1.553,5,31,22,31
NaI32,32,8,4,95.73,-0.73,-33.72,-3.39,1207.17,0.0977,-375.269,3.358,12,13,20,13
NaI33,33,8,4,95.72,13.75,-30.72,-3.37,1204.37,0.0977,-175.085,1.594,6,1,22,33
NaI34,34,8,4,95.7,25.81,-21.63,-3.36,1205.53,0.0977,-162.878,1.674,6,2,22,34
NaI35,35,8,4,95.76,32.56,-8.33,-3.39,1207.4,0.0977,-180.887,1.641,6,3,22,35
NaI36,36,8,4,95.71,33,6.74,-3.36,1207.01,0.0977,-149.464,1.648,6,4,22,36
NaI37,37,8,4,95.75,26.83,20.26,-3.38,1206.52,0.0977,-149.638,1.661,6,5,22,37
NaI38,38,8,4,95.76,15.35,29.96,-3.39,1205.68,0.0977,-131.336,1.599,6,6,22,38
NaI39,39,8,4,95.74,0.8,33.68,-3.39,1205.77,0.0977,-183.195,1.703,6,7,22,39
NaI40,40,8,4,95.72,-13.79,30.68,-3.37,1208.12,0.0977,-192.495,1.735,6,8,22,40
NaI41,41,8,4,95.75,-25.75,21.69,-3.39,1209.51,0.0977,-150.771,1.419,6,9,22,41
NaI42,42,8,4,95.74,-32.69,8.26,-3.39,1213.96,0.0977,-152.876,1.442,6,10,22,42
NaI43,43,8,4,95.67,-33.02,-6.66,-3.34,1211.74,0.0977,-176.994,1.611,6,11,22,43
NaI44,44,8,4,95.79,-26.83,-20.1,-3.4,1209.53,0.0977,-202.639,1.597,6,12,22,44
NaI45,45,8,4,95.7,-15.36,-29.9,-3.35,1211.14,0.0977,-160.177,1.613,6,13,22,45
NaI46,46,8,5,87.36,7.77,-39.07,1.84,1206.02,0.0977,-170.813,1.502,6,14,22,46
NaI47,47,8,5,87.16,22.38,-30.21,1.87,1206.76,0.0977,-132.282,1.373,6,15,22,47
NaI48,48,8,5,87.13,31.03,-21.63,1.9,1205.98,0.0977,-144.392,1.535,6,16,22,48
NaI49,49,8,5,87.13,35.34,-12.93,1.89,1203.09,0.0977,-146.336,1.559,6,17,22,49
NaI50,50,8,5,87.21,36.96,-4.43,1.81,1210.3,0.0977,-151.978,1.565,6,18,22,50
NaI51,51,8,5,87.14,36.79,4.38,1.85,1209.69,0.0977,-190.674,1.502,6,19,22,51
NaI52,52,8,5,87.13,35.36,12.98,1.89,1205.42,0.0977,-169.767,1.595,6,20,22,52
NaI53,53,8,5,87.13,30.91,21.6,1.89,1204.52,0.0977,-155.76,1.468,6,21,22,53
NaI54,54,8,5,87.16,22.34,30.19,1.86,1206.09,0.0977,-205.9,1.632,6,22,22,54
NaI55,55,8,5,87.34,7.92,39.04,1.85,1208.32,0.0977,-112.215,1.439,6,23,22,55
NaI56,56,8,5,87.35,-7.9,39.01,1.84,1205.39,0.0977,-147.597,1.578,6,24,22,56
NaI57,57,8,5,87.18,-22.22,30.15,1.84,1205.58,0.0977,-158.103,1.586,6,25,22,57
NaI58,58,8,5,87.19,-30.95,21.56,1.85,1205.66,0.0977,-147.083,1.548,6,26,22,58
NaI59,59,8,5,87.21,-35.32,12.98,1.83,1205.09,0.0977,-160.012,1.462,6,27,22,59
NaI60,60,8,5,87.16,-36.89,4.35,1.85,1212.09,0.0977,-145.095,1.576,6,28,22,60
NaI61,61,8,5,87.17,-36.88,-4.36,1.83,1211.64,0.0977,-160.347,1.578,6,29,22,61
NaI62,62,8,5,87.15,-35.25,-12.95,1.87,1206.08,0.0977,-169.726,1.655,6,30,22,62
NaI63,63,8,5,87.23,-31.07,-21.54,1.83,1208.49,0.0977,-125.74,1.43,6,31,22,63
NaI64,64,8,5,87.16,-22.38,-30.24,1.86,1203.89,0.0977,-326.715,3.568,7,0,22,64
NaI65,65,8,5,87.34,-7.89,-39.08,1.85,1206.67,0.0977,-329.899,3.315,7,1,22,65
NaI66,66,8,6,78.89,7.97,-38.95,7.81,1206.56,0.0977,-302.263,3.043,7,2,22,66
NaI67,67,8,6,78.19,22.14,-30.13,7.82,1204.02,0.0977,-340.961,3.311,7,3,22,67
NaI68,68,8,6,78.25,30.84,-21.52,7.82,1205.8,0.0977,-262.975,3.187,7,4,22,68
NaI69,69,8,6,78.36,35.35,-12.96,7.76,1205.64,0.0977,-266.9,2.975,7,5,22,69
NaI70,70,8,6,78.3,37.26,-4.35,7.77,1206.06,0.0977,-281.221,3.16,7,6,22,70
NaI71,71,8,6,78.31,37.19,4.36,7.75,1202.91,0.0977,-289.507,3.209,7,7,22,71
NaI72,72,8,6,78.28,35.29,12.92,7.79,1120.11,0.0977,-311.349,3.246,7,8,22,72
NaI73,73,8,6,78.35,30.92,21.53,7.77,1208.17,0.0977,-356.911,3.313,7,9,22,73
NaI74,74,8,6,78.19,22.14,30.19,7.83,1207.91,0.0977,-249.027,3.309,7,10,22,74
NaI75,75,8,6,78.89,7.84,39.04,7.82,1205.69,0.0977,-305.019,3.159,7,11,22,75
NaI76,76,8,6,78.86,-7.84,39,7.83,1207.84,0.0977,-296.369,3.173,7,12,22,76
NaI77,77,8,6,78.19,-22.18,30.19,7.83,1207.14,0.0977,-319.076,3.37,7,13,22,77
NaI78,78,8,6,78.2,-30.76,21.57,7.85,1206.22,0.0977,-341.524,3.292,7,14,22,78
NaI79,79,8,6,78.29,-35.21,13.01,7.78,1207.13,0.0977,-405.13,3.075,7,15,22,79
NaI80,80,8,6,78.29,-37.24,4.35,7.77,1202.71,0.0977,-334.031,3.523,7,16,22,80
NaI81,81,8,6,78.24,-37.26,-4.37,7.81,1198.76,0.0977,-392.629,3.343,7,17,22,81
NaI82,82,8,6,78.27,-35.23,-12.97,7.8,1202.78,0.0977,-326.966,3.569,7,18,22,82
NaI83,83,8,6,78.3,-30.89,-21.51,7.8,1206.71,0.0977,-422.634,3.413,7,19,22,83
NaI84,84,8,6,78.21,-22.12,-30.17,7.81,1202.72,0.0977,-334.923,3.529,7,20,22,84
NaI85,85,8,6,78.86,-7.84,-38.98,7.83,1206.76,0.0977,-375.144,3.088,7,21,22,85
NaI86,86,8,7,70.93,7.74,-38.99,13.75,1204.69,0.0977,-306.962,3.19,7,22,22,86
NaI87,87,8,7,69.78,21.96,-30.15,13.74,1205.58,0.0977,-395.404,3.302,7,23,22,87
NaI88,88,8,7,69.84,30.64,-21.51,13.74,1206.81,0.0977,-356.413,3.208,7,24,22,88
NaI89,89,8,7,69.93,35.14,-12.99,13.69,1205.36,0.0977,-350.098,3.381,7,25,22,89
NaI90,90,8,7,69.84,37.11,-4.37,13.72,1206.27,0.0977,-305.332,3.3,7,26,22,90
NaI91,91,8,7,69.84,37.12,4.3,13.72,1206.36,0.0977,-337.602,3.312,7,27,22,91
NaI92,92,8,7,69.88,35.04,12.92,13.68,1205.5,0.0977,-302.564,3.05,7,28,22,92
NaI93,93,8,7,69.88,30.64,21.55,13.72,1209.21,0.0977,-386.363,3.066,7,29,22,93
NaI94,94,8,7,69.81,21.93,30.21,13.73,1207.18,0.0977,-467.818,3.295,7,30,22,94
NaI95,95,8,7,70.9,7.85,38.97,13.76,1209.35,0.0977,-368.291,3.341,7,31,22,95
NaI96,96,8,7,70.9,-7.8,38.97,13.76,1204.97,0.0977,-260.584,3.218,8,0,22,96
NaI97,97,8,7,69.79,-22,30.18,13.75,1204.28,0.0977,-205.762,3.207,8,1,22,97
NaI98,98,8,7,69.89,-30.68,21.55,13.73,1203.81,0.0977,-179.749,3.08,8,2,22,98
NaI99,99,8,7,69.85,-35.14,12.95,13.74,1203.84,0.0977,-193.787,3.35,8,3,22,99
NaI100,100,8,7,69.83,-37.16,4.34,13.74,1202.65,0.0977,-191.521,3.335,8,4,22,100
NaI101,101,8,7,69.88,-37.18,-4.33,13.71,1206.58,0.0977,-370.087,3.268,8,5,22,101
NaI102,102,8,7,69.92,-35.21,-12.96,13.72,1203.01,0.0977,-312.756,3.249,8,6,22,102
NaI103,103,8,7,69.91,-30.67,-21.57,13.71,1205.75,0.0977,-292.199,3.331,8,7,22,103
NaI104,104,8,7,69.78,-22.03,-30.12,13.74,1204.43,0.0977,-196.062,3.426,8,8,22,104
NaI105,105,8,7,70.89,-7.88,-38.98,13.78,1207.84,0.0977,-259.834,3.345,8,9,22,105
NaI106,106,8,8,59.89,3.42,-35.14,20.47,1202.88,0.0977,-326.339,3.101,8,10,22,106
NaI107,107,8,8,59.96,10.23,-33.98,20.52,1202.76,0.0977,-253.199,3.072,8,11,22,107
NaI108,108,8,8,59.86,17.05,-31.04,20.56,1203.99,0.0977,-351.592,3.303,8,12,22,108
NaI109,109,8,8,59.78,23.89,-25.98,20.56,1188.56,0.0977,-295.723,3.377,8,13,22,109
NaI110,110,8,8,59.83,30.97,-17.07,20.56,1189.93,0.0977,0,1,8,14,22,110
NaI111,111,8,8,59.76,33.78,-10.24,20.58,1182.96,0.0977,0,1,8,15,22,111
NaI112,112,8,8,59.68,34.96,-3.42,20.54,1191.09,0.0977,-448.946,3.855,8,16,21,0
NaI113,113,8,8,59.78,35.03,3.46,20.5,1187.69,0.0977,-346.384,3.469,8,17,21,1
NaI114,114,8,8,59.84,33.86,10.2,20.55,1196.39,0.0977,-405.099,3.56,8,18,21,2
NaI115,115,8,8,59.82,30.97,17.11,20.58,1192.61,0.0977,-288.523,3.429,8,19,21,3
NaI116,116,8,8,59.7,23.9,25.99,20.63,1187.34,0.0977,-455.171,3.458,8,20,21,4
NaI117,117,8,8,59.88,17.08,31.01,20.54,1193.52,0.0977,-281.472,3.174,8,21,21,5
NaI118,118,8,8,59.97,10.26,33.96,20.51,1199.98,0.0977,-412.86,3.453,8,22,21,6
NaI119,119,8,8,59.83,3.4,35.09,20.5,1204.28,0.0977,-281.255,3.439,8,23,21,7
NaI120,120,8,8,59.9,-3.46,35.16,20.48,1205.88,0.0977,-293.094,3.212,8,24,21,8
NaI121,121,8,8,59.97,-10.26,33.98,20.52,1198.56,0.0977,-299.346,3.437,8,25,21,9
NaI122,122,8,8,59.92,-17.02,31.06,20.52,1202.58,0.0977,-357.872,3.24,8,26,21,10
NaI123,123,8,8,59.71,-23.89,25.91,20.59,1188.96,0.0977,-342.62,3.565,8,27,21,11
NaI124,124,8,8,59.79,-30.98,17.06,20.59,1191.5,0.0977,-319.898,3.226,8,28,21,12
NaI125,125,8,8,59.75,-33.78,10.18,20.58,1193.49,0.0977,-283.251,3.271,8,29,21,13
NaI126,126,8,8,59.77,-35.02,3.44,20.51,1197.84,0.0977,-417.478,3.472,12,6,20,6
NaI127,127,8,8,59.79,-35.02,-3.46,20.48,1197.33,0.0977,-342.202,3.513,8,31,21,15
NaI128,128,8,8,59.8,-33.79,-10.25,20.55,1194.3,0.0977,0,1,9,0,21,16
NaI129,129,8,8,59.83,-31.02,-17.04,20.57,1192.59,0.0977,0,1,9,1,21,17
NaI130,130,8,8,59.73,-23.89,-25.94,20.58,1189.45,0.0977,-250.051,2.584,9,2,21,18
NaI131,131,8,8,59.84,-17.05,-30.99,20.55,1199.72,0.0977,-335.699,3.126,9,3,21,19
NaI132,132,8,8,59.88,-10.24,-33.91,20.55,1203.01,0.0977,-347.839,2.944,9,4,21,20
NaI133,133,8,8,59.82,-3.47,-35.06,20.49,1200.81,0.0977,-323.166,3.574,9,5,21,21
NaI134,134,8,9,47.84,3.41,-30.67,27.94,1198.88,0.0977,-367.289,3.285,9,6,21,22
NaI135,135,8,9,47.83,10.21,-29.13,27.96,1199.25,0.0977,-236.821,3.11,9,7,21,23
NaI136,136,8,9,47.66,17.02,-25.58,28,1194.62,0.0977,-316.997,3.156,9,8,21,24
NaI137,137,8,9,51.59,25.96,-23.92,27.99,1193.43,0.0977,-186.891,2.946,9,9,21,25
NaI138,138,8,9,47.76,25.67,-17.04,27.97,1200.72,0.0977,-285.389,3.013,9,10,21,26
NaI139,139,8,9,47.81,29.1,-10.21,27.96,1199.95,0.0977,-214.665,3.144,9,11,21,27
NaI140,140,8,9,47.86,30.7,-3.42,27.96,1193.99,0.0977,-407.815,3.098,9,12,21,28
NaI141,141,8,9,47.87,30.67,3.44,27.92,1193.49,0.0977,-339.233,2.988,9,13,21,29
NaI142,142,8,9,47.89,29.16,10.25,27.94,1203.25,0.0977,-308.721,3.417,9,14,21,30
NaI143,143,8,9,47.72,25.63,17.01,27.97,1195.54,0.0977,-222.898,3.21,9,15,21,31
NaI144,144,8,9,51.64,25.92,23.95,27.93,1195.09,0.0977,-371.245,4.13,9,16,21,32
NaI145,145,8,9,47.75,17.02,25.65,27.96,1194.54,0.0977,-227.246,2.923,9,17,21,33
NaI146,146,8,9,47.79,10.2,29.11,27.98,1199.42,0.0977,-358.28,3.119,9,18,21,34
NaI147,147,8,9,47.86,3.42,30.69,27.94,1198.11,0.0977,-300.682,3.049,9,19,21,35
NaI148,148,8,9,47.9,-3.39,30.71,27.92,1194.04,0.0977,-221.67,3.02,9,20,21,36
NaI149,149,8,9,47.91,-10.21,29.21,27.95,1200.48,0.0977,-174.083,2.852,9,21,21,37
NaI150,150,8,9,47.76,-17.02,25.66,27.96,1200.98,0.0977,-257.736,3.073,9,22,21,38
NaI151,151,8,9,51.61,-25.9,23.92,27.93,1193.71,0.0977,-237.214,3.264,9,23,21,39
NaI152,152,8,9,47.77,-25.65,17.05,27.96,1196.15,0.0977,-352.7,3.013,9,24,21,40
NaI153,153,8,9,47.85,-29.13,10.24,27.94,1197.69,0.0977,-258.444,2.798,9,25,21,41
NaI154,154,8,9,47.88,-30.68,3.43,27.92,1198.37,0.0977,-367.348,3.42,12,7,20,7
NaI155,155,8,9,47.95,-30.75,-3.47,27.92,1202.72,0.0977,-302.253,3.206,9,27,21,43
NaI156,156,8,9,47.87,-29.16,-10.23,27.96,1200.33,0.0977,-259.505,2.829,9,28,21,44
NaI157,157,8,9,47.82,-25.75,-17.03,27.97,1202.02,0.0977,-199.879,3.347,9,29,21,45
NaI158,158,8,9,51.63,-25.99,-23.91,27.97,1193.39,0.0977,-279.209,2.339,12,8,20,8
NaI159,159,8,9,47.82,-17.03,-25.72,27.95,1204.43,0.0977,-342.504,3.089,9,31,21,47
NaI160,160,8,9,47.85,-10.24,-29.14,27.96,1191.71,0.0977,-288.798,2.798,10,0,21,48
NaI161,161,8,9,47.86,-3.41,-30.66,27.91,1195.4,0.0977,-382.685,3.716,10,1,21,49
NaI162,162,8,10,39.57,18.93,-25.76,38.69,1112.94,0.0977,-270.007,3.083,10,2,21,50
NaI163,163,8,10,39.61,25.75,-18.94,38.63,1190.7,0.0977,-228.124,2.364,10,3,21,51
NaI164,164,8,10,39.6,25.72,18.94,38.61,1194.43,0.0977,-252.412,3.444,10,4,21,52
NaI165,165,8,10,39.62,18.93,25.76,38.61,1189.3,0.0977,-306.292,2.371,10,5,21,53
NaI166,166,8,10,39.59,-18.93,25.76,38.65,1112.27,0.0977,-238.978,3.14,10,6,21,54
NaI167,167,8,10,39.54,-25.76,18.94,38.73,1190.69,0.0977,-368.299,3.996,10,7,21,55
NaI168,168,8,10,39.57,-25.74,-18.91,38.65,1195.9,0.0977,-255.521,3.539,10,8,21,56
NaI169,169,8,10,39.61,-18.9,-25.79,38.63,1190,0.0977,-312.677,2.959,10,9,21,57
NaI170,170,8,10,34.69,4.28,-26.97,39.45,1205.22,0.0977,-340.964,3.26,10,10,21,58
NaI171,171,8,10,36.76,12.07,-25.79,38.11,1193.45,0.0977,-347.978,3.158,10,11,21,59
NaI172,172,8,10,35.05,18.91,-18.91,38.12,1197.74,0.0977,-312.897,3.287,10,12,21,60
NaI173,173,8,10,36.76,25.79,-12.04,38.1,1198.3,0.0977,-395.32,3.679,10,13,21,61
NaI174,174,8,10,34.84,26.99,-4.35,39.27,1206.63,0.0977,-286.764,3.163,10,14,21,62
NaI175,175,8,10,34.8,26.98,4.33,39.32,1206,0.0977,-346.655,3.151,10,15,21,63
NaI176,176,8,10,36.72,25.8,12.04,38.17,1196.2,0.0977,-479.811,4.242,10,16,21,64
NaI177,177,8,10,35,18.89,18.93,38.18,1179.91,0.0977,-344.383,3.416,10,17,21,65
NaI178,178,8,10,36.78,12.07,25.81,38.11,1188.57,0.0977,-313.775,3.311,10,18,21,66
NaI179,179,8,10,34.86,4.3,26.99,39.23,1208.84,0.0977,-442.033,3.169,10,19,21,67
NaI180,180,8,10,34.92,-4.35,27,39.18,1210.48,0.0977,-319.829,3.133,10,20,21,68
NaI181,181,8,10,36.76,-12.08,25.79,38.12,1200.82,0.0977,-555.786,5.396,10,21,21,69
NaI182,182,8,10,34.99,-18.9,18.87,38.15,1193.32,0.0977,-311.454,3.418,10,22,21,70
NaI183,183,8,10,36.73,-25.8,12.05,38.15,1194.13,0.0977,-323.379,2.69,10,23,21,71
NaI184,184,8,10,34.91,-27,4.35,39.19,1209.11,0.0977,-413.127,3.316,10,24,21,72
NaI185,185,8,10,34.83,-26.98,-4.32,39.27,1211.14,0.0977,-282.647,3.037,10,25,21,73
NaI186,186,8,10,36.67,-25.8,-12.07,38.25,1199.24,0.0977,-331.007,3.342,10,26,21,74
NaI187,187,8,10,35.04,-18.91,-18.89,38.11,1193.59,0.0977,-334.195,3.221,10,27,21,75
NaI188,188,8,10,36.67,-12.06,-25.78,38.21,1194.59,0.0977,-363.844,3.196,10,28,21,76
NaI189,189,8,10,34.79,-4.37,-26.98,39.33,1209.96,0.0977,-301.992,3.072,10,29,21,77
NaI190,190,8,10,29.59,4.3,-21.68,38.93,1192.25,0.0977,-257.697,3.478,12,9,20,9
NaI191,191,8,10,30.42,12.03,-18.78,37.99,1179.14,0.0977,-284.172,3.157,12,10,20,10
NaI192,192,8,10,30.43,18.79,-12,37.96,1186.55,0.0977,-252.23,3.24,11,0,21,80
NaI193,193,8,10,29.62,21.71,-4.26,38.92,1198.91,0.0977,-254.86,3.322,11,1,21,81
NaI194,194,8,10,29.59,21.7,4.29,38.95,1198.27,0.0977,-207.698,3.255,11,2,21,82
NaI195,195,8,10,30.44,18.81,12.01,37.98,1185.56,0.0977,-220.672,2.918,11,3,21,83
NaI196,196,8,10,30.46,12,18.8,37.94,1184.67,0.0977,-302.546,3.32,11,4,21,84
NaI197,197,8,10,29.62,4.27,21.7,38.89,1199.94,0.0977,-213.558,2.726,11,5,21,85
NaI198,198,8,10,29.6,-4.23,21.71,38.94,1200.03,0.0977,-300.739,3.064,11,6,21,86
NaI199,199,8,10,30.49,-12.02,18.82,37.93,1181.69,0.0977,-338.319,3.323,11,7,20,0
NaI200,200,8,10,30.47,-18.82,12.03,37.97,1185.72,0.0977,-404.876,3.413,11,8,21,88
NaI201,201,8,10,29.6,-21.71,4.26,38.94,1200.03,0.0977,-189.494,3.167,11,9,21,89
NaI202,202,8,10,29.61,-21.72,-4.3,38.96,1199.64,0.0977,-301.526,3.061,11,10,21,90
NaI203,203,8,10,30.47,-18.81,-12.02,37.94,1189.61,0.0977,-283.025,3.018,11,11,21,91
NaI204,204,8,10,30.45,-12,-18.84,37.99,1192.72,0.0977,-299.551,3.277,11,12,21,92
NaI205,205,8,10,29.6,-4.32,-21.69,38.93,1201.26,0.0977,-286.039,2.861,11,13,21,93
NaI206,206,8,10,23.6,4.22,-16.39,38.74,1198.31,0.0977,-356.277,3.097,11,14,21,94
NaI207,207,8,10,24.09,11.91,-11.93,37.7,1198.78,0.0977,-256.904,3.204,11,15,21,95
NaI208,208,8,10,23.68,16.41,-4.25,38.65,1189.39,0.0977,-298.896,3.323,11,16,21,96
NaI209,209,8,10,23.72,16.4,4.23,38.54,1190.96,0.0977,-250.298,3.19,11,17,21,97
NaI210,210,8,10,24.09,11.93,11.92,37.72,1175.54,0.0977,-240.472,2.947,11,18,21,98
NaI211,211,8,10,23.72,4.22,16.43,38.61,1187.97,0.0977,-393.989,3.426,12,12,20,12
NaI212,212,8,10,23.7,-4.27,16.41,38.64,1189.44,0.0977,-287.262,3.259,11,20,21,100
NaI213,213,8,10,24.08,-11.91,11.91,37.68,1178.73,0.0977,-278.688,2.849,11,21,21,101
NaI214,214,8,10,23.74,-16.43,4.25,38.58,1193.68,0.0977,-383.985,3.183,11,22,21,102
NaI215,215,8,10,23.72,-16.41,-4.28,38.61,1194.73,0.0977,-274.63,3.22,11,23,21,103
NaI216,216,8,10,24.08,-11.94,-11.9,37.73,1178.04,0.0977,-266.55,3.134,12,11,20,11
NaI217,217,8,10,23.72,-4.25,-16.41,38.59,1193.52,0.0977,-341.134,3.135,11,25,21,105
NaI218,218,8,10,16.91,4.2,-11.03,38.85,1193.59,0.0977,-347.3,3.245,11,26,21,106
NaI219,219,8,10,16.85,11.02,-4.24,38.99,1189.13,0.0977,-184.979,2.207,11,27,21,107
NaI220,220,8,10,16.87,11.02,4.24,38.92,1190.72,0.0977,-526.789,5.557,11,28,21,108
NaI221,221,8,10,16.89,4.24,11.04,38.93,1196.5,0.0977,-333.02,3.272,11,29,21,109
NaI222,222,8,10,16.89,-4.25,11.02,38.92,1195.33,0.0977,-400.098,3.353,11,30,21,110
NaI223,223,8,10,16.94,-11.05,4.25,38.85,1195.21,0.0977,-353.958,3.338,11,31,21,111
NaI224,224,8,10,16.89,-11.01,-4.25,38.88,1193.61,0.0977,-296.845,3.217,12,4,20,4
NaI225,225,8,10,16.89,-4.22,-11.04,38.93,1194.61,0.0977,-298.622,2.93,12,5,20,5
NaI226,226,8,10,0,0,0,0,0,0.0977,0,1,0,0,22,127
NaI227,227,8,10,0,0,0,0,0,0.0977,0,1,0,0,21,127
NaI228,228,8,10,0,0,0,0,0,0.0977,0,1,0,0,20,127
H1,300,8,8,60.87,28.64,-18.75,19.08,1189.93,0.0977,-359.806,3.122,12,16,20,16
H2,301,8,8,57.11,28.02,-18.75,21.8,1189.93,0.0977,-343.265,3.129,12,17,20,17
H3,302,8,8,59.82,28.68,-15.97,19.09,1189.93,0.0977,-351.059,3.084,12,18,20,18
H4,303,8,8,56.2,28.49,-15.93,21.85,1189.93,0.0977,-324.537,3.043,12,19,20,19
H5,304,8,8,59.88,31.58,-9.05,19.06,1189.93,0.0977,-387.812,3.404,12,20,20,20
H6,305,8,8,60.36,31.38,-11.78,19.07,1189.93,0.0977,-331.51,3.042,12,21,20,21
H7,306,8,8,56.64,30.97,-11.76,21.81,1189.93,0.0977,-404.743,3.882,12,22,20,22
H8,307,8,8,56.01,31.17,-9.02,21.87,1189.93,0.0977,-306.542,2.387,12,23,20,23
H9,308,8,8,57.25,-32.22,-11.92,22.1,1189.93,0.0977,-328.521,3.049,12,24,20,24
H10,309,8,8,56.76,-32.44,-8.81,22.03,1189.93,0.0977,-338.545,3.231,12,25,20,25
H11,310,8,8,60.78,-32.71,-8.9,18.96,1189.93,0.0977,-349.094,3.192,12,26,20,26
H12,311,8,8,61.41,-32.65,-11.93,18.95,1189.93,0.0977,-296.384,3.076,12,27,20,27
H13,312,8,8,60.17,-31.32,-17.08,20.46,1189.93,0.0977,-409.312,3.256,13,28,20,28
H14,313,8,8,61.33,-31.38,-20.2,20.4,1189.93,0.0977,0,1,12,29,20,29
H15,314,8,8,0,0,0,0,1189.93,0.0977,0,1,12,30,20,30
H16,315,8,8,0,0,0,0,1189.93,0.0977,0,1,12,31,20,31
